,Fold selected features,Fold nb of features
Fold 0,['S6'],1
Fold 1,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 2,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 3,['S6'],1
Fold 4,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 5,"['STAT3', 'S6']",2
Fold 6,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 7,['S6'],1
Fold 8,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 9,['S6'],1
Fold 10,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 11,"['CREB', 'STAT3', 'S6']",3
Fold 12,"['S6', 'Frequency']",2
Fold 13,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 14,"['STAT3', 'S6', 'Frequency']",3
Fold 15,"['S6', 'Frequency']",2
Fold 16,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 17,['S6'],1
Fold 18,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 19,"['STAT3', 'S6']",2
Fold 20,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 21,['S6'],1
Fold 22,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 23,"['STAT3', 'S6']",2
Fold 24,"['STAT3', 'S6', 'Frequency']",3
Fold 25,"['S6', 'Frequency']",2
Fold 26,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 27,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 28,['S6'],1
Fold 29,"['STAT3', 'S6']",2
Fold 30,"['CREB', 'STAT3', 'S6']",3
Fold 31,"['S6', 'Frequency']",2
Fold 32,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 33,['S6'],1
Fold 34,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 35,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 36,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 37,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 38,['S6'],1
Fold 39,['S6'],1
Fold 40,['S6'],1
Fold 41,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 42,['S6'],1
Fold 43,"['CREB', 'STAT3', 'S6']",3
Fold 44,"['STAT3', 'S6']",2
Fold 45,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 46,['S6'],1
Fold 47,"['S6', 'Frequency']",2
Fold 48,"['STAT3', 'S6', 'Frequency']",3
Fold 49,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 50,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 51,"['S6', 'Frequency']",2
Fold 52,['S6'],1
Fold 53,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 54,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 55,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 56,['S6'],1
Fold 57,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 58,"['STAT3', 'S6']",2
Fold 59,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 60,['S6'],1
Fold 61,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 62,"['STAT3', 'S6']",2
Fold 63,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 64,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 65,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 66,"['STAT3', 'S6', 'Frequency']",3
Fold 67,"['S6', 'Frequency']",2
Fold 68,"['S6', 'Frequency']",2
Fold 69,['S6'],1
Fold 70,"['STAT3', 'S6']",2
