,Fold selected features,Fold nb of features
Fold 0,['S6'],1
Fold 1,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 2,['S6'],1
Fold 3,['S6'],1
Fold 4,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 5,"['CREB', 'STAT3', 'S6']",3
Fold 6,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 7,['S6'],1
Fold 8,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 9,['S6'],1
Fold 10,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 11,"['CREB', 'STAT3', 'S6']",3
Fold 12,"['S6', 'Frequency']",2
Fold 13,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 14,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 15,['S6'],1
Fold 16,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 17,['S6'],1
Fold 18,['S6'],1
Fold 19,['S6'],1
Fold 20,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 21,['S6'],1
Fold 22,['S6'],1
Fold 23,"['CREB', 'STAT3', 'S6']",3
Fold 24,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 25,['S6'],1
Fold 26,['S6'],1
Fold 27,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 28,['S6'],1
Fold 29,['S6'],1
Fold 30,"['CREB', 'STAT3', 'S6']",3
Fold 31,"['S6', 'Frequency']",2
Fold 32,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 33,['S6'],1
Fold 34,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 35,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 36,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 37,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 38,['S6'],1
Fold 39,['S6'],1
Fold 40,['S6'],1
Fold 41,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 42,['S6'],1
Fold 43,"['CREB', 'STAT3', 'S6']",3
Fold 44,"['CREB', 'STAT3', 'S6']",3
Fold 45,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 46,['S6'],1
Fold 47,['S6'],1
Fold 48,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 49,['S6'],1
Fold 50,['S6'],1
Fold 51,"['S6', 'Frequency']",2
Fold 52,['S6'],1
Fold 53,"['CREB', 'STAT3', 'S6', 'Frequency']",4
Fold 54,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 55,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 56,['S6'],1
Fold 57,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 58,['S6'],1
Fold 59,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 60,['S6'],1
Fold 61,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 62,['S6'],1
Fold 63,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 64,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 65,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 66,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'Frequency']",6
Fold 67,"['S6', 'Frequency']",2
Fold 68,['S6'],1
Fold 69,['S6'],1
Fold 70,"['CREB', 'STAT3', 'S6']",3
Fold 71,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 72,['S6'],1
Fold 73,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 74,['S6'],1
Fold 75,['S6'],1
Fold 76,['S6'],1
Fold 77,"['CREB', 'STAT3', 'S6', 'Frequency']",4
