,Fold selected features,Fold nb of features
Fold 0,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_Frequency', 'CD8Tnaive_Frequency', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Th1mem_STAT6', 'Tregnaive_STAT6']",10
Fold 1,"['Bcells_Frequency', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'gdTcells_Frequency', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Tregnaive_STAT5', 'Tregnaive_STAT6']",11
Fold 2,"['Bcells_Frequency', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_Frequency', 'CD8Tnaive_Frequency', 'intMC_Frequency', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Th1mem_STAT6', 'Th1naive_STAT6']",12
Fold 3,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD61pCD41pPLT_S6', 'pDC_MAPKAPK2', 'Tregmem_STAT5', 'Tregnaive_STAT6']",7
Fold 4,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_S6', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_Frequency', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tnaive_IkB', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'mDC_S6', 'MDSC_Frequency', 'pDC_STAT5', 'Th1mem_ERK', 'Th1naive_S6', 'Tregnaive_IkB', 'Tregnaive_ERK', 'Tregnaive_STAT6']",20
Fold 5,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD62LnAgedNeutrophils_IkB', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Th1naive_STAT6', 'Tregnaive_STAT6']",12
Fold 6,"['Bcells_Frequency', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'gdTcells_IkB', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Th1mem_STAT6', 'Th1naive_S6', 'Tregmem_STAT5']",13
Fold 7,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD8Tnaive_Frequency', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Tregmem_STAT5']",8
Fold 8,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD8Tnaive_Frequency', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Tregmem_STAT5', 'Tregnaive_STAT6']",10
Fold 9,"['Bcells_Frequency', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Tregnaive_STAT6']",8
Fold 10,"['Bcells_Frequency', 'CCR2nncMC_CREB', 'CCR2nncMC_NFkB', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_IkB', 'CD62LnAgedNeutrophils_IkB', 'CD62LpImmatureNeutrophils_S6', 'CD62LpImmatureNeutrophils_Frequency', 'intMC_Frequency', 'pDC_STAT5', 'Th1naive_ERK']",14
Fold 11,"['Bcells_Frequency', 'CCR2nncMC_S6', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT5', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_Frequency', 'MDSC_Frequency', 'pDC_MAPKAPK2', 'Th1mem_STAT6', 'Tregmem_STAT5', 'Tregnaive_STAT5']",16
Fold 12,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'pDC_STAT5', 'Th1mem_STAT6']",7
Fold 13,"['Bcells_Frequency', 'CCR2nncMC_MAPKAPK2', 'CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_Frequency', 'CD62LpImmatureNeutrophils_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Tregmem_STAT5', 'Tregnaive_STAT6']",15
Fold 14,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT5', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_Frequency', 'CD8Tnaive_Frequency', 'gdTcells_IkB', 'gdTcells_Frequency', 'intMC_Frequency', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Tregmem_STAT5', 'Tregnaive_STAT6']",14
Fold 15,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_Frequency', 'CD8Tnaive_Frequency', 'pDC_STAT5', 'Th1mem_STAT6']",8
Fold 16,"['Bcells_Frequency', 'CCR2nncMC_MAPKAPK2', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'pDC_STAT5', 'pDC_MAPKAPK2', 'Th1naive_NFkB', 'Tregnaive_STAT6']",10
Fold 17,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT5', 'CD4Trm_S6', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_IkB', 'CD62LnAgedNeutrophils_Frequency', 'CD8Tnaive_Frequency', 'intMC_S6', 'intMC_Frequency', 'mDC_S6', 'pDC_STAT5', 'Th1mem_STAT6', 'Th1naive_S6', 'Th1naive_STAT6', 'Tregnaive_STAT6']",18
Fold 18,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_S6', 'CD4Trm_STAT6', 'Th1mem_STAT6']",6
