,Max Proba
CCR2pcMC_Frequency,1.0
CD62LnAgedNeutrophils_S6,1.0
Th1naive_S6,1.0
Th1naive_CREB,1.0
CD62LpImmatureNeutrophils_S6,1.0
CCR2nncMC_Frequency,1.0
CCR2nncMC_MAPKAPK2,1.0
CCR2nncMC_CREB,1.0
Th1mem_S6,1.0
CD4Tnaive_Frequency,1.0
CCR2nncMC_NFkB,0.996
mDC_S6,0.987
CD61pCD41pPLT_STAT3,0.982
mDC_Frequency,0.972
Bcells_S6,0.966
Th1naive_MAPKAPK2,0.962
CD56brightCD16nNKcells_Frequency,0.962
CD61pCD41pPLT_CREB,0.953
Th1naive_STAT6,0.951
CD4Trm_STAT6,0.94
gdTcells_Frequency,0.909
CD62LpImmatureNeutrophils_Frequency,0.898
CD56dimCD16pNKcells_Frequency,0.898
Th1naive_IkB,0.872
MDSC_Frequency,0.856
pDC_IkB,0.85
intMC_S6,0.85
CCR2pcMC_S6,0.835
Bcells_Frequency,0.794
Th1naive_ERK,0.791
CD8Tnaive_STAT3,0.777
MDSC_S6,0.775
CD62LpImmatureNeutrophils_IkB,0.76
pDC_S6,0.739
CD62LnAgedNeutrophils_STAT3,0.644
CD62LpImmatureNeutrophils_STAT3,0.622
CD8Tcm_STAT3,0.617
CD4Tem_Frequency,0.59
CD4Trm_STAT5,0.578
CD62LpImmatureNeutrophils_CREB,0.577
gdTcells_MAPKAPK2,0.493
CD61pCD41pPLT_S6,0.466
gdTcells_NFkB,0.466
intMC_Frequency,0.457
CD4Trm_Frequency,0.305
Tregnaive_STAT6,0.298
CD61pCD41pPLT_IkB,0.247
Th1naive_STAT5,0.191
pDC_MAPKAPK2,0.171
NKT_MAPKAPK2,0.17
mDC_STAT3,0.15
CD4Tem_STAT3,0.145
CCR2nncMC_S6,0.135
CD8Tnaive_Frequency,0.135
CD4Tcm_Frequency,0.111
CD62LnAgedNeutrophils_STAT5,0.089
MDSC_STAT3,0.084
CD62LnAgedNeutrophils_Frequency,0.081
CD62LnAgedNeutrophils_CREB,0.079
Th1mem_STAT3,0.069
CD8Tem_Frequency,0.053
CD8Tnaive_STAT5,0.043
Tregnaive_NFkB,0.034
NKT_Frequency,0.029
CD8Tcm_STAT5,0.029
pDC_STAT3,0.026
CD56brightCD16nNKcells_MAPKAPK2,0.023
CCR2nncMC_STAT3,0.023
Tregnaive_Frequency,0.019
CCR2pcMC_STAT3,0.019
Th1mem_STAT5,0.015
CD4Tnaive_STAT3,0.015
CD62LnAgedNeutrophils_IkB,0.013
Th1mem_IkB,0.011
Tregmem_Frequency,0.01
CD4Tem_STAT5,0.01
Th1mem_STAT6,0.009
NKT_CREB,0.009
Th1naive_STAT3,0.009
intMC_MAPKAPK2,0.009
pDC_NFkB,0.006
Tregnaive_ERK,0.003
CD4Trm_MAPKAPK2,0.003
Th1mem_CREB,0.001
intMC_NFkB,0.0
Tregnaive_MAPKAPK2,0.0
Tregnaive_STAT5,0.0
mDC_MAPKAPK2,0.0
mDC_NFkB,0.0
mDC_IkB,0.0
Tregnaive_p38,0.0
Tregnaive_STAT3,0.0
intMC_STAT3,0.0
intMC_IkB,0.0
mDC_p38,0.0
mDC_CREB,0.0
Tregnaive_IkB,0.0
MDSC_CREB,0.0
Tregmem_MAPKAPK2,0.0
pDC_CREB,0.0
Tregmem_NFkB,0.0
NKT_IkB,0.0
intMC_p38,0.0
pDC_Frequency,0.0
Th1mem_p38,0.0
NKT_STAT6,0.0
NKT_NFkB,0.0
Th1mem_NFkB,0.0
Th1mem_MAPKAPK2,0.0
Th1naive_p38,0.0
NKT_STAT3,0.0
MDSC_p38,0.0
Th1naive_NFkB,0.0
NKT_p38,0.0
Tregmem_p38,0.0
MDSC_MAPKAPK2,0.0
pDC_p38,0.0
MDSC_IkB,0.0
Tregmem_STAT3,0.0
Tregmem_IkB,0.0
MDSC_NFkB,0.0
Bcells_CREB,0.0
intMC_CREB,0.0
CD56brightCD16nNKcells_p38,0.0
CD4Tem_CREB,0.0
CD4Tem_p38,0.0
CD4Tem_IkB,0.0
CD4Tem_NFkB,0.0
CD4Tem_MAPKAPK2,0.0
CD4Tnaive_STAT5,0.0
CD4Tnaive_p38,0.0
CD4Tnaive_IkB,0.0
CD4Tnaive_NFkB,0.0
CD4Tnaive_MAPKAPK2,0.0
CD4Trm_CREB,0.0
CD4Trm_p38,0.0
CD4Trm_STAT3,0.0
CD4Trm_IkB,0.0
CD4Trm_NFkB,0.0
CD4Tcm_MAPKAPK2,0.0
CD4Tcm_NFkB,0.0
CD4Tcm_IkB,0.0
CCR2pcMC_IkB,0.0
Bcells_IkB,0.0
Bcells_NFkB,0.0
Bcells_MAPKAPK2,0.0
CCR2nncMC_IkB,0.0
CCR2pcMC_CREB,0.0
CCR2pcMC_p38,0.0
CCR2pcMC_NFkB,0.0
CD4Tcm_STAT3,0.0
CCR2pcMC_MAPKAPK2,0.0
CD41hiCD61hiPLT_p38,0.0
CD41hiCD61hiPLT_MAPKAPK2,0.0
CD4Tcm_CREB,0.0
CD4Tcm_STAT5,0.0
CD4Tcm_p38,0.0
CD56brightCD16nNKcells_CREB,0.0
CD56brightCD16nNKcells_IkB,0.0
gdTcells_STAT6,0.0
CD56brightCD16nNKcells_NFkB,0.0
CD8Tem_MAPKAPK2,0.0
CD8Tnaive_CREB,0.0
CD8Tnaive_p38,0.0
CD8Tnaive_IkB,0.0
CD8Tnaive_NFkB,0.0
CD8Tnaive_MAPKAPK2,0.0
CD8Trm_CREB,0.0
CD8Trm_p38,0.0
CD8Trm_IkB,0.0
CD8Trm_NFkB,0.0
CD8Trm_MAPKAPK2,0.0
CD8Trm_Frequency,0.0
gdTcells_CREB,0.0
gdTcells_p38,0.0
gdTcells_IkB,0.0
Bcells_p38,0.0
CD8Tem_IkB,0.0
CD8Tem_p38,0.0
CD62LnAgedNeutrophils_NFkB,0.0
CD56dimCD16pNKcells_CREB,0.0
CD56dimCD16pNKcells_p38,0.0
CD56dimCD16pNKcells_IkB,0.0
CD56dimCD16pNKcells_NFkB,0.0
CD56dimCD16pNKcells_MAPKAPK2,0.0
CD62LnAgedNeutrophils_p38,0.0
CD62LnAgedNeutrophils_MAPKAPK2,0.0
CD8Tem_CREB,0.0
CD8Tcm_CREB,0.0
CD8Tcm_p38,0.0
CD8Tcm_IkB,0.0
CD8Tcm_NFkB,0.0
CD8Tcm_MAPKAPK2,0.0
CD8Tcm_Frequency,0.0
CD8Tem_NFkB,0.0
