,Max Proba
CCR2nncMC_Frequency,1.0
CCR2pcMC_Frequency,1.0
mDC_Frequency,1.0
CD62LpImmatureNeutrophils_S6,1.0
CD62LnAgedNeutrophils_S6,1.0
Th1naive_IkB,0.997
CD56dimCD16pNKcells_Frequency,0.974
MDSC_Frequency,0.957
CD62LpImmatureNeutrophils_Frequency,0.929
CD56brightCD16nNKcells_IkB,0.854
CD4Tnaive_Frequency,0.796
Bcells_p38,0.786
Th1mem_IkB,0.675
NKT_Frequency,0.649
CD8Tnaive_STAT3,0.481
intMC_Frequency,0.44
CD4Tem_Frequency,0.327
intMC_IkB,0.317
Bcells_Frequency,0.306
Th1mem_STAT3,0.283
gdTcells_Frequency,0.254
CD8Tnaive_Frequency,0.248
CD4Tnaive_IkB,0.197
MDSC_IkB,0.172
mDC_STAT3,0.112
MDSC_STAT3,0.052
CCR2pcMC_STAT3,0.049
mDC_IkB,0.038
CD4Tem_STAT3,0.024
Tregnaive_IkB,0.024
NKT_IkB,0.02
CD8Tcm_Frequency,0.012
CD8Trm_Frequency,0.008
CD62LnAgedNeutrophils_MAPKAPK2,0.0
Tregnaive_STAT3,0.0
Tregmem_Frequency,0.0
Tregmem_STAT3,0.0
CD62LnAgedNeutrophils_p38,0.0
Th1naive_STAT3,0.0
CCR2pcMC_IkB,0.0
CD4Tcm_STAT3,0.0
CD4Trm_STAT3,0.0
CD4Tcm_Frequency,0.0
CD4Tnaive_STAT3,0.0
MDSC_CREB,0.0
CD8Tem_Frequency,0.0
CD8Tnaive_IkB,0.0
CD4Trm_Frequency,0.0
