,Fold selected features,Fold nb of features
Fold 0,"['STAT5', 'STAT3', 'Frequency']",3
Fold 1,"['STAT5', 'STAT3', 'Frequency']",3
Fold 2,"['STAT3', 'Frequency']",2
Fold 3,"['STAT3', 'Frequency']",2
Fold 4,"['STAT5', 'CREB', 'STAT3', 'Frequency']",4
Fold 5,"['STAT5', 'STAT3', 'Frequency']",3
Fold 6,"['STAT5', 'STAT3', 'Frequency']",3
Fold 7,"['STAT3', 'Frequency']",2
Fold 8,"['STAT5', 'STAT3', 'Frequency']",3
Fold 9,"['STAT3', 'Frequency']",2
Fold 10,"['STAT3', 'Frequency']",2
Fold 11,"['STAT5', 'STAT3', 'Frequency']",3
Fold 12,"['STAT5', 'STAT3', 'Frequency']",3
Fold 13,"['STAT5', 'STAT3', 'Frequency']",3
Fold 14,"['STAT3', 'Frequency']",2
Fold 15,"['STAT5', 'STAT3', 'Frequency']",3
Fold 16,"['STAT3', 'Frequency']",2
Fold 17,"['STAT3', 'Frequency']",2
Fold 18,"['STAT3', 'Frequency']",2
Fold 19,"['STAT3', 'Frequency']",2
Fold 20,"['STAT5', 'STAT3', 'Frequency']",3
Fold 21,"['STAT3', 'Frequency']",2
Fold 22,"['STAT3', 'Frequency']",2
Fold 23,"['STAT5', 'STAT3', 'Frequency']",3
Fold 24,"['STAT3', 'Frequency']",2
Fold 25,"['STAT5', 'STAT3', 'Frequency']",3
Fold 26,"['STAT3', 'Frequency']",2
Fold 27,"['STAT3', 'Frequency']",2
Fold 28,"['STAT3', 'Frequency']",2
Fold 29,"['STAT3', 'Frequency']",2
Fold 30,"['STAT5', 'STAT3', 'Frequency']",3
Fold 31,"['STAT5', 'STAT3', 'Frequency']",3
Fold 32,"['STAT3', 'Frequency']",2
Fold 33,"['STAT3', 'Frequency']",2
Fold 34,"['STAT5', 'STAT3', 'Frequency']",3
Fold 35,"['STAT5', 'CREB', 'STAT3', 'Frequency']",4
Fold 36,"['STAT5', 'STAT3', 'Frequency']",3
Fold 37,"['STAT5', 'STAT3', 'Frequency']",3
Fold 38,"['STAT5', 'STAT3', 'Frequency']",3
Fold 39,"['STAT3', 'Frequency']",2
Fold 40,"['STAT3', 'Frequency']",2
Fold 41,"['STAT3', 'Frequency']",2
Fold 42,"['STAT5', 'STAT3', 'Frequency']",3
Fold 43,"['STAT5', 'STAT3', 'Frequency']",3
Fold 44,"['STAT5', 'STAT3', 'Frequency']",3
Fold 45,"['STAT5', 'STAT3', 'Frequency']",3
Fold 46,"['STAT3', 'Frequency']",2
Fold 47,"['STAT5', 'STAT3', 'Frequency']",3
Fold 48,"['STAT3', 'Frequency']",2
Fold 49,"['STAT3', 'Frequency']",2
Fold 50,"['STAT3', 'Frequency']",2
Fold 51,"['STAT5', 'STAT3', 'Frequency']",3
Fold 52,"['STAT3', 'Frequency']",2
Fold 53,"['STAT3', 'Frequency']",2
Fold 54,"['STAT5', 'STAT3', 'Frequency']",3
Fold 55,"['STAT5', 'STAT3', 'Frequency']",3
Fold 56,"['STAT3', 'Frequency']",2
Fold 57,"['STAT5', 'STAT3', 'Frequency']",3
Fold 58,"['STAT3', 'Frequency']",2
Fold 59,"['STAT5', 'CREB', 'STAT3', 'Frequency']",4
Fold 60,"['STAT5', 'STAT3', 'Frequency']",3
Fold 61,"['STAT5', 'STAT3', 'Frequency']",3
Fold 62,"['STAT3', 'Frequency']",2
Fold 63,"['STAT5', 'CREB', 'STAT3', 'Frequency']",4
Fold 64,"['STAT5', 'STAT3', 'Frequency']",3
Fold 65,"['STAT5', 'STAT3', 'Frequency']",3
Fold 66,"['STAT3', 'Frequency']",2
Fold 67,"['STAT5', 'STAT3', 'Frequency']",3
Fold 68,"['STAT5', 'STAT3', 'Frequency']",3
Fold 69,"['STAT3', 'Frequency']",2
Fold 70,"['STAT5', 'STAT3', 'Frequency']",3
Fold 71,"['STAT5', 'STAT3', 'Frequency']",3
Fold 72,"['STAT3', 'Frequency']",2
Fold 73,"['STAT3', 'Frequency']",2
Fold 74,"['STAT3', 'Frequency']",2
Fold 75,"['STAT3', 'Frequency']",2
Fold 76,"['STAT3', 'Frequency']",2
Fold 77,"['STAT3', 'Frequency']",2
Fold 78,"['STAT5', 'STAT3', 'Frequency']",3
Fold 79,"['STAT3', 'Frequency']",2
Fold 80,"['STAT5', 'STAT3', 'Frequency']",3
Fold 81,"['STAT5', 'STAT3', 'Frequency']",3
Fold 82,"['STAT3', 'Frequency']",2
Fold 83,"['STAT5', 'STAT3', 'Frequency']",3
Fold 84,"['STAT5', 'STAT3', 'Frequency']",3
Fold 85,"['STAT5', 'STAT3', 'Frequency']",3
Fold 86,"['STAT5', 'STAT3', 'Frequency']",3
Fold 87,"['STAT3', 'Frequency']",2
Fold 88,"['STAT3', 'Frequency']",2
Fold 89,"['STAT3', 'Frequency']",2
Fold 90,"['STAT5', 'STAT3', 'Frequency']",3
Fold 91,"['STAT5', 'CREB', 'STAT3', 'Frequency']",4
Fold 92,"['STAT5', 'STAT3', 'Frequency']",3
Fold 93,"['STAT3', 'Frequency']",2
Fold 94,"['STAT5', 'STAT3', 'Frequency']",3
Fold 95,"['STAT3', 'Frequency']",2
Fold 96,"['STAT3', 'Frequency']",2
Fold 97,"['STAT3', 'Frequency']",2
Fold 98,"['STAT3', 'Frequency']",2
Fold 99,"['STAT3', 'Frequency']",2
Fold 100,"['STAT3', 'Frequency']",2
Fold 101,"['STAT3', 'Frequency']",2
Fold 102,"['STAT3', 'Frequency']",2
Fold 103,"['STAT5', 'STAT3', 'Frequency']",3
Fold 104,"['STAT3', 'Frequency']",2
Fold 105,"['STAT3', 'Frequency']",2
Fold 106,"['STAT5', 'STAT3', 'Frequency']",3
Fold 107,"['STAT3', 'Frequency']",2
Fold 108,"['STAT3', 'Frequency']",2
Fold 109,"['STAT5', 'STAT3', 'Frequency']",3
Fold 110,"['STAT5', 'STAT3', 'Frequency']",3
Fold 111,"['STAT5', 'STAT3', 'Frequency']",3
Fold 112,"['STAT5', 'STAT3', 'Frequency']",3
Fold 113,"['STAT5', 'STAT3', 'Frequency']",3
Fold 114,"['STAT3', 'Frequency']",2
Fold 115,"['STAT5', 'CREB', 'STAT3', 'Frequency']",4
Fold 116,"['STAT3', 'Frequency']",2
Fold 117,"['STAT5', 'STAT3', 'Frequency']",3
Fold 118,"['STAT5', 'STAT3', 'Frequency']",3
Fold 119,"['STAT3', 'Frequency']",2
Fold 120,"['STAT3', 'Frequency']",2
Fold 121,"['STAT3', 'Frequency']",2
Fold 122,"['STAT5', 'STAT3', 'Frequency']",3
Fold 123,"['STAT3', 'Frequency']",2
Fold 124,"['STAT5', 'STAT3', 'Frequency']",3
Fold 125,"['STAT5', 'STAT3', 'Frequency']",3
Fold 126,"['STAT3', 'Frequency']",2
Fold 127,"['STAT5', 'STAT3', 'Frequency']",3
Fold 128,"['STAT3', 'Frequency']",2
Fold 129,"['STAT3', 'Frequency']",2
Fold 130,"['STAT3', 'Frequency']",2
Fold 131,"['STAT5', 'STAT3', 'Frequency']",3
Fold 132,"['STAT5', 'STAT3', 'Frequency']",3
Fold 133,"['STAT3', 'Frequency']",2
Fold 134,"['STAT5', 'STAT3', 'Frequency']",3
Fold 135,"['STAT3', 'Frequency']",2
Fold 136,"['STAT5', 'STAT3', 'Frequency']",3
Fold 137,"['STAT5', 'STAT3', 'Frequency']",3
Fold 138,"['STAT5', 'CREB', 'STAT3', 'Frequency']",4
Fold 139,"['STAT3', 'Frequency']",2
Fold 140,"['STAT5', 'STAT3', 'Frequency']",3
Fold 141,"['STAT5', 'STAT3', 'Frequency']",3
Fold 142,"['STAT3', 'Frequency']",2
Fold 143,"['STAT5', 'STAT3', 'Frequency']",3
Fold 144,"['STAT3', 'Frequency']",2
Fold 145,"['STAT3', 'Frequency']",2
Fold 146,"['STAT3', 'Frequency']",2
Fold 147,"['STAT5', 'STAT3', 'Frequency']",3
Fold 148,"['STAT3', 'Frequency']",2
Fold 149,"['STAT5', 'CREB', 'STAT3', 'Frequency']",4
Fold 150,"['STAT3', 'Frequency']",2
