,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.4,0.0,0.482,0.74,0.839,0.871,0.891,0.902,0.902,0.904,0.904
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.025,0.025
artificial.6,0.0,0.583,0.724,0.771,0.82,0.826,0.843,0.867,0.88,0.883
artificial.7,0.0,0.351,0.468,0.559,0.604,0.67,0.716,0.748,0.781,0.798
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.024,0.027,0.035
artificial.9,0.0,0.0,0.005,0.008,0.008,0.013,0.013,0.033,0.033,0.045
artificial.10,0.0,0.0,0.0,0.006,0.006,0.011,0.014,0.033,0.036,0.072
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.028,0.038
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011,0.02,0.028
artificial.15,0.0,0.298,0.448,0.517,0.569,0.617,0.65,0.716,0.735,0.754
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
artificial.17,0.0,0.0,0.03,0.068,0.181,0.302,0.43,0.615,0.724,0.77
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.0,0.913,0.917,0.931,0.935,0.938,0.966,0.973,0.983,0.989
artificial.22,0.0,0.785,0.848,0.896,0.923,0.956,0.963,0.973,0.973,0.987
artificial.23,0.0,0.054,0.117,0.206,0.322,0.487,0.614,0.717,0.754,0.797
artificial.24,0.0,0.021,0.116,0.243,0.37,0.526,0.639,0.725,0.783,0.813
artificial.25,0.0,0.015,0.079,0.118,0.189,0.255,0.344,0.408,0.458,0.521
artificial.26,0.0,0.107,0.312,0.473,0.602,0.704,0.763,0.81,0.837,0.854
artificial.27,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.016,0.024
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.01
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.34,0.0,0.084,0.113,0.194,0.262,0.318,0.389,0.462,0.545,0.63
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.003,0.004,0.022
