,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_NFkB,0.0,0.027,0.036,0.045,0.051,0.061,0.067,0.076,0.08,0.089
Bcells_Frequency,0.0,0.247,0.308,0.338,0.359,0.384,0.394,0.41,0.425,0.434
CCR2nncMC_CREB,0.0,0.127,0.153,0.165,0.177,0.186,0.196,0.206,0.217,0.228
CCR2nncMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.003
CCR2nncMC_S6,0.0,0.422,0.466,0.5,0.529,0.552,0.566,0.592,0.61,0.618
CCR2nncMC_IkB,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.001
CCR2nncMC_NFkB,0.0,0.084,0.124,0.141,0.155,0.17,0.193,0.203,0.21,0.232
CCR2nncMC_MAPKAPK2,0.0,0.163,0.209,0.24,0.261,0.274,0.29,0.306,0.32,0.33
CCR2nncMC_Frequency,0.0,0.288,0.335,0.355,0.379,0.403,0.415,0.429,0.442,0.463
CCR2pcMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002
CCR2pcMC_STAT3,0.0,0.03,0.042,0.045,0.054,0.061,0.066,0.075,0.078,0.082
CCR2pcMC_S6,0.0,0.504,0.59,0.634,0.675,0.708,0.73,0.754,0.77,0.784
CCR2pcMC_IkB,0.0,0.001,0.003,0.003,0.003,0.006,0.007,0.008,0.01,0.012
CCR2pcMC_NFkB,0.0,0.007,0.009,0.01,0.013,0.013,0.013,0.013,0.015,0.018
CCR2pcMC_Frequency,0.0,0.492,0.562,0.605,0.64,0.669,0.689,0.71,0.732,0.744
CD41hiCD61hiPLT_p38,0.0,0.164,0.196,0.224,0.238,0.25,0.258,0.27,0.28,0.297
CD4Tcm_STAT5,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001
CD4Tcm_STAT3,0.0,0.006,0.009,0.016,0.017,0.017,0.017,0.019,0.02,0.022
CD4Tcm_IkB,0.0,0.014,0.019,0.022,0.026,0.033,0.035,0.039,0.041,0.041
CD4Tcm_NFkB,0.0,0.0,0.001,0.001,0.003,0.004,0.004,0.005,0.005,0.008
CD4Tcm_Frequency,0.0,0.065,0.103,0.122,0.133,0.145,0.159,0.173,0.187,0.201
CD4Tem_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002
CD4Tem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_IkB,0.0,0.002,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.007
CD4Tem_NFkB,0.0,0.003,0.011,0.013,0.014,0.016,0.016,0.019,0.02,0.02
CD4Tem_STAT6,0.0,0.009,0.016,0.022,0.025,0.032,0.037,0.04,0.044,0.045
CD4Tem_Frequency,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001
CD4Tnaive_STAT5,0.0,0.0,0.0,0.0,0.004,0.006,0.008,0.013,0.014,0.016
CD4Tnaive_STAT3,0.0,0.026,0.033,0.04,0.044,0.047,0.048,0.054,0.059,0.061
CD4Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_NFkB,0.0,0.0,0.0,0.002,0.004,0.004,0.004,0.004,0.005,0.006
CD4Tnaive_Frequency,0.0,0.796,0.849,0.885,0.903,0.913,0.925,0.936,0.944,0.949
CD4Trm_STAT5,0.0,0.203,0.247,0.264,0.273,0.284,0.297,0.305,0.316,0.321
CD4Trm_STAT3,0.0,0.0,0.002,0.002,0.003,0.004,0.005,0.005,0.008,0.008
CD4Trm_S6,0.0,0.423,0.494,0.532,0.572,0.589,0.613,0.638,0.658,0.676
CD4Trm_IkB,0.0,0.001,0.004,0.008,0.009,0.01,0.012,0.012,0.012,0.013
CD4Trm_NFkB,0.0,0.152,0.194,0.217,0.23,0.249,0.268,0.277,0.29,0.302
CD4Trm_STAT6,0.0,0.217,0.277,0.315,0.349,0.366,0.378,0.387,0.399,0.413
CD4Trm_Frequency,0.0,0.022,0.03,0.037,0.046,0.058,0.065,0.074,0.082,0.093
CD56brightCD16nNKcells_IkB,0.0,0.007,0.007,0.008,0.01,0.013,0.015,0.019,0.022,0.023
CD56brightCD16nNKcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002
CD56brightCD16nNKcells_Frequency,0.0,0.129,0.198,0.232,0.265,0.289,0.309,0.327,0.344,0.368
CD56dimCD16pNKcells_CREB,0.0,0.003,0.003,0.004,0.006,0.006,0.008,0.008,0.01,0.01
CD56dimCD16pNKcells_NFkB,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001
