,Max Proba
artificial.10,0.93
artificial.92,0.92
artificial.79,0.894
artificial.49,0.783
artificial.63,0.777
artificial.77,0.767
artificial.155,0.752
artificial.62,0.742
artificial.169,0.735
artificial.21,0.714
artificial.53,0.687
artificial.87,0.677
artificial.58,0.652
artificial.115,0.65
artificial.97,0.644
artificial.14,0.643
artificial.194,0.636
artificial.25,0.636
artificial.67,0.633
artificial.159,0.602
artificial.121,0.592
artificial.66,0.572
artificial.183,0.567
artificial.83,0.555
artificial.30,0.547
artificial.56,0.527
artificial.129,0.524
artificial.55,0.517
artificial.146,0.515
artificial.76,0.509
artificial.117,0.497
artificial.178,0.491
artificial.176,0.475
artificial.24,0.463
artificial.143,0.454
artificial.64,0.448
artificial.123,0.447
artificial.135,0.423
artificial.133,0.419
artificial.182,0.416
artificial.4,0.41
artificial.82,0.399
artificial.110,0.394
artificial.147,0.393
artificial.81,0.386
artificial.145,0.378
artificial.162,0.375
artificial.153,0.369
artificial.19,0.358
artificial.23,0.356
artificial.148,0.345
artificial.114,0.345
artificial.168,0.341
artificial.106,0.336
artificial.51,0.335
artificial.108,0.334
artificial.138,0.318
artificial.156,0.31
artificial.88,0.309
artificial.1,0.308
artificial.190,0.288
artificial.93,0.27
artificial.131,0.256
artificial.102,0.242
artificial.33,0.24
artificial.141,0.24
artificial.17,0.235
artificial.111,0.234
artificial.130,0.228
artificial.47,0.224
artificial.161,0.223
artificial.173,0.215
artificial.34,0.214
artificial.42,0.213
artificial.127,0.209
artificial.166,0.203
artificial.54,0.188
artificial.144,0.177
artificial.172,0.173
artificial.158,0.17
artificial.71,0.167
artificial.95,0.16
artificial.185,0.149
artificial.78,0.149
artificial.177,0.145
artificial.89,0.136
artificial.192,0.126
artificial.26,0.12
artificial.84,0.119
artificial.12,0.115
artificial.100,0.114
artificial.44,0.114
artificial.31,0.109
artificial.142,0.106
artificial.35,0.106
artificial.43,0.106
artificial.61,0.106
artificial.140,0.095
artificial.5,0.089
artificial.74,0.086
artificial.149,0.085
artificial.181,0.085
artificial.68,0.085
artificial.86,0.083
artificial.85,0.083
artificial.187,0.082
artificial.15,0.073
artificial.128,0.071
artificial.27,0.071
artificial.104,0.07
artificial.45,0.069
artificial.65,0.062
artificial.46,0.061
artificial.175,0.061
artificial.18,0.059
artificial.119,0.057
artificial.180,0.054
artificial.94,0.054
artificial.113,0.049
artificial.72,0.046
artificial.70,0.046
artificial.160,0.043
artificial.13,0.042
artificial.36,0.042
artificial.184,0.04
artificial.90,0.034
artificial.150,0.034
artificial.40,0.033
artificial.57,0.031
artificial.112,0.027
artificial.8,0.024
artificial.73,0.023
artificial.163,0.022
artificial.174,0.022
artificial.152,0.021
artificial.91,0.021
artificial.16,0.021
artificial.167,0.02
artificial.124,0.019
artificial.191,0.019
artificial.171,0.018
artificial.157,0.018
artificial.38,0.017
artificial.50,0.014
artificial.29,0.014
artificial.134,0.014
artificial.80,0.014
artificial.116,0.012
artificial.2,0.012
artificial.41,0.012
artificial.48,0.011
artificial.11,0.011
artificial.137,0.011
artificial.96,0.011
artificial.120,0.011
artificial.195,0.01
artificial.28,0.01
artificial.101,0.009
artificial.126,0.009
artificial.165,0.009
artificial.122,0.009
artificial.132,0.008
artificial.39,0.008
artificial.59,0.008
artificial.98,0.007
artificial.6,0.007
artificial.189,0.006
artificial.22,0.006
artificial.37,0.006
artificial.9,0.005
artificial.69,0.005
artificial.107,0.004
artificial.186,0.004
artificial.60,0.003
artificial.109,0.002
artificial.52,0.002
artificial.118,0.001
artificial.3,0.001
artificial.125,0.001
artificial.188,0.001
artificial.154,0.001
artificial.151,0.001
artificial.179,0.0
artificial.32,0.0
artificial.105,0.0
artificial.164,0.0
artificial.170,0.0
artificial.20,0.0
artificial.75,0.0
artificial.136,0.0
artificial.7,0.0
artificial.139,0.0
artificial.193,0.0
artificial.99,0.0
artificial.103,0.0
