,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.095,0.137,0.161,0.183,0.215,0.241,0.261,0.287,0.308
artificial.2,0.0,0.005,0.005,0.006,0.007,0.007,0.007,0.008,0.01,0.012
artificial.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
artificial.4,0.0,0.121,0.178,0.225,0.257,0.302,0.33,0.36,0.389,0.41
artificial.5,0.0,0.018,0.029,0.035,0.044,0.054,0.061,0.071,0.078,0.089
artificial.6,0.0,0.0,0.002,0.002,0.003,0.004,0.005,0.007,0.007,0.007
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.8,0.0,0.002,0.002,0.002,0.004,0.004,0.007,0.009,0.016,0.024
artificial.9,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.003,0.004,0.005
artificial.10,0.0,0.678,0.761,0.798,0.839,0.862,0.886,0.907,0.919,0.93
artificial.11,0.0,0.0,0.0,0.003,0.006,0.008,0.009,0.009,0.009,0.011
artificial.12,0.0,0.0,0.005,0.008,0.02,0.038,0.057,0.073,0.096,0.115
artificial.13,0.0,0.003,0.006,0.009,0.014,0.017,0.021,0.027,0.038,0.042
artificial.14,0.0,0.173,0.305,0.382,0.443,0.497,0.551,0.592,0.622,0.643
artificial.15,0.0,0.001,0.005,0.008,0.009,0.014,0.022,0.044,0.061,0.073
artificial.16,0.0,0.0,0.001,0.004,0.005,0.006,0.008,0.011,0.015,0.021
artificial.17,0.0,0.013,0.038,0.06,0.075,0.099,0.131,0.16,0.205,0.235
artificial.18,0.0,0.009,0.015,0.023,0.028,0.035,0.043,0.048,0.054,0.059
artificial.19,0.0,0.118,0.185,0.225,0.257,0.285,0.308,0.323,0.347,0.358
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.0,0.453,0.546,0.593,0.633,0.663,0.679,0.695,0.703,0.714
artificial.22,0.0,0.0,0.0,0.001,0.002,0.002,0.003,0.003,0.004,0.006
artificial.23,0.0,0.036,0.063,0.104,0.139,0.175,0.22,0.261,0.307,0.356
artificial.24,0.0,0.115,0.159,0.224,0.277,0.316,0.358,0.391,0.433,0.463
artificial.25,0.0,0.263,0.36,0.407,0.47,0.513,0.549,0.591,0.615,0.636
artificial.26,0.0,0.027,0.046,0.053,0.059,0.069,0.087,0.098,0.111,0.12
artificial.27,0.0,0.004,0.012,0.022,0.032,0.043,0.05,0.053,0.063,0.071
artificial.28,0.0,0.0,0.001,0.001,0.003,0.003,0.006,0.007,0.009,0.01
artificial.29,0.0,0.001,0.001,0.002,0.002,0.005,0.005,0.011,0.012,0.014
artificial.30,0.0,0.227,0.296,0.34,0.388,0.434,0.469,0.501,0.527,0.547
artificial.31,0.0,0.015,0.026,0.032,0.043,0.051,0.061,0.079,0.094,0.109
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.044,0.08,0.109,0.133,0.152,0.176,0.194,0.211,0.24
artificial.34,0.0,0.03,0.06,0.082,0.103,0.117,0.139,0.159,0.187,0.214
artificial.35,0.0,0.026,0.042,0.051,0.058,0.07,0.076,0.086,0.096,0.106
artificial.36,0.0,0.002,0.012,0.014,0.018,0.023,0.027,0.035,0.039,0.042
artificial.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.006
artificial.38,0.0,0.001,0.003,0.004,0.004,0.007,0.009,0.013,0.015,0.017
artificial.39,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.004,0.006,0.008
artificial.40,0.0,0.0,0.0,0.001,0.006,0.008,0.009,0.016,0.023,0.033
artificial.41,0.0,0.0,0.0,0.0,0.002,0.004,0.006,0.007,0.009,0.012
artificial.42,0.0,0.025,0.046,0.064,0.084,0.11,0.138,0.155,0.185,0.213
artificial.43,0.0,0.005,0.015,0.022,0.03,0.041,0.054,0.069,0.084,0.106
artificial.44,0.0,0.004,0.013,0.021,0.037,0.048,0.066,0.072,0.095,0.114
artificial.45,0.0,0.014,0.021,0.022,0.025,0.034,0.039,0.049,0.057,0.069
artificial.46,0.0,0.001,0.002,0.006,0.013,0.019,0.024,0.034,0.048,0.061
artificial.47,0.0,0.075,0.107,0.126,0.147,0.16,0.176,0.193,0.206,0.224
artificial.48,0.0,0.0,0.0,0.0,0.001,0.002,0.005,0.007,0.011,0.011
artificial.49,0.0,0.474,0.563,0.617,0.656,0.684,0.713,0.737,0.757,0.783
artificial.50,0.0,0.001,0.001,0.002,0.002,0.005,0.005,0.011,0.012,0.014
artificial.51,0.0,0.003,0.019,0.052,0.089,0.133,0.183,0.24,0.291,0.335
artificial.52,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002
artificial.53,0.0,0.368,0.461,0.518,0.559,0.592,0.619,0.647,0.671,0.687
artificial.54,0.0,0.046,0.067,0.083,0.102,0.122,0.136,0.149,0.168,0.188
artificial.55,0.0,0.165,0.248,0.308,0.355,0.392,0.419,0.456,0.488,0.517
artificial.56,0.0,0.154,0.223,0.295,0.341,0.379,0.42,0.462,0.495,0.527
artificial.57,0.0,0.004,0.008,0.01,0.01,0.015,0.021,0.026,0.028,0.031
artificial.58,0.0,0.277,0.386,0.449,0.501,0.535,0.569,0.598,0.63,0.652
artificial.59,0.0,0.001,0.002,0.003,0.003,0.006,0.006,0.006,0.007,0.008
artificial.60,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.003,0.003
artificial.61,0.0,0.01,0.028,0.045,0.057,0.064,0.075,0.084,0.096,0.106
artificial.62,0.0,0.447,0.542,0.592,0.63,0.662,0.686,0.703,0.717,0.742
artificial.63,0.0,0.506,0.602,0.645,0.673,0.697,0.722,0.742,0.755,0.777
artificial.64,0.0,0.107,0.198,0.248,0.281,0.327,0.357,0.385,0.422,0.448
artificial.65,0.0,0.002,0.009,0.016,0.02,0.029,0.035,0.044,0.057,0.062
artificial.66,0.0,0.242,0.321,0.384,0.424,0.466,0.494,0.524,0.551,0.572
artificial.67,0.0,0.299,0.371,0.436,0.49,0.525,0.555,0.577,0.608,0.633
artificial.68,0.0,0.003,0.008,0.016,0.021,0.03,0.047,0.061,0.076,0.085
artificial.69,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.005,0.005,0.005
artificial.70,0.0,0.003,0.008,0.011,0.018,0.022,0.028,0.034,0.039,0.046
artificial.71,0.0,0.029,0.058,0.076,0.094,0.113,0.125,0.141,0.151,0.167
artificial.72,0.0,0.001,0.008,0.011,0.013,0.022,0.029,0.03,0.04,0.046
artificial.73,0.0,0.0,0.003,0.005,0.006,0.009,0.013,0.017,0.02,0.023
artificial.74,0.0,0.021,0.039,0.047,0.052,0.061,0.065,0.072,0.077,0.086
