,Max Proba
CD62LnAgedNeutrophils_S6,0.941
CD4Tnaive_Frequency,0.922
CD4Trm_S6,0.722
CCR2nncMC_S6,0.721
MDSC_S6,0.658
CCR2pcMC_S6,0.643
intMC_S6,0.642
CCR2pcMC_Frequency,0.625
gdTcells_Frequency,0.605
CD62LpImmatureNeutrophils_S6,0.6
mDC_S6,0.6
pDC_STAT5,0.521
pDC_S6,0.492
Bcells_Frequency,0.448
Th1naive_S6,0.426
CCR2nncMC_Frequency,0.415
Th1mem_STAT6,0.405
Tregnaive_STAT5,0.403
CD62LpImmatureNeutrophils_Frequency,0.401
Tregmem_STAT5,0.391
CD61pCD41pPLT_STAT3,0.371
CD4Trm_STAT6,0.368
gdTcells_IkB,0.35
Th1naive_ERK,0.346
CD41hiCD61hiPLT_p38,0.333
CD56brightCD16nNKcells_Frequency,0.32
CD4Trm_Frequency,0.307
Th1naive_NFkB,0.304
Tregnaive_STAT6,0.302
CCR2nncMC_CREB,0.298
pDC_MAPKAPK2,0.273
CCR2nncMC_NFkB,0.264
CCR2nncMC_MAPKAPK2,0.249
CD4Trm_NFkB,0.245
CD8Tnaive_Frequency,0.244
Tregnaive_S6,0.238
CD61pCD41pPLT_CREB,0.236
CD4Trm_STAT5,0.235
CD62LnAgedNeutrophils_MAPKAPK2,0.232
CD62LpImmatureNeutrophils_CREB,0.229
Th1mem_ERK,0.215
mDC_IkB,0.202
CD4Tcm_Frequency,0.178
intMC_Frequency,0.176
CD62LnAgedNeutrophils_p38,0.153
CD62LnAgedNeutrophils_Frequency,0.143
Th1naive_STAT6,0.143
Tregnaive_IkB,0.142
mDC_Frequency,0.127
CD62LpImmatureNeutrophils_IkB,0.124
Tregmem_Frequency,0.12
NKT_Frequency,0.109
CD62LnAgedNeutrophils_CREB,0.099
NKT_IkB,0.099
pDC_IkB,0.098
CCR2pcMC_NFkB,0.091
Th1mem_STAT5,0.091
CD8Tcm_Frequency,0.076
CD56brightCD16nNKcells_IkB,0.075
CD4Tcm_IkB,0.071
NKT_STAT5,0.068
pDC_STAT3,0.067
CD8Tnaive_STAT5,0.058
Th1naive_STAT3,0.056
NKT_STAT6,0.053
CD61pCD41pPLT_S6,0.052
Bcells_NFkB,0.051
Tregnaive_NFkB,0.05
Tregnaive_ERK,0.047
CD8Tcm_STAT3,0.044
Th1naive_IkB,0.044
CD4Trm_IkB,0.042
CD8Trm_Frequency,0.042
CD62LnAgedNeutrophils_STAT3,0.039
CD56dimCD16pNKcells_Frequency,0.038
CD62LnAgedNeutrophils_IkB,0.035
mDC_STAT3,0.035
CD8Tnaive_IkB,0.034
intMC_IkB,0.023
intMC_CREB,0.023
CD4Tem_IkB,0.022
intMC_STAT3,0.021
gdTcells_NFkB,0.02
mDC_CREB,0.02
Th1mem_CREB,0.019
MDSC_Frequency,0.019
MDSC_STAT3,0.018
CCR2pcMC_CREB,0.017
CCR2pcMC_IkB,0.016
Th1mem_IkB,0.016
Th1naive_MAPKAPK2,0.014
CCR2pcMC_STAT3,0.014
CD4Tem_STAT6,0.013
CD4Tem_NFkB,0.012
CD4Tnaive_STAT3,0.012
Th1naive_CREB,0.011
pDC_CREB,0.011
MDSC_IkB,0.011
CD56dimCD16pNKcells_CREB,0.01
NKT_NFkB,0.01
MDSC_CREB,0.009
Th1naive_STAT5,0.007
CD4Tem_Frequency,0.006
pDC_NFkB,0.006
CD4Tcm_STAT3,0.005
CD61pCD41pPLT_IkB,0.004
CD4Trm_STAT3,0.003
CCR2nncMC_IkB,0.003
gdTcells_CREB,0.003
CD8Tem_Frequency,0.003
CD4Tnaive_NFkB,0.003
CCR2nncMC_STAT3,0.002
CD62LpImmatureNeutrophils_STAT3,0.002
CD4Tcm_NFkB,0.002
CD4Tcm_STAT5,0.002
CD8Tnaive_NFkB,0.001
CD56brightCD16nNKcells_NFkB,0.001
CD4Tnaive_STAT5,0.001
CD4Tnaive_IkB,0.001
Th1mem_NFkB,0.001
Th1mem_S6,0.001
CD61pCD41pPLT_NFkB,0.001
Tregmem_NFkB,0.0
Tregnaive_STAT3,0.0
CD8Tnaive_STAT3,0.0
CD8Trm_NFkB,0.0
CD8Tcm_NFkB,0.0
Th1mem_STAT3,0.0
Tregmem_STAT3,0.0
gdTcells_STAT6,0.0
CD4Tem_STAT5,0.0
CD8Tcm_STAT5,0.0
CD4Tem_STAT3,0.0
CD8Tem_NFkB,0.0
CD56dimCD16pNKcells_NFkB,0.0
intMC_NFkB,0.0
