,Max Proba
CD41hiCD61hiPLT_p38,0.649
CD8Tem_Frequency,0.535
gdTcells_Frequency,0.412
CD41hiCD61hiPLT_S6,0.389
CD4Tem_Frequency,0.36
CD62LpImmatureNeutrophils_Frequency,0.335
CCR2nncMC_Frequency,0.292
Th1naive_CREB,0.182
MDSC_Frequency,0.098
intMC_Frequency,0.095
Bcells_Frequency,0.085
CD4Tnaive_Frequency,0.083
MDSC_CREB,0.074
Tregmem_Frequency,0.072
CD8Trm_Frequency,0.063
CD4Tcm_STAT3,0.054
Bcells_p38,0.052
intMC_CREB,0.045
Th1naive_STAT3,0.042
CD62LnAgedNeutrophils_p38,0.041
Tregnaive_STAT3,0.032
Th1naive_MAPKAPK2,0.025
CD4Tcm_Frequency,0.021
Th1naive_p38,0.019
CCR2pcMC_Frequency,0.019
CCR2pcMC_CREB,0.018
CD4Tnaive_STAT3,0.012
CD56dimCD16pNKcells_Frequency,0.009
CD8Tnaive_Frequency,0.002
CD8Tcm_Frequency,0.001
NKT_Frequency,0.0
CCR2pcMC_p38,0.0
Th1mem_STAT3,0.0
MDSC_p38,0.0
CCR2pcMC_MAPKAPK2,0.0
MDSC_MAPKAPK2,0.0
MDSC_STAT3,0.0
mDC_Frequency,0.0
mDC_STAT3,0.0
mDC_p38,0.0
mDC_CREB,0.0
intMC_p38,0.0
Tregnaive_IkB,0.0
