,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.198,0.286,0.362,0.408,0.455,0.495,0.532,0.573,0.605
artificial.2,0.0,0.009,0.03,0.047,0.062,0.082,0.102,0.129,0.149,0.172
artificial.3,0.0,0.006,0.02,0.03,0.042,0.058,0.077,0.093,0.109,0.127
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.5,0.0,0.003,0.009,0.021,0.033,0.059,0.08,0.104,0.121,0.141
artificial.6,0.0,0.0,0.005,0.013,0.03,0.05,0.065,0.091,0.123,0.155
artificial.7,0.0,0.007,0.015,0.023,0.032,0.044,0.056,0.068,0.078,0.088
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.006
artificial.9,0.0,0.019,0.02,0.025,0.03,0.036,0.038,0.047,0.052,0.06
artificial.10,0.0,0.078,0.143,0.196,0.239,0.276,0.312,0.343,0.368,0.39
artificial.11,0.0,0.005,0.013,0.026,0.038,0.043,0.052,0.06,0.066,0.074
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
artificial.13,0.0,0.0,0.0,0.0,0.0,0.003,0.007,0.009,0.013,0.019
artificial.14,0.0,0.0,0.0,0.003,0.007,0.012,0.022,0.036,0.047,0.068
artificial.15,0.0,0.0,0.0,0.0,0.005,0.007,0.017,0.025,0.039,0.059
artificial.16,0.0,0.0,0.002,0.006,0.011,0.018,0.028,0.04,0.055,0.067
artificial.17,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.008,0.009,0.015
artificial.18,0.0,0.001,0.011,0.029,0.058,0.09,0.124,0.154,0.195,0.246
artificial.19,0.0,0.505,0.592,0.641,0.684,0.716,0.748,0.773,0.797,0.823
artificial.20,0.0,0.061,0.111,0.148,0.181,0.198,0.223,0.246,0.267,0.279
artificial.21,0.0,0.438,0.514,0.575,0.622,0.663,0.701,0.73,0.76,0.787
artificial.22,0.0,0.001,0.003,0.007,0.011,0.016,0.021,0.023,0.033,0.038
artificial.23,0.0,0.001,0.004,0.009,0.012,0.022,0.034,0.042,0.051,0.063
artificial.24,0.0,0.001,0.006,0.018,0.026,0.036,0.044,0.055,0.076,0.086
artificial.25,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.004,0.004
artificial.26,0.0,0.003,0.012,0.025,0.032,0.05,0.078,0.096,0.113,0.136
artificial.27,0.0,0.001,0.001,0.002,0.002,0.008,0.009,0.016,0.021,0.024
artificial.28,0.0,0.031,0.044,0.058,0.064,0.077,0.084,0.093,0.101,0.107
artificial.29,0.0,0.0,0.0,0.003,0.003,0.005,0.009,0.01,0.014,0.019
artificial.30,0.0,0.044,0.064,0.076,0.097,0.111,0.126,0.142,0.158,0.178
artificial.31,0.0,0.009,0.024,0.04,0.063,0.093,0.125,0.16,0.189,0.216
artificial.32,0.0,0.0,0.001,0.001,0.004,0.006,0.007,0.013,0.016,0.019
artificial.33,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.005,0.008
artificial.34,0.0,0.011,0.025,0.031,0.042,0.053,0.07,0.08,0.103,0.119
artificial.35,0.0,0.694,0.788,0.832,0.866,0.878,0.893,0.91,0.921,0.929
artificial.36,0.0,0.001,0.004,0.005,0.008,0.016,0.023,0.027,0.029,0.035
artificial.37,0.0,0.0,0.005,0.009,0.016,0.021,0.033,0.047,0.065,0.079
artificial.38,0.0,0.066,0.105,0.144,0.177,0.203,0.221,0.246,0.267,0.287
artificial.39,0.0,0.015,0.03,0.042,0.053,0.057,0.073,0.088,0.105,0.118
artificial.40,0.0,0.0,0.0,0.0,0.006,0.013,0.025,0.036,0.053,0.073
artificial.41,0.0,0.003,0.006,0.012,0.015,0.02,0.033,0.048,0.06,0.078
artificial.42,0.0,0.018,0.067,0.127,0.202,0.269,0.339,0.397,0.448,0.499
artificial.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.44,0.0,0.628,0.79,0.858,0.887,0.922,0.933,0.942,0.949,0.958
artificial.45,0.0,0.406,0.501,0.58,0.639,0.69,0.73,0.762,0.78,0.805
