,C'=' 0.052,C'=' 0.628,C'=' 1.203,C'=' 1.778,C'=' 2.353,C'=' 2.929,C'=' 3.504,C'=' 4.079,C'=' 4.655,C'=' 5.230
Bcells_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005
Bcells_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_S6,0.0,0.007,0.013,0.021,0.032,0.037,0.048,0.061,0.071,0.086
Bcells_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_NFkB,0.0,0.001,0.003,0.007,0.011,0.024,0.039,0.052,0.07,0.08
Bcells_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_Frequency,0.0,0.025,0.045,0.055,0.069,0.085,0.098,0.107,0.118,0.131
CCR2nncMC_CREB,0.0,0.018,0.028,0.031,0.039,0.045,0.056,0.066,0.076,0.085
CCR2nncMC_STAT3,0.0,0.003,0.007,0.01,0.016,0.025,0.032,0.046,0.051,0.058
CCR2nncMC_S6,0.0,0.068,0.128,0.169,0.213,0.239,0.259,0.28,0.298,0.315
CCR2nncMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
CCR2nncMC_Frequency,0.0,0.101,0.146,0.189,0.218,0.241,0.268,0.284,0.303,0.318
CCR2pcMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.004
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.0,0.001,0.001,0.002,0.005,0.008,0.01,0.01,0.012
CCR2pcMC_S6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_ERK,0.0,0.0,0.0,0.0,0.001,0.005,0.006,0.007,0.01,0.012
CCR2pcMC_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_Frequency,0.0,0.051,0.084,0.107,0.131,0.15,0.164,0.175,0.19,0.208
CD41hiCD61hiPLT_CREB,0.0,0.031,0.041,0.061,0.08,0.109,0.126,0.141,0.158,0.181
CD41hiCD61hiPLT_p38,0.0,0.191,0.249,0.287,0.319,0.351,0.372,0.399,0.419,0.439
CD41hiCD61hiPLT_S6,0.0,0.034,0.051,0.075,0.097,0.121,0.14,0.157,0.175,0.189
CD41hiCD61hiPLT_MAPKAPK2,0.0,0.22,0.27,0.322,0.353,0.392,0.418,0.438,0.457,0.477
CD4Tcm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT5,0.0,0.001,0.004,0.007,0.008,0.015,0.02,0.024,0.031,0.037
CD4Tcm_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT3,0.0,0.019,0.027,0.041,0.054,0.071,0.083,0.102,0.116,0.125
CD4Tcm_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.048,0.087,0.116,0.142,0.158,0.189,0.212,0.233,0.245
CD4Tem_CREB,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003,0.006
CD4Tem_STAT5,0.0,0.0,0.001,0.001,0.0,0.003,0.006,0.01,0.011,0.013
CD4Tem_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_STAT3,0.0,0.101,0.153,0.187,0.212,0.242,0.267,0.305,0.333,0.352
CD4Tem_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_Frequency,0.0,0.141,0.198,0.234,0.268,0.297,0.329,0.349,0.37,0.391
CD4Tnaive_STAT5,0.0,0.0,0.003,0.007,0.012,0.02,0.027,0.034,0.037,0.046
CD4Tnaive_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_STAT3,0.0,0.007,0.018,0.02,0.024,0.036,0.043,0.056,0.068,0.077
CD4Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.028,0.054,0.069,0.084,0.098,0.113,0.13,0.145,0.161
CD4Trm_CREB,0.0,0.001,0.002,0.005,0.007,0.009,0.013,0.016,0.019,0.022
CD4Trm_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
