,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
Bcells_Frequency,0.0,0.198,0.309,0.427,0.54,0.586,0.645,0.667,0.705,0.743
CCR2nncMC_Frequency,0.0,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898,0.898
CCR2pcMC_p38,0.0,0.019,0.055,0.058,0.058,0.065,0.065,0.065,0.067,0.073
CCR2pcMC_STAT3,0.0,0.043,0.177,0.248,0.287,0.319,0.367,0.425,0.456,0.487
CCR2pcMC_MAPKAPK2,0.0,0.064,0.087,0.11,0.104,0.104,0.111,0.114,0.137,0.138
CCR2pcMC_Frequency,0.0,0.93,0.974,0.979,0.987,0.987,0.99,0.995,0.995,0.995
CD41hiCD61hiPLT_S6,0.0,0.156,0.165,0.162,0.166,0.181,0.178,0.188,0.212,0.217
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.0,0.025,0.07,0.089,0.121,0.151,0.176,0.203,0.216
CD4Tem_STAT3,0.0,0.0,0.012,0.012,0.02,0.083,0.17,0.252,0.334,0.4
CD4Tem_Frequency,0.0,0.166,0.352,0.473,0.55,0.585,0.604,0.63,0.662,0.697
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.244,0.26,0.288,0.3,0.314,0.328,0.335,0.346,0.346
CD4Trm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Trm_Frequency,0.0,0.293,0.326,0.386,0.499,0.554,0.61,0.634,0.682,0.724
CD56dimCD16pNKcells_Frequency,0.0,0.612,0.727,0.757,0.769,0.773,0.773,0.782,0.793,0.793
CD62LnAgedNeutrophils_CREB,0.0,0.0,0.018,0.052,0.063,0.103,0.121,0.172,0.222,0.255
CD62LnAgedNeutrophils_S6,0.0,0.994,0.994,0.994,0.994,0.994,1.0,1.0,1.0,1.0
CD62LpImmatureNeutrophils_CREB,0.0,0.629,0.71,0.742,0.78,0.807,0.836,0.874,0.878,0.882
CD62LpImmatureNeutrophils_S6,0.0,0.98,0.992,0.992,0.992,0.998,0.998,0.998,0.998,1.0
CD62LpImmatureNeutrophils_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_STAT3,0.0,0.009,0.173,0.405,0.519,0.628,0.659,0.712,0.726,0.747
CD8Tcm_Frequency,0.0,0.016,0.079,0.155,0.17,0.212,0.219,0.225,0.225,0.225
CD8Tem_Frequency,0.0,0.0,0.0,0.008,0.023,0.033,0.064,0.122,0.17,0.214
CD8Tnaive_STAT3,0.0,0.0,0.053,0.15,0.259,0.389,0.483,0.538,0.578,0.601
CD8Tnaive_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
CD8Trm_Frequency,0.0,0.015,0.058,0.085,0.101,0.101,0.097,0.099,0.099,0.099
gdTcells_Frequency,0.0,0.101,0.227,0.25,0.364,0.407,0.454,0.525,0.564,0.588
intMC_p38,0.0,0.0,0.009,0.045,0.069,0.1,0.11,0.112,0.117,0.129
intMC_Frequency,0.0,0.0,0.019,0.053,0.069,0.077,0.083,0.083,0.087,0.087
mDC_CREB,0.0,0.004,0.018,0.046,0.046,0.049,0.056,0.056,0.063,0.063
mDC_p38,0.0,0.023,0.057,0.07,0.088,0.114,0.118,0.118,0.118,0.121
mDC_STAT3,0.0,0.419,0.667,0.749,0.81,0.862,0.908,0.929,0.941,0.947
mDC_Frequency,0.0,0.006,0.052,0.091,0.188,0.253,0.344,0.409,0.446,0.456
MDSC_p38,0.0,0.0,0.007,0.019,0.037,0.037,0.046,0.059,0.076,0.083
MDSC_STAT3,0.0,0.077,0.201,0.261,0.274,0.31,0.362,0.463,0.494,0.51
MDSC_Frequency,0.0,0.401,0.452,0.509,0.576,0.627,0.653,0.676,0.703,0.719
NKT_Frequency,0.0,0.0,0.044,0.085,0.123,0.172,0.225,0.249,0.295,0.334
pDC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1mem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1naive_CREB,0.0,0.381,0.417,0.457,0.499,0.514,0.542,0.566,0.588,0.6
Th1naive_STAT3,0.0,0.008,0.037,0.089,0.118,0.153,0.157,0.197,0.241,0.269
Th1naive_S6,0.0,0.339,0.307,0.308,0.308,0.31,0.333,0.34,0.346,0.357
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.011,0.016
Tregmem_Frequency,0.0,0.007,0.049,0.087,0.113,0.134,0.158,0.18,0.215,0.247
Tregnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
