,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_Frequency,0.0,0.235,0.344,0.376,0.391,0.4,0.405,0.411,0.414,0.416
CCR2nncMC_Frequency,0.0,0.234,0.275,0.288,0.292,0.293,0.296,0.302,0.304,0.305
CCR2pcMC_STAT3,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.0,0.0,0.001
CCR2pcMC_Frequency,0.0,0.548,0.625,0.651,0.659,0.664,0.665,0.667,0.668,0.668
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.027,0.036,0.038,0.037,0.037,0.039,0.039,0.038,0.037
CD4Tem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_Frequency,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.003,0.004,0.004
CD4Tnaive_STAT3,0.0,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001
CD4Tnaive_Frequency,0.0,0.741,0.711,0.692,0.688,0.684,0.678,0.673,0.67,0.667
CD4Trm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Trm_Frequency,0.0,0.037,0.084,0.094,0.104,0.109,0.118,0.123,0.126,0.128
CD56dimCD16pNKcells_Frequency,0.0,0.026,0.051,0.07,0.077,0.081,0.087,0.088,0.089,0.093
CD62LnAgedNeutrophils_p38,0.0,0.075,0.17,0.208,0.216,0.23,0.232,0.24,0.245,0.246
CD62LnAgedNeutrophils_S6,0.0,0.766,0.782,0.782,0.781,0.777,0.777,0.774,0.774,0.774
CD62LpImmatureNeutrophils_STAT3,0.0,0.0,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003
CD62LpImmatureNeutrophils_S6,0.0,0.103,0.102,0.104,0.103,0.102,0.106,0.108,0.11,0.11
CD62LpImmatureNeutrophils_Frequency,0.0,0.081,0.092,0.095,0.105,0.104,0.102,0.102,0.105,0.103
CD8Tcm_STAT3,0.0,0.021,0.034,0.038,0.044,0.044,0.047,0.051,0.048,0.05
CD8Tcm_Frequency,0.0,0.008,0.021,0.027,0.03,0.029,0.03,0.032,0.033,0.036
CD8Tem_Frequency,0.0,0.0,0.0,0.001,0.002,0.005,0.005,0.006,0.008,0.008
CD8Tnaive_STAT3,0.0,0.0,0.001,0.002,0.004,0.005,0.005,0.006,0.006,0.006
CD8Tnaive_Frequency,0.0,0.322,0.412,0.423,0.44,0.44,0.444,0.448,0.447,0.452
CD8Trm_Frequency,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002
gdTcells_Frequency,0.0,0.11,0.227,0.284,0.294,0.302,0.314,0.325,0.333,0.338
intMC_STAT3,0.0,0.009,0.01,0.011,0.011,0.013,0.015,0.014,0.015,0.015
intMC_Frequency,0.0,0.156,0.244,0.268,0.276,0.284,0.291,0.296,0.299,0.303
mDC_STAT3,0.0,0.005,0.004,0.005,0.005,0.005,0.004,0.005,0.006,0.004
mDC_Frequency,0.0,0.023,0.014,0.013,0.013,0.014,0.013,0.014,0.014,0.014
MDSC_STAT3,0.0,0.01,0.017,0.02,0.021,0.026,0.026,0.03,0.03,0.033
MDSC_Frequency,0.0,0.003,0.008,0.01,0.01,0.011,0.011,0.011,0.011,0.011
NKT_Frequency,0.0,0.0,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003
pDC_STAT3,0.0,0.016,0.017,0.016,0.016,0.015,0.016,0.015,0.015,0.015
Th1mem_STAT3,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.003
Th1naive_STAT3,0.0,0.007,0.009,0.014,0.015,0.015,0.015,0.015,0.016,0.018
Th1naive_IkB,0.0,0.036,0.048,0.051,0.052,0.055,0.056,0.057,0.057,0.059
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregmem_Frequency,0.0,0.027,0.025,0.024,0.025,0.024,0.024,0.026,0.025,0.026
Tregnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
