,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
Bcells_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_S6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_Frequency,0.0,0.004,0.131,0.239,0.328,0.403,0.469,0.501,0.524,0.549
CCR2nncMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_STAT3,0.0,0.026,0.051,0.051,0.07,0.079,0.088,0.105,0.125,0.131
CCR2nncMC_S6,0.0,0.901,0.901,0.906,0.906,0.907,0.917,0.93,0.942,0.947
CCR2nncMC_NFkB,0.0,0.755,0.894,0.946,0.963,0.991,0.991,0.991,0.991,0.994
CCR2nncMC_Frequency,0.0,0.15,0.17,0.163,0.168,0.168,0.174,0.174,0.184,0.184
CCR2pcMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_S6,0.0,0.446,0.806,0.878,0.897,0.915,0.915,0.936,0.964,0.971
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.093,0.094,0.094,0.094,0.104,0.104,0.111,0.126,0.159
CCR2pcMC_ERK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.013
CCR2pcMC_Frequency,0.0,0.433,0.683,0.758,0.795,0.808,0.82,0.823,0.823,0.828
CD41hiCD61hiPLT_p38,0.0,0.569,0.688,0.806,0.858,0.935,0.949,0.957,0.959,0.973
CD41hiCD61hiPLT_S6,0.0,0.007,0.041,0.055,0.062,0.068,0.075,0.081,0.081,0.081
CD41hiCD61hiPLT_MAPKAPK2,0.0,0.986,0.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CD4Tcm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_IkB,0.0,0.002,0.081,0.166,0.26,0.333,0.41,0.522,0.614,0.654
CD4Tcm_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.0,0.004,0.004,0.011,0.042,0.06,0.06,0.072,0.072
CD4Tem_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
CD4Tem_STAT3,0.0,0.01,0.068,0.219,0.332,0.423,0.488,0.523,0.54,0.549
CD4Tem_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
