,Max Proba
artificial.82,1.0
artificial.79,1.0
artificial.1,0.989
artificial.63,0.987
artificial.93,0.954
artificial.142,0.953
artificial.154,0.947
artificial.5,0.934
artificial.140,0.907
artificial.121,0.904
artificial.38,0.897
artificial.28,0.892
artificial.137,0.889
artificial.125,0.887
artificial.122,0.88
artificial.44,0.832
artificial.150,0.824
artificial.144,0.818
artificial.166,0.811
artificial.138,0.789
artificial.56,0.776
artificial.80,0.754
artificial.19,0.739
artificial.156,0.729
artificial.2,0.718
artificial.174,0.693
artificial.14,0.685
artificial.162,0.674
artificial.108,0.668
artificial.51,0.659
artificial.57,0.657
artificial.186,0.649
artificial.50,0.631
artificial.120,0.616
artificial.116,0.615
artificial.182,0.601
artificial.67,0.54
artificial.146,0.515
artificial.92,0.499
artificial.7,0.485
artificial.13,0.479
artificial.42,0.479
artificial.169,0.457
artificial.25,0.456
artificial.152,0.451
artificial.135,0.45
artificial.24,0.446
artificial.77,0.44
artificial.95,0.436
artificial.194,0.435
artificial.109,0.404
artificial.45,0.386
artificial.159,0.369
artificial.101,0.368
artificial.132,0.353
artificial.81,0.333
artificial.6,0.317
artificial.192,0.307
artificial.37,0.293
artificial.165,0.284
artificial.84,0.264
artificial.54,0.258
artificial.193,0.236
artificial.97,0.231
artificial.168,0.228
artificial.31,0.213
artificial.111,0.174
artificial.123,0.173
artificial.151,0.151
artificial.40,0.147
artificial.68,0.138
artificial.176,0.134
artificial.62,0.126
artificial.61,0.123
artificial.170,0.116
artificial.58,0.114
artificial.30,0.109
artificial.71,0.103
artificial.185,0.102
artificial.3,0.102
artificial.164,0.098
artificial.188,0.09
artificial.11,0.086
artificial.107,0.084
artificial.12,0.079
artificial.161,0.076
artificial.4,0.076
artificial.189,0.075
artificial.136,0.072
artificial.114,0.068
artificial.88,0.066
artificial.41,0.065
artificial.119,0.057
artificial.21,0.055
artificial.16,0.054
artificial.124,0.053
artificial.10,0.05
artificial.87,0.049
artificial.102,0.048
artificial.147,0.046
artificial.60,0.043
artificial.130,0.032
artificial.47,0.028
artificial.15,0.024
artificial.134,0.022
artificial.143,0.019
artificial.43,0.017
artificial.64,0.017
artificial.105,0.016
artificial.36,0.015
artificial.160,0.014
artificial.148,0.014
artificial.133,0.012
artificial.9,0.012
artificial.27,0.011
artificial.39,0.009
artificial.115,0.005
artificial.141,0.004
artificial.181,0.004
artificial.191,0.004
artificial.177,0.004
artificial.96,0.002
artificial.66,0.001
artificial.178,0.0
artificial.179,0.0
artificial.145,0.0
artificial.180,0.0
artificial.155,0.0
artificial.183,0.0
artificial.175,0.0
artificial.149,0.0
artificial.184,0.0
artificial.173,0.0
artificial.171,0.0
artificial.167,0.0
artificial.163,0.0
artificial.187,0.0
artificial.190,0.0
artificial.153,0.0
artificial.158,0.0
artificial.157,0.0
artificial.172,0.0
artificial.98,0.0
artificial.139,0.0
artificial.131,0.0
artificial.72,0.0
artificial.70,0.0
artificial.69,0.0
artificial.65,0.0
artificial.59,0.0
artificial.55,0.0
artificial.53,0.0
artificial.52,0.0
artificial.49,0.0
artificial.48,0.0
artificial.46,0.0
artificial.35,0.0
artificial.34,0.0
artificial.33,0.0
artificial.32,0.0
artificial.29,0.0
artificial.26,0.0
artificial.23,0.0
artificial.22,0.0
artificial.20,0.0
artificial.18,0.0
artificial.17,0.0
artificial.8,0.0
artificial.73,0.0
artificial.74,0.0
artificial.75,0.0
artificial.104,0.0
artificial.129,0.0
artificial.128,0.0
artificial.127,0.0
artificial.126,0.0
artificial.118,0.0
artificial.117,0.0
artificial.113,0.0
artificial.112,0.0
artificial.110,0.0
artificial.106,0.0
artificial.103,0.0
artificial.76,0.0
artificial.100,0.0
artificial.99,0.0
artificial.94,0.0
artificial.91,0.0
artificial.90,0.0
artificial.89,0.0
artificial.86,0.0
artificial.85,0.0
artificial.83,0.0
artificial.78,0.0
artificial.195,0.0
