,C'=' 0.047,C'=' 0.564,C'=' 1.082,C'=' 1.599,C'=' 2.116,C'=' 2.633,C'=' 3.151,C'=' 3.668,C'=' 4.185,C'=' 4.703
Bcells_p38,0.0,0.0,0.003,0.01,0.012,0.015,0.018,0.018,0.022,0.023
Bcells_Frequency,0.0,0.009,0.029,0.034,0.038,0.044,0.049,0.051,0.054,0.055
CCR2nncMC_Frequency,0.0,0.649,0.671,0.687,0.697,0.702,0.696,0.699,0.698,0.7
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_Frequency,0.0,0.478,0.564,0.593,0.6,0.603,0.605,0.608,0.611,0.611
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
CD4Tem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_Frequency,0.0,0.001,0.002,0.002,0.004,0.004,0.004,0.004,0.004,0.004
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.187,0.176,0.17,0.166,0.165,0.161,0.158,0.155,0.156
CD4Trm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Trm_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56brightCD16nNKcells_IkB,0.0,0.014,0.04,0.055,0.068,0.07,0.073,0.078,0.081,0.079
CD56dimCD16pNKcells_Frequency,0.0,0.393,0.493,0.524,0.544,0.558,0.567,0.568,0.579,0.584
CD62LnAgedNeutrophils_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LnAgedNeutrophils_S6,0.0,0.702,0.746,0.761,0.766,0.768,0.772,0.778,0.781,0.783
CD62LnAgedNeutrophils_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LpImmatureNeutrophils_S6,0.0,0.239,0.274,0.28,0.282,0.283,0.286,0.293,0.296,0.295
CD62LpImmatureNeutrophils_Frequency,0.0,0.076,0.091,0.097,0.097,0.099,0.101,0.102,0.102,0.101
CD8Tcm_Frequency,0.0,0.0,0.001,0.001,0.001,0.005,0.006,0.006,0.007,0.006
CD8Tem_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_STAT3,0.0,0.009,0.022,0.036,0.037,0.041,0.041,0.04,0.043,0.041
CD8Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_Frequency,0.0,0.004,0.013,0.021,0.024,0.03,0.034,0.037,0.038,0.042
CD8Trm_Frequency,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gdTcells_Frequency,0.0,0.011,0.015,0.015,0.016,0.017,0.019,0.018,0.019,0.022
intMC_IkB,0.0,0.001,0.014,0.019,0.02,0.024,0.025,0.032,0.03,0.032
intMC_Frequency,0.0,0.0,0.005,0.007,0.012,0.018,0.02,0.02,0.024,0.027
mDC_STAT3,0.0,0.004,0.006,0.007,0.007,0.007,0.007,0.008,0.008,0.008
mDC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_Frequency,0.0,0.592,0.645,0.663,0.67,0.672,0.679,0.682,0.684,0.686
MDSC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_STAT3,0.0,0.001,0.001,0.001,0.002,0.003,0.003,0.003,0.004,0.003
MDSC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_Frequency,0.0,0.259,0.305,0.313,0.308,0.318,0.317,0.323,0.325,0.328
NKT_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_Frequency,0.0,0.009,0.028,0.03,0.033,0.039,0.036,0.036,0.042,0.042
Th1mem_STAT3,0.0,0.0,0.002,0.002,0.003,0.003,0.005,0.006,0.006,0.007
Th1mem_IkB,0.0,0.034,0.069,0.077,0.087,0.091,0.089,0.089,0.093,0.096
Th1naive_STAT3,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002
Th1naive_IkB,0.0,0.387,0.448,0.474,0.483,0.492,0.501,0.508,0.509,0.512
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregmem_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregnaive_IkB,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
