,Max Proba
artificial.38,0.761
artificial.31,0.582
artificial.21,0.567
artificial.43,0.541
artificial.18,0.452
artificial.1,0.442
artificial.9,0.324
artificial.10,0.318
artificial.16,0.271
artificial.3,0.234
artificial.6,0.146
artificial.30,0.141
artificial.11,0.118
artificial.41,0.079
artificial.4,0.06
artificial.20,0.055
artificial.24,0.043
artificial.37,0.039
artificial.2,0.033
artificial.40,0.031
artificial.36,0.031
artificial.45,0.026
artificial.12,0.024
artificial.15,0.022
artificial.13,0.015
artificial.48,0.009
artificial.29,0.008
artificial.39,0.006
artificial.25,0.004
artificial.32,0.004
artificial.33,0.004
artificial.28,0.002
artificial.5,0.002
artificial.42,0.002
artificial.27,0.002
artificial.17,0.002
artificial.22,0.001
artificial.19,0.001
artificial.8,0.001
artificial.7,0.001
artificial.46,0.001
artificial.35,0.0
artificial.34,0.0
artificial.14,0.0
artificial.23,0.0
artificial.44,0.0
artificial.26,0.0
artificial.47,0.0
