,Max Proba
CD62LnAgedNeutrophils_S6,0.783
CCR2nncMC_Frequency,0.702
mDC_Frequency,0.686
CCR2pcMC_Frequency,0.611
CD56dimCD16pNKcells_Frequency,0.584
Th1naive_IkB,0.512
MDSC_Frequency,0.328
CD62LpImmatureNeutrophils_S6,0.296
CD4Tnaive_Frequency,0.187
CD62LpImmatureNeutrophils_Frequency,0.102
Th1mem_IkB,0.096
CD56brightCD16nNKcells_IkB,0.081
Bcells_Frequency,0.055
CD8Tnaive_STAT3,0.043
CD8Tnaive_Frequency,0.042
NKT_Frequency,0.042
intMC_IkB,0.032
intMC_Frequency,0.027
Bcells_p38,0.023
gdTcells_Frequency,0.022
mDC_STAT3,0.008
Th1mem_STAT3,0.007
CD8Tcm_Frequency,0.007
MDSC_STAT3,0.004
CD4Tem_Frequency,0.004
Th1naive_STAT3,0.002
CD4Tcm_Frequency,0.001
Tregnaive_IkB,0.001
CD8Trm_Frequency,0.001
CCR2pcMC_STAT3,0.0
CCR2pcMC_IkB,0.0
Tregmem_STAT3,0.0
Tregmem_Frequency,0.0
Tregnaive_STAT3,0.0
CD4Tcm_STAT3,0.0
NKT_IkB,0.0
CD62LnAgedNeutrophils_MAPKAPK2,0.0
MDSC_IkB,0.0
MDSC_CREB,0.0
CD62LnAgedNeutrophils_p38,0.0
mDC_IkB,0.0
CD4Tnaive_STAT3,0.0
CD4Tnaive_IkB,0.0
CD8Tnaive_IkB,0.0
CD4Trm_STAT3,0.0
CD8Tem_Frequency,0.0
CD4Trm_Frequency,0.0
CD4Tem_STAT3,0.0
