,C'=' 0.047,C'=' 0.564,C'=' 1.082,C'=' 1.599,C'=' 2.116,C'=' 2.633,C'=' 3.151,C'=' 3.668,C'=' 4.185,C'=' 4.703
Bcells_p38,0.0,0.0,0.016,0.042,0.075,0.101,0.139,0.172,0.208,0.239
Bcells_Frequency,0.0,0.405,0.528,0.581,0.62,0.65,0.669,0.68,0.698,0.709
CCR2nncMC_Frequency,0.0,0.875,0.911,0.921,0.929,0.936,0.943,0.949,0.95,0.953
CCR2pcMC_STAT3,0.0,0.029,0.048,0.07,0.084,0.093,0.114,0.129,0.138,0.145
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_Frequency,0.0,0.89,0.933,0.946,0.959,0.968,0.975,0.98,0.983,0.988
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
CD4Tcm_Frequency,0.0,0.014,0.032,0.046,0.055,0.066,0.076,0.086,0.094,0.104
CD4Tem_STAT3,0.0,0.002,0.007,0.014,0.018,0.023,0.03,0.044,0.053,0.059
CD4Tem_Frequency,0.0,0.014,0.034,0.05,0.068,0.078,0.085,0.091,0.097,0.109
CD4Tnaive_STAT3,0.0,0.014,0.019,0.021,0.023,0.024,0.025,0.026,0.026,0.034
CD4Tnaive_IkB,0.0,0.0,0.002,0.004,0.014,0.03,0.054,0.076,0.094,0.113
CD4Tnaive_Frequency,0.0,0.714,0.787,0.822,0.844,0.862,0.874,0.889,0.895,0.901
CD4Trm_STAT3,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.009,0.013
CD4Trm_Frequency,0.0,0.122,0.175,0.205,0.22,0.239,0.256,0.278,0.289,0.304
CD56brightCD16nNKcells_IkB,0.0,0.037,0.118,0.191,0.249,0.324,0.383,0.436,0.482,0.527
CD56dimCD16pNKcells_Frequency,0.0,0.489,0.587,0.635,0.667,0.696,0.722,0.742,0.762,0.78
CD62LnAgedNeutrophils_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
CD62LnAgedNeutrophils_S6,0.0,0.962,0.977,0.983,0.987,0.992,0.992,0.992,0.994,0.994
CD62LnAgedNeutrophils_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LpImmatureNeutrophils_S6,0.0,0.85,0.893,0.912,0.917,0.93,0.941,0.945,0.949,0.959
CD62LpImmatureNeutrophils_Frequency,0.0,0.376,0.454,0.502,0.546,0.571,0.597,0.615,0.63,0.649
CD8Tcm_Frequency,0.0,0.029,0.1,0.144,0.177,0.197,0.215,0.244,0.264,0.283
CD8Tem_Frequency,0.0,0.002,0.005,0.01,0.012,0.016,0.023,0.028,0.039,0.049
CD8Tnaive_STAT3,0.0,0.047,0.07,0.094,0.115,0.135,0.155,0.185,0.211,0.228
CD8Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_Frequency,0.0,0.079,0.125,0.162,0.19,0.207,0.236,0.246,0.261,0.277
CD8Trm_Frequency,0.0,0.003,0.011,0.02,0.03,0.035,0.045,0.05,0.057,0.064
gdTcells_Frequency,0.0,0.373,0.503,0.555,0.6,0.628,0.653,0.67,0.679,0.692
intMC_IkB,0.0,0.0,0.001,0.003,0.006,0.012,0.017,0.024,0.03,0.034
intMC_Frequency,0.0,0.191,0.299,0.358,0.398,0.43,0.459,0.483,0.499,0.52
mDC_STAT3,0.0,0.106,0.145,0.191,0.228,0.26,0.295,0.323,0.347,0.397
mDC_IkB,0.0,0.0,0.004,0.004,0.005,0.008,0.014,0.019,0.024,0.026
mDC_Frequency,0.0,0.862,0.904,0.923,0.937,0.948,0.961,0.966,0.971,0.977
MDSC_CREB,0.0,0.001,0.006,0.023,0.028,0.045,0.057,0.069,0.084,0.093
MDSC_STAT3,0.0,0.101,0.146,0.178,0.208,0.221,0.239,0.267,0.284,0.297
MDSC_IkB,0.0,0.0,0.0,0.008,0.014,0.021,0.036,0.054,0.07,0.088
MDSC_Frequency,0.0,0.662,0.73,0.742,0.753,0.759,0.761,0.764,0.768,0.77
NKT_IkB,0.0,0.0,0.0,0.003,0.003,0.004,0.007,0.012,0.017,0.024
NKT_Frequency,0.0,0.013,0.048,0.073,0.094,0.116,0.136,0.15,0.161,0.175
Th1mem_STAT3,0.0,0.015,0.035,0.051,0.066,0.082,0.094,0.102,0.115,0.131
Th1mem_IkB,0.0,0.035,0.062,0.096,0.119,0.135,0.154,0.176,0.202,0.223
Th1naive_STAT3,0.0,0.021,0.031,0.034,0.037,0.038,0.04,0.043,0.048,0.05
Th1naive_IkB,0.0,0.618,0.697,0.738,0.764,0.783,0.805,0.812,0.82,0.83
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregmem_Frequency,0.0,0.002,0.009,0.015,0.019,0.03,0.039,0.048,0.06,0.072
Tregnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregnaive_IkB,0.0,0.012,0.038,0.074,0.101,0.127,0.154,0.183,0.203,0.231
