,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
Bcells_Frequency,0.0,0.041,0.064,0.076,0.085,0.089,0.091,0.099,0.103,0.112
CCR2nncMC_Frequency,0.0,0.568,0.642,0.679,0.703,0.718,0.728,0.743,0.757,0.765
CCR2pcMC_p38,0.0,0.002,0.002,0.011,0.016,0.02,0.023,0.027,0.032,0.034
CCR2pcMC_STAT3,0.0,0.032,0.041,0.048,0.049,0.053,0.057,0.057,0.059,0.065
CCR2pcMC_MAPKAPK2,0.0,0.081,0.092,0.101,0.11,0.117,0.122,0.128,0.136,0.14
CCR2pcMC_Frequency,0.0,0.552,0.672,0.724,0.748,0.778,0.804,0.829,0.847,0.853
CD41hiCD61hiPLT_S6,0.0,0.146,0.212,0.251,0.284,0.31,0.333,0.353,0.371,0.385
CD4Tcm_STAT3,0.0,0.0,0.001,0.003,0.004,0.005,0.009,0.012,0.014,0.018
CD4Tcm_Frequency,0.0,0.047,0.094,0.122,0.149,0.164,0.189,0.199,0.219,0.229
CD4Tem_STAT3,0.0,0.305,0.373,0.417,0.45,0.475,0.489,0.508,0.525,0.533
CD4Tem_Frequency,0.0,0.337,0.425,0.467,0.5,0.531,0.553,0.57,0.593,0.611
CD4Tnaive_STAT3,0.0,0.0,0.004,0.004,0.006,0.007,0.009,0.01,0.01,0.012
CD4Tnaive_Frequency,0.0,0.57,0.651,0.689,0.712,0.724,0.734,0.75,0.761,0.77
CD4Trm_STAT3,0.0,0.014,0.024,0.031,0.036,0.04,0.042,0.044,0.045,0.05
CD4Trm_Frequency,0.0,0.303,0.393,0.434,0.46,0.489,0.515,0.535,0.55,0.565
CD56dimCD16pNKcells_Frequency,0.0,0.417,0.455,0.481,0.493,0.508,0.518,0.527,0.536,0.539
CD62LnAgedNeutrophils_CREB,0.0,0.03,0.042,0.05,0.057,0.061,0.063,0.07,0.08,0.084
CD62LnAgedNeutrophils_S6,0.0,0.853,0.877,0.885,0.895,0.902,0.907,0.914,0.917,0.919
CD62LpImmatureNeutrophils_CREB,0.0,0.265,0.313,0.338,0.349,0.359,0.372,0.384,0.398,0.405
CD62LpImmatureNeutrophils_S6,0.0,0.805,0.824,0.836,0.846,0.855,0.859,0.866,0.877,0.885
CD62LpImmatureNeutrophils_Frequency,0.0,0.148,0.196,0.233,0.263,0.293,0.312,0.345,0.366,0.385
CD8Tcm_STAT3,0.0,0.318,0.382,0.442,0.47,0.485,0.497,0.516,0.53,0.548
CD8Tcm_Frequency,0.0,0.014,0.04,0.059,0.074,0.091,0.105,0.12,0.128,0.143
CD8Tem_Frequency,0.0,0.0,0.0,0.0,0.003,0.004,0.007,0.007,0.008,0.01
CD8Tnaive_STAT3,0.0,0.246,0.313,0.343,0.375,0.397,0.419,0.436,0.466,0.483
CD8Tnaive_Frequency,0.0,0.01,0.018,0.03,0.039,0.046,0.06,0.072,0.079,0.088
CD8Trm_Frequency,0.0,0.079,0.101,0.111,0.115,0.12,0.123,0.134,0.141,0.149
gdTcells_Frequency,0.0,0.494,0.582,0.621,0.642,0.659,0.677,0.683,0.692,0.696
intMC_p38,0.0,0.01,0.021,0.032,0.037,0.041,0.05,0.056,0.059,0.061
intMC_Frequency,0.0,0.088,0.104,0.115,0.127,0.134,0.139,0.146,0.151,0.16
mDC_CREB,0.0,0.028,0.035,0.039,0.045,0.051,0.054,0.055,0.06,0.061
mDC_p38,0.0,0.003,0.009,0.013,0.016,0.023,0.028,0.029,0.034,0.04
mDC_STAT3,0.0,0.089,0.111,0.134,0.149,0.166,0.173,0.185,0.196,0.207
mDC_Frequency,0.0,0.251,0.316,0.349,0.371,0.398,0.416,0.431,0.446,0.471
MDSC_p38,0.0,0.005,0.014,0.022,0.03,0.037,0.04,0.047,0.048,0.054
MDSC_STAT3,0.0,0.029,0.037,0.045,0.049,0.052,0.057,0.058,0.064,0.065
MDSC_Frequency,0.0,0.314,0.402,0.455,0.483,0.505,0.525,0.542,0.56,0.573
NKT_Frequency,0.0,0.017,0.03,0.033,0.038,0.052,0.054,0.056,0.059,0.064
pDC_STAT3,0.0,0.0,0.0,0.0,0.002,0.003,0.004,0.005,0.006,0.007
Th1mem_STAT3,0.0,0.084,0.109,0.122,0.133,0.143,0.15,0.156,0.166,0.173
Th1naive_CREB,0.0,0.489,0.58,0.636,0.661,0.679,0.697,0.713,0.723,0.729
Th1naive_STAT3,0.0,0.018,0.028,0.031,0.034,0.039,0.042,0.044,0.046,0.047
Th1naive_S6,0.0,0.758,0.795,0.826,0.842,0.859,0.866,0.882,0.891,0.901
Tregmem_STAT3,0.0,0.046,0.071,0.083,0.101,0.12,0.135,0.15,0.159,0.165
Tregmem_Frequency,0.0,0.076,0.122,0.154,0.174,0.202,0.219,0.24,0.246,0.259
Tregnaive_STAT3,0.0,0.008,0.013,0.019,0.028,0.032,0.038,0.042,0.05,0.055
