,Fold selected features,Fold nb of features
Fold 0,"['MAPKAPK2', 'NFkB']",2
Fold 1,"['MAPKAPK2', 'NFkB']",2
Fold 2,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 3,"['MAPKAPK2', 'NFkB']",2
Fold 4,"['NFkB', 'CREB', 'Frequency']",3
Fold 5,['NFkB'],1
Fold 6,"['MAPKAPK2', 'NFkB']",2
Fold 7,"['MAPKAPK2', 'NFkB']",2
Fold 8,"['MAPKAPK2', 'NFkB']",2
Fold 9,['NFkB'],1
Fold 10,"['MAPKAPK2', 'NFkB']",2
Fold 11,"['MAPKAPK2', 'NFkB']",2
Fold 12,"['MAPKAPK2', 'NFkB']",2
Fold 13,"['MAPKAPK2', 'NFkB']",2
Fold 14,"['MAPKAPK2', 'NFkB']",2
Fold 15,"['MAPKAPK2', 'NFkB']",2
Fold 16,"['MAPKAPK2', 'NFkB']",2
Fold 17,"['MAPKAPK2', 'NFkB']",2
Fold 18,"['MAPKAPK2', 'NFkB']",2
Fold 19,"['MAPKAPK2', 'NFkB']",2
Fold 20,"['MAPKAPK2', 'NFkB']",2
Fold 21,['NFkB'],1
Fold 22,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 23,['NFkB'],1
Fold 24,"['MAPKAPK2', 'NFkB']",2
Fold 25,"['MAPKAPK2', 'NFkB']",2
Fold 26,"['MAPKAPK2', 'NFkB']",2
Fold 27,"['MAPKAPK2', 'NFkB']",2
Fold 28,"['MAPKAPK2', 'NFkB']",2
Fold 29,"['MAPKAPK2', 'NFkB']",2
Fold 30,"['MAPKAPK2', 'NFkB']",2
Fold 31,"['MAPKAPK2', 'NFkB']",2
Fold 32,"['MAPKAPK2', 'NFkB']",2
Fold 33,"['MAPKAPK2', 'NFkB']",2
Fold 34,"['MAPKAPK2', 'NFkB']",2
Fold 35,"['NFkB', 'CREB', 'Frequency']",3
Fold 36,"['MAPKAPK2', 'NFkB']",2
Fold 37,"['MAPKAPK2', 'NFkB']",2
Fold 38,"['MAPKAPK2', 'NFkB']",2
Fold 39,"['MAPKAPK2', 'NFkB']",2
Fold 40,"['MAPKAPK2', 'NFkB']",2
Fold 41,"['MAPKAPK2', 'NFkB']",2
Fold 42,"['MAPKAPK2', 'NFkB']",2
Fold 43,"['MAPKAPK2', 'NFkB']",2
Fold 44,['NFkB'],1
Fold 45,"['MAPKAPK2', 'NFkB']",2
Fold 46,['NFkB'],1
Fold 47,"['MAPKAPK2', 'NFkB']",2
Fold 48,"['MAPKAPK2', 'NFkB']",2
Fold 49,"['MAPKAPK2', 'NFkB']",2
Fold 50,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 51,"['MAPKAPK2', 'NFkB']",2
Fold 52,"['MAPKAPK2', 'NFkB']",2
Fold 53,"['MAPKAPK2', 'NFkB']",2
Fold 54,"['MAPKAPK2', 'NFkB']",2
Fold 55,"['MAPKAPK2', 'NFkB']",2
Fold 56,"['MAPKAPK2', 'NFkB']",2
Fold 57,"['MAPKAPK2', 'NFkB']",2
Fold 58,"['MAPKAPK2', 'NFkB']",2
Fold 59,"['NFkB', 'CREB', 'Frequency']",3
Fold 60,"['MAPKAPK2', 'NFkB']",2
Fold 61,"['MAPKAPK2', 'NFkB']",2
Fold 62,"['MAPKAPK2', 'NFkB']",2
Fold 63,"['NFkB', 'CREB', 'Frequency']",3
Fold 64,"['MAPKAPK2', 'NFkB']",2
Fold 65,"['MAPKAPK2', 'NFkB']",2
Fold 66,"['MAPKAPK2', 'NFkB']",2
Fold 67,"['MAPKAPK2', 'NFkB']",2
Fold 68,"['MAPKAPK2', 'NFkB']",2
Fold 69,"['MAPKAPK2', 'NFkB']",2
Fold 70,['NFkB'],1
Fold 71,"['MAPKAPK2', 'NFkB']",2
Fold 72,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 73,"['MAPKAPK2', 'NFkB']",2
Fold 74,"['MAPKAPK2', 'NFkB']",2
Fold 75,"['MAPKAPK2', 'NFkB']",2
Fold 76,['NFkB'],1
Fold 77,"['MAPKAPK2', 'NFkB']",2
Fold 78,"['MAPKAPK2', 'NFkB']",2
Fold 79,"['MAPKAPK2', 'NFkB']",2
Fold 80,['NFkB'],1
Fold 81,"['MAPKAPK2', 'NFkB']",2
Fold 82,"['MAPKAPK2', 'NFkB']",2
Fold 83,"['MAPKAPK2', 'NFkB']",2
Fold 84,"['MAPKAPK2', 'NFkB']",2
Fold 85,"['MAPKAPK2', 'NFkB']",2
Fold 86,"['MAPKAPK2', 'NFkB']",2
Fold 87,['NFkB'],1
Fold 88,"['MAPKAPK2', 'NFkB']",2
Fold 89,"['MAPKAPK2', 'NFkB']",2
Fold 90,"['MAPKAPK2', 'NFkB']",2
Fold 91,"['NFkB', 'CREB', 'Frequency']",3
Fold 92,"['MAPKAPK2', 'NFkB']",2
Fold 93,"['MAPKAPK2', 'NFkB']",2
Fold 94,"['MAPKAPK2', 'NFkB']",2
Fold 95,"['MAPKAPK2', 'NFkB']",2
Fold 96,"['MAPKAPK2', 'NFkB']",2
Fold 97,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 98,"['MAPKAPK2', 'NFkB']",2
Fold 99,"['MAPKAPK2', 'NFkB']",2
Fold 100,"['MAPKAPK2', 'NFkB']",2
Fold 101,"['MAPKAPK2', 'NFkB']",2
Fold 102,"['MAPKAPK2', 'NFkB']",2
Fold 103,['NFkB'],1
Fold 104,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 105,['NFkB'],1
Fold 106,"['MAPKAPK2', 'NFkB']",2
Fold 107,"['MAPKAPK2', 'NFkB']",2
Fold 108,"['MAPKAPK2', 'NFkB']",2
Fold 109,"['MAPKAPK2', 'NFkB']",2
Fold 110,"['MAPKAPK2', 'NFkB']",2
Fold 111,"['MAPKAPK2', 'NFkB']",2
Fold 112,"['MAPKAPK2', 'NFkB']",2
Fold 113,"['MAPKAPK2', 'NFkB']",2
Fold 114,"['MAPKAPK2', 'NFkB']",2
Fold 115,"['NFkB', 'CREB', 'Frequency']",3
Fold 116,"['MAPKAPK2', 'NFkB']",2
Fold 117,"['MAPKAPK2', 'NFkB']",2
Fold 118,"['MAPKAPK2', 'NFkB']",2
Fold 119,"['MAPKAPK2', 'NFkB']",2
Fold 120,"['MAPKAPK2', 'NFkB']",2
Fold 121,"['MAPKAPK2', 'NFkB']",2
Fold 122,"['MAPKAPK2', 'NFkB']",2
Fold 123,['NFkB'],1
Fold 124,"['MAPKAPK2', 'NFkB']",2
Fold 125,['NFkB'],1
Fold 126,"['MAPKAPK2', 'NFkB']",2
Fold 127,"['MAPKAPK2', 'NFkB']",2
Fold 128,"['MAPKAPK2', 'NFkB']",2
Fold 129,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 130,"['MAPKAPK2', 'NFkB']",2
Fold 131,"['MAPKAPK2', 'NFkB']",2
Fold 132,"['MAPKAPK2', 'NFkB']",2
Fold 133,"['MAPKAPK2', 'NFkB']",2
Fold 134,"['MAPKAPK2', 'NFkB']",2
Fold 135,"['MAPKAPK2', 'NFkB']",2
Fold 136,"['MAPKAPK2', 'NFkB']",2
Fold 137,"['MAPKAPK2', 'NFkB']",2
Fold 138,"['NFkB', 'CREB', 'Frequency']",3
Fold 139,"['MAPKAPK2', 'NFkB']",2
Fold 140,"['MAPKAPK2', 'NFkB']",2
Fold 141,"['MAPKAPK2', 'NFkB']",2
Fold 142,"['MAPKAPK2', 'NFkB']",2
Fold 143,['NFkB'],1
Fold 144,"['MAPKAPK2', 'NFkB']",2
Fold 145,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 146,"['MAPKAPK2', 'NFkB']",2
Fold 147,"['MAPKAPK2', 'NFkB']",2
Fold 148,['NFkB'],1
Fold 149,"['NFkB', 'CREB', 'Frequency']",3
Fold 150,"['MAPKAPK2', 'NFkB']",2
Fold 151,"['MAPKAPK2', 'NFkB']",2
Fold 152,"['MAPKAPK2', 'NFkB']",2
Fold 153,"['MAPKAPK2', 'NFkB']",2
Fold 154,"['MAPKAPK2', 'NFkB']",2
Fold 155,"['MAPKAPK2', 'NFkB']",2
Fold 156,"['MAPKAPK2', 'NFkB']",2
Fold 157,"['MAPKAPK2', 'NFkB']",2
Fold 158,"['MAPKAPK2', 'NFkB']",2
Fold 159,"['MAPKAPK2', 'NFkB']",2
Fold 160,"['MAPKAPK2', 'NFkB']",2
Fold 161,"['MAPKAPK2', 'NFkB']",2
Fold 162,"['MAPKAPK2', 'NFkB']",2
Fold 163,"['MAPKAPK2', 'NFkB']",2
Fold 164,"['MAPKAPK2', 'NFkB']",2
Fold 165,"['MAPKAPK2', 'NFkB']",2
Fold 166,"['MAPKAPK2', 'NFkB']",2
Fold 167,"['NFkB', 'CREB', 'Frequency']",3
Fold 168,"['MAPKAPK2', 'NFkB']",2
Fold 169,['NFkB'],1
Fold 170,"['MAPKAPK2', 'NFkB']",2
Fold 171,['NFkB'],1
Fold 172,"['MAPKAPK2', 'NFkB']",2
Fold 173,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 174,"['MAPKAPK2', 'NFkB']",2
Fold 175,"['MAPKAPK2', 'NFkB']",2
Fold 176,"['MAPKAPK2', 'NFkB']",2
Fold 177,"['MAPKAPK2', 'NFkB']",2
Fold 178,"['MAPKAPK2', 'NFkB']",2
Fold 179,"['MAPKAPK2', 'NFkB']",2
Fold 180,"['MAPKAPK2', 'NFkB']",2
Fold 181,"['MAPKAPK2', 'NFkB']",2
Fold 182,"['MAPKAPK2', 'NFkB']",2
Fold 183,"['MAPKAPK2', 'CREB', 'Frequency']",3
Fold 184,"['MAPKAPK2', 'NFkB']",2
Fold 185,['NFkB'],1
Fold 186,['NFkB'],1
Fold 187,"['MAPKAPK2', 'NFkB']",2
Fold 188,"['MAPKAPK2', 'NFkB']",2
Fold 189,"['MAPKAPK2', 'NFkB']",2
Fold 190,"['MAPKAPK2', 'NFkB']",2
Fold 191,"['MAPKAPK2', 'NFkB']",2
