,Max Proba
artificial.1,1.0
artificial.11,1.0
artificial.2,1.0
artificial.36,1.0
artificial.21,1.0
artificial.38,1.0
artificial.39,1.0
artificial.18,1.0
artificial.16,1.0
artificial.43,1.0
artificial.41,1.0
artificial.31,1.0
artificial.4,1.0
artificial.9,1.0
artificial.3,1.0
artificial.6,1.0
artificial.10,1.0
artificial.32,0.0
artificial.33,0.0
artificial.34,0.0
artificial.35,0.0
artificial.44,0.0
artificial.37,0.0
artificial.46,0.0
artificial.45,0.0
artificial.40,0.0
artificial.30,0.0
artificial.42,0.0
artificial.47,0.0
artificial.25,0.0
artificial.29,0.0
artificial.28,0.0
artificial.5,0.0
artificial.7,0.0
artificial.8,0.0
artificial.12,0.0
artificial.13,0.0
artificial.14,0.0
artificial.15,0.0
artificial.17,0.0
artificial.19,0.0
artificial.20,0.0
artificial.22,0.0
artificial.23,0.0
artificial.24,0.0
artificial.26,0.0
artificial.27,0.0
artificial.48,0.0
