,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.021
Bcells_Frequency,0.0,0.326,0.414,0.498,0.552,0.622,0.668,0.683,0.702,0.727
CCR2nncMC_CREB,0.0,0.219,0.242,0.255,0.279,0.304,0.318,0.347,0.375,0.389
CCR2nncMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_S6,0.0,0.748,0.838,0.853,0.894,0.914,0.914,0.914,0.917,0.923
CCR2nncMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_NFkB,0.0,0.072,0.118,0.168,0.188,0.21,0.277,0.294,0.315,0.333
CCR2nncMC_MAPKAPK2,0.0,0.1,0.155,0.186,0.206,0.236,0.251,0.264,0.283,0.291
CCR2nncMC_Frequency,0.0,0.166,0.218,0.258,0.3,0.358,0.386,0.456,0.509,0.539
CCR2pcMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_S6,0.0,0.539,0.65,0.72,0.772,0.81,0.854,0.895,0.912,0.931
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006
CCR2pcMC_NFkB,0.0,0.0,0.006,0.009,0.02,0.023,0.038,0.067,0.084,0.093
CCR2pcMC_Frequency,0.0,0.537,0.674,0.709,0.732,0.771,0.782,0.8,0.823,0.833
CD41hiCD61hiPLT_p38,0.0,0.226,0.294,0.333,0.363,0.384,0.412,0.439,0.445,0.466
CD4Tcm_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.011
CD4Tcm_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.019,0.043,0.045,0.07,0.082,0.091,0.109,0.131,0.137
CD4Tem_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_STAT6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.985,0.992,0.992,0.997,0.997,0.997,0.997,0.997,0.997
CD4Trm_STAT5,0.0,0.045,0.064,0.076,0.088,0.117,0.128,0.146,0.183,0.205
CD4Trm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Trm_S6,0.0,0.649,0.787,0.865,0.882,0.915,0.922,0.94,0.952,0.961
CD4Trm_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Trm_NFkB,0.0,0.168,0.241,0.253,0.292,0.294,0.309,0.337,0.361,0.378
CD4Trm_STAT6,0.0,0.346,0.446,0.482,0.521,0.551,0.56,0.585,0.589,0.596
CD4Trm_Frequency,0.0,0.026,0.06,0.112,0.177,0.208,0.224,0.253,0.307,0.359
CD56brightCD16nNKcells_IkB,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.003,0.003,0.003
CD56brightCD16nNKcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56brightCD16nNKcells_Frequency,0.0,0.128,0.172,0.222,0.242,0.296,0.346,0.365,0.37,0.405
CD56dimCD16pNKcells_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56dimCD16pNKcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56dimCD16pNKcells_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD61pCD41pPLT_CREB,0.0,0.145,0.184,0.264,0.284,0.308,0.335,0.343,0.349,0.353
CD61pCD41pPLT_STAT3,0.0,0.306,0.365,0.396,0.447,0.456,0.486,0.5,0.515,0.527
CD61pCD41pPLT_S6,0.0,0.002,0.002,0.002,0.005,0.01,0.012,0.012,0.019,0.02
CD61pCD41pPLT_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD61pCD41pPLT_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LnAgedNeutrophils_CREB,0.0,0.0,0.009,0.028,0.044,0.066,0.067,0.081,0.098,0.107
CD62LnAgedNeutrophils_p38,0.0,0.009,0.038,0.038,0.042,0.054,0.072,0.074,0.082,0.104
CD62LnAgedNeutrophils_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LnAgedNeutrophils_S6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CD62LnAgedNeutrophils_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LnAgedNeutrophils_MAPKAPK2,0.0,0.078,0.129,0.14,0.167,0.189,0.228,0.253,0.264,0.286
CD62LnAgedNeutrophils_Frequency,0.0,0.052,0.053,0.071,0.09,0.1,0.105,0.113,0.114,0.114
