,Max Proba
CCR2pcMC_Frequency,0.482
Bcells_Frequency,0.478
CD4Tnaive_Frequency,0.392
CD8Tnaive_Frequency,0.392
CD62LnAgedNeutrophils_S6,0.329
intMC_Frequency,0.321
gdTcells_Frequency,0.299
CCR2nncMC_Frequency,0.279
CD62LpImmatureNeutrophils_Frequency,0.206
CD62LnAgedNeutrophils_p38,0.191
CD62LpImmatureNeutrophils_S6,0.148
CD56dimCD16pNKcells_Frequency,0.109
MDSC_Frequency,0.107
CD8Tem_Frequency,0.09
Th1naive_IkB,0.083
Tregmem_Frequency,0.076
CD8Tcm_STAT3,0.074
mDC_Frequency,0.069
CD8Trm_Frequency,0.066
CD4Tcm_Frequency,0.062
CD4Trm_STAT3,0.062
pDC_STAT3,0.061
CD8Tcm_Frequency,0.044
CD62LpImmatureNeutrophils_STAT3,0.043
intMC_STAT3,0.035
CD8Tnaive_STAT3,0.029
NKT_Frequency,0.029
Th1naive_STAT3,0.021
CD4Tem_Frequency,0.02
CD4Trm_Frequency,0.013
MDSC_STAT3,0.011
Tregnaive_STAT3,0.011
CD4Tnaive_STAT3,0.009
mDC_STAT3,0.007
Tregmem_STAT3,0.005
Th1mem_STAT3,0.004
CCR2pcMC_STAT3,0.004
CD4Tcm_STAT3,0.003
CD4Tem_STAT3,0.001
