,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.0,0.009,0.039,0.06,0.069,0.111,0.125,0.167,0.196
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.975,0.989,1.0,1.0,1.0,1.0,1.0,1.0,1.0
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.015
artificial.5,0.0,0.144,0.263,0.369,0.459,0.483,0.578,0.631,0.663,0.741
artificial.6,0.0,0.0,0.0,0.01,0.027,0.051,0.065,0.077,0.109,0.132
artificial.7,0.0,0.0,0.005,0.01,0.01,0.02,0.038,0.052,0.075,0.102
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.9,0.0,0.146,0.39,0.535,0.682,0.836,0.928,0.967,0.971,0.974
artificial.10,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.024,0.043,0.072
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.017,0.093,0.12,0.195,0.251,0.304,0.357,0.428,0.463
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.17,0.0,0.039,0.259,0.423,0.578,0.675,0.732,0.788,0.841,0.882
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.029
artificial.20,0.0,0.056,0.101,0.128,0.194,0.229,0.306,0.367,0.384,0.408
artificial.21,0.0,0.031,0.053,0.077,0.099,0.103,0.106,0.107,0.127,0.138
artificial.22,0.0,0.0,0.003,0.031,0.069,0.117,0.158,0.225,0.286,0.352
artificial.23,0.0,0.067,0.162,0.248,0.355,0.45,0.544,0.583,0.623,0.676
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.0,0.149,0.217,0.258,0.319,0.398,0.45,0.486,0.512,0.539
artificial.29,0.0,0.125,0.301,0.399,0.55,0.645,0.706,0.765,0.813,0.829
artificial.30,0.0,0.0,0.0,0.039,0.156,0.247,0.454,0.58,0.702,0.749
artificial.31,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.009,0.02
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.664,0.743,0.76,0.781,0.828,0.834,0.868,0.89,0.91
artificial.34,0.0,0.0,0.004,0.012,0.036,0.044,0.061,0.082,0.122,0.15
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.37,0.0,0.0,0.0,0.0,0.0,0.006,0.015,0.029,0.07,0.104
artificial.38,0.0,0.0,0.0,0.009,0.011,0.014,0.019,0.055,0.063,0.092
artificial.39,0.0,0.886,0.922,0.937,0.948,0.959,0.981,0.988,0.988,0.988
artificial.40,0.0,0.0,0.002,0.043,0.06,0.093,0.15,0.174,0.243,0.309
artificial.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
