,Max Proba
CD8Tem_Frequency,0.928
CD8Trm_Frequency,0.917
CD41hiCD61hiPLT_MAPKAPK2,0.908
CD41hiCD61hiPLT_p38,0.884
Th1naive_IkB,0.872
CD4Tem_Frequency,0.767
CD62LpImmatureNeutrophils_Frequency,0.716
Th1naive_STAT5,0.707
CCR2nncMC_S6,0.685
pDC_MAPKAPK2,0.667
Tregnaive_STAT6,0.659
CD8Tcm_STAT3,0.61
CD41hiCD61hiPLT_CREB,0.567
CD61pCD41pPLT_S6,0.557
gdTcells_Frequency,0.517
gdTcells_NFkB,0.504
mDC_S6,0.449
Th1naive_NFkB,0.438
CD56dimCD16pNKcells_Frequency,0.437
CD62LnAgedNeutrophils_IkB,0.436
CD56brightCD16nNKcells_Frequency,0.434
CD4Tcm_Frequency,0.423
CCR2pcMC_Frequency,0.408
Th1mem_ERK,0.393
Th1naive_STAT6,0.382
CD41hiCD61hiPLT_S6,0.382
pDC_STAT3,0.365
CD4Trm_STAT6,0.328
Tregmem_Frequency,0.328
Tregnaive_CREB,0.328
CD61pCD41pPLT_STAT3,0.317
CD56brightCD16nNKcells_NFkB,0.307
CD56brightCD16nNKcells_MAPKAPK2,0.301
Th1naive_CREB,0.293
CD4Tem_STAT3,0.288
Th1mem_NFkB,0.285
CCR2nncMC_Frequency,0.27
MDSC_ERK,0.265
Th1mem_CREB,0.253
mDC_ERK,0.229
mDC_IkB,0.227
NKT_NFkB,0.225
CD8Tcm_CREB,0.208
Tregnaive_ERK,0.208
Th1mem_IkB,0.201
Th1naive_p38,0.19
MDSC_Frequency,0.188
CCR2pcMC_ERK,0.18
Tregmem_STAT3,0.16
gdTcells_MAPKAPK2,0.155
CD56brightCD16nNKcells_CREB,0.155
intMC_Frequency,0.15
CD4Tnaive_Frequency,0.145
CD56dimCD16pNKcells_NFkB,0.143
Tregnaive_STAT3,0.142
Th1naive_S6,0.13
CCR2nncMC_CREB,0.129
Th1mem_S6,0.12
Tregnaive_STAT5,0.119
CD4Trm_NFkB,0.118
pDC_NFkB,0.115
Th1mem_p38,0.111
Tregnaive_MAPKAPK2,0.101
CD8Tnaive_Frequency,0.098
Th1mem_STAT5,0.091
NKT_STAT3,0.089
CD4Tnaive_STAT5,0.084
Bcells_S6,0.083
CD62LnAgedNeutrophils_Frequency,0.082
Th1naive_MAPKAPK2,0.076
Tregnaive_IkB,0.074
Th1naive_STAT3,0.073
pDC_CREB,0.072
Th1naive_ERK,0.068
Bcells_Frequency,0.067
CD62LnAgedNeutrophils_STAT3,0.061
pDC_IkB,0.06
Th1mem_STAT6,0.056
CD62LnAgedNeutrophils_S6,0.049
CD62LnAgedNeutrophils_CREB,0.048
intMC_CREB,0.048
Tregnaive_NFkB,0.044
CD8Tnaive_STAT5,0.041
NKT_CREB,0.039
MDSC_STAT3,0.039
MDSC_CREB,0.037
Th1mem_STAT3,0.037
CD4Trm_STAT3,0.03
CD62LpImmatureNeutrophils_CREB,0.028
intMC_MAPKAPK2,0.027
MDSC_MAPKAPK2,0.025
intMC_STAT3,0.023
intMC_ERK,0.022
CD61pCD41pPLT_NFkB,0.022
NKT_MAPKAPK2,0.022
CD62LpImmatureNeutrophils_STAT3,0.022
Th1mem_MAPKAPK2,0.019
CD4Tem_STAT5,0.018
