,Max Proba
artificial.38,0.988
artificial.31,0.816
artificial.43,0.753
artificial.21,0.727
artificial.1,0.698
artificial.18,0.602
artificial.9,0.438
artificial.3,0.434
artificial.10,0.379
artificial.16,0.304
artificial.30,0.071
artificial.6,0.053
artificial.37,0.032
artificial.41,0.029
artificial.4,0.013
artificial.12,0.011
artificial.40,0.01
artificial.45,0.006
artificial.13,0.004
artificial.20,0.003
artificial.36,0.002
artificial.35,0.0
artificial.32,0.0
artificial.33,0.0
artificial.34,0.0
artificial.44,0.0
artificial.39,0.0
artificial.46,0.0
artificial.42,0.0
artificial.47,0.0
artificial.25,0.0
artificial.29,0.0
artificial.17,0.0
artificial.5,0.0
artificial.7,0.0
artificial.8,0.0
artificial.11,0.0
artificial.14,0.0
artificial.15,0.0
artificial.19,0.0
artificial.28,0.0
artificial.22,0.0
artificial.23,0.0
artificial.24,0.0
artificial.2,0.0
artificial.26,0.0
artificial.27,0.0
artificial.48,0.0
