,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
artificial.1,0.0,0.002,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005
artificial.2,0.0,0.01,0.015,0.018,0.024,0.026,0.035,0.042,0.048,0.053
artificial.3,0.0,0.096,0.12,0.159,0.193,0.228,0.256,0.294,0.327,0.349
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.5,0.0,0.158,0.261,0.327,0.376,0.415,0.449,0.477,0.509,0.529
artificial.6,0.0,0.028,0.081,0.116,0.134,0.153,0.164,0.179,0.194,0.205
artificial.7,0.0,0.15,0.261,0.315,0.348,0.379,0.407,0.42,0.44,0.461
artificial.8,0.0,0.023,0.035,0.043,0.047,0.051,0.053,0.059,0.065,0.071
artificial.9,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002
artificial.10,0.0,0.0,0.0,0.001,0.001,0.005,0.005,0.005,0.006,0.008
artificial.11,0.0,0.1,0.154,0.193,0.224,0.254,0.273,0.29,0.307,0.316
artificial.12,0.0,0.069,0.091,0.101,0.108,0.116,0.125,0.127,0.131,0.136
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002
artificial.15,0.0,0.001,0.006,0.013,0.024,0.031,0.041,0.046,0.057,0.061
artificial.16,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.005,0.008
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
artificial.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.20,0.0,0.001,0.001,0.001,0.002,0.003,0.005,0.008,0.011,0.011
artificial.21,0.0,0.157,0.153,0.155,0.159,0.167,0.17,0.179,0.182,0.185
artificial.22,0.0,0.017,0.052,0.08,0.107,0.134,0.16,0.177,0.194,0.214
artificial.23,0.0,0.005,0.018,0.027,0.034,0.039,0.047,0.055,0.062,0.068
artificial.24,0.0,0.001,0.003,0.004,0.005,0.005,0.008,0.012,0.015,0.016
artificial.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.26,0.0,0.025,0.035,0.039,0.046,0.053,0.062,0.068,0.078,0.09
artificial.27,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.004
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
artificial.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.30,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.003,0.003,0.006
artificial.31,0.0,0.013,0.019,0.024,0.029,0.035,0.037,0.04,0.046,0.051
artificial.32,0.0,0.0,0.0,0.001,0.002,0.004,0.007,0.01,0.01,0.012
artificial.33,0.0,0.001,0.014,0.032,0.046,0.068,0.08,0.094,0.116,0.132
artificial.34,0.0,0.001,0.002,0.004,0.006,0.006,0.006,0.007,0.007,0.008
artificial.35,0.0,0.0,0.002,0.002,0.002,0.004,0.005,0.006,0.007,0.007
artificial.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.37,0.0,0.041,0.073,0.092,0.114,0.138,0.153,0.164,0.175,0.192
artificial.38,0.0,0.006,0.013,0.014,0.018,0.023,0.029,0.035,0.037,0.041
artificial.39,0.0,0.0,0.002,0.004,0.006,0.009,0.01,0.012,0.015,0.018
artificial.40,0.0,0.14,0.202,0.233,0.266,0.299,0.319,0.339,0.36,0.382
artificial.41,0.0,0.286,0.4,0.454,0.515,0.551,0.585,0.608,0.634,0.661
artificial.42,0.0,0.118,0.153,0.173,0.208,0.235,0.258,0.285,0.31,0.344
artificial.43,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.003
artificial.44,0.0,0.069,0.072,0.08,0.087,0.094,0.1,0.107,0.114,0.126
artificial.45,0.0,0.008,0.016,0.019,0.024,0.026,0.029,0.032,0.034,0.035
artificial.46,0.0,0.0,0.001,0.002,0.003,0.005,0.006,0.006,0.006,0.006
artificial.47,0.0,0.002,0.006,0.011,0.015,0.02,0.03,0.035,0.039,0.044
artificial.48,0.0,0.021,0.029,0.037,0.044,0.046,0.048,0.052,0.055,0.056
artificial.49,0.0,0.006,0.017,0.036,0.057,0.077,0.089,0.108,0.114,0.124
artificial.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.0,0.309,0.325,0.342,0.355,0.363,0.371,0.385,0.391,0.403
artificial.52,0.0,0.124,0.164,0.182,0.216,0.24,0.258,0.276,0.299,0.323
artificial.53,0.0,0.061,0.136,0.199,0.241,0.277,0.313,0.364,0.381,0.401
artificial.54,0.0,0.0,0.003,0.007,0.01,0.017,0.022,0.026,0.033,0.036
artificial.55,0.0,0.002,0.002,0.003,0.003,0.005,0.005,0.005,0.005,0.005
artificial.56,0.0,0.101,0.188,0.259,0.312,0.344,0.382,0.424,0.454,0.469
artificial.57,0.0,0.0,0.0,0.002,0.003,0.004,0.005,0.006,0.009,0.012
artificial.58,0.0,0.002,0.001,0.001,0.003,0.006,0.008,0.009,0.009,0.01
artificial.59,0.0,0.0,0.005,0.01,0.01,0.013,0.017,0.019,0.021,0.024
artificial.60,0.0,0.185,0.236,0.26,0.282,0.298,0.324,0.34,0.364,0.381
artificial.61,0.0,0.029,0.059,0.075,0.087,0.097,0.112,0.123,0.127,0.136
artificial.62,0.0,0.44,0.42,0.434,0.455,0.469,0.496,0.518,0.537,0.561
artificial.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
artificial.64,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002
artificial.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
