,Max Proba
artificial.87,0.871
artificial.122,0.85
artificial.126,0.842
artificial.74,0.708
artificial.41,0.661
artificial.131,0.581
artificial.62,0.561
artificial.5,0.529
artificial.78,0.51
artificial.84,0.471
artificial.56,0.469
artificial.7,0.461
artificial.51,0.403
artificial.53,0.401
artificial.134,0.396
artificial.40,0.382
artificial.60,0.381
artificial.3,0.349
artificial.42,0.344
artificial.52,0.323
artificial.11,0.316
artificial.80,0.308
artificial.95,0.292
artificial.101,0.273
artificial.83,0.232
artificial.88,0.232
artificial.124,0.218
artificial.22,0.214
artificial.6,0.205
artificial.133,0.202
artificial.37,0.192
artificial.136,0.19
artificial.137,0.189
artificial.21,0.185
artificial.121,0.165
artificial.102,0.158
artificial.135,0.155
artificial.82,0.143
artificial.12,0.136
artificial.119,0.136
artificial.61,0.136
artificial.33,0.132
artificial.103,0.132
artificial.44,0.126
artificial.49,0.124
artificial.148,0.111
artificial.112,0.103
artificial.139,0.102
artificial.92,0.1
artificial.113,0.097
artificial.109,0.091
artificial.26,0.09
artificial.8,0.071
artificial.23,0.068
artificial.125,0.067
artificial.129,0.066
artificial.106,0.062
artificial.15,0.061
artificial.149,0.06
artificial.94,0.057
artificial.100,0.056
artificial.48,0.056
artificial.2,0.053
artificial.144,0.051
artificial.31,0.051
artificial.146,0.049
artificial.117,0.045
artificial.47,0.044
artificial.90,0.042
artificial.38,0.041
artificial.120,0.04
artificial.97,0.039
artificial.54,0.036
artificial.45,0.035
artificial.155,0.03
artificial.72,0.028
artificial.79,0.027
artificial.59,0.024
artificial.142,0.023
artificial.70,0.023
artificial.156,0.022
artificial.115,0.021
artificial.147,0.02
artificial.89,0.02
artificial.130,0.019
artificial.105,0.019
artificial.157,0.019
artificial.111,0.019
artificial.39,0.018
artificial.86,0.018
artificial.67,0.017
artificial.24,0.016
artificial.153,0.016
artificial.91,0.015
artificial.107,0.015
artificial.75,0.014
artificial.57,0.012
artificial.32,0.012
artificial.81,0.012
artificial.20,0.011
artificial.108,0.01
artificial.58,0.01
artificial.114,0.009
artificial.16,0.008
artificial.10,0.008
artificial.34,0.008
artificial.158,0.007
artificial.35,0.007
artificial.46,0.006
artificial.123,0.006
artificial.30,0.006
artificial.132,0.005
artificial.55,0.005
artificial.1,0.005
artificial.128,0.004
artificial.151,0.004
artificial.145,0.004
artificial.27,0.004
artificial.110,0.003
artificial.43,0.003
artificial.9,0.002
artificial.14,0.002
artificial.18,0.002
artificial.99,0.002
artificial.104,0.002
artificial.65,0.002
artificial.64,0.001
artificial.138,0.001
artificial.150,0.001
artificial.17,0.001
artificial.143,0.001
artificial.127,0.001
artificial.28,0.001
artificial.63,0.001
artificial.85,0.0
artificial.19,0.0
artificial.4,0.0
artificial.76,0.0
artificial.13,0.0
artificial.154,0.0
artificial.118,0.0
artificial.152,0.0
artificial.73,0.0
artificial.93,0.0
artificial.71,0.0
artificial.25,0.0
artificial.36,0.0
artificial.69,0.0
artificial.68,0.0
artificial.50,0.0
artificial.96,0.0
artificial.141,0.0
artificial.140,0.0
artificial.29,0.0
artificial.66,0.0
artificial.116,0.0
artificial.98,0.0
artificial.77,0.0
