,Max Proba
Th1naive_IkB,0.146
CD41hiCD61hiPLT_MAPKAPK2,0.138
gdTcells_NFkB,0.134
CD8Tem_Frequency,0.094
MDSC_Frequency,0.092
gdTcells_Frequency,0.089
CD41hiCD61hiPLT_p38,0.088
CD56brightCD16nNKcells_CREB,0.084
intMC_Frequency,0.074
Th1mem_NFkB,0.066
CD8Tcm_CREB,0.065
CD4Tem_STAT3,0.065
CD41hiCD61hiPLT_CREB,0.064
Tregmem_Frequency,0.063
Th1naive_NFkB,0.062
Th1naive_STAT5,0.053
CD62LpImmatureNeutrophils_Frequency,0.051
NKT_STAT3,0.05
CD8Tcm_STAT3,0.05
CD61pCD41pPLT_S6,0.048
Th1mem_ERK,0.046
Tregnaive_STAT6,0.044
CD8Trm_Frequency,0.043
CD56dimCD16pNKcells_NFkB,0.042
NKT_NFkB,0.036
Th1naive_STAT6,0.036
Th1mem_CREB,0.036
CD4Trm_NFkB,0.035
NKT_CREB,0.031
CD4Tem_Frequency,0.03
CD56brightCD16nNKcells_MAPKAPK2,0.028
Bcells_Frequency,0.027
CD41hiCD61hiPLT_S6,0.026
Tregmem_STAT3,0.024
CCR2nncMC_Frequency,0.024
pDC_STAT3,0.023
Th1naive_STAT3,0.021
CD56dimCD16pNKcells_CREB,0.02
CD4Trm_STAT6,0.019
CD62LpImmatureNeutrophils_STAT3,0.016
Tregnaive_STAT3,0.016
CD8Tnaive_CREB,0.016
CD62LpImmatureNeutrophils_CREB,0.015
gdTcells_CREB,0.015
CCR2nncMC_STAT3,0.014
Th1mem_STAT6,0.013
intMC_S6,0.012
Th1naive_CREB,0.012
Bcells_NFkB,0.012
CD62LnAgedNeutrophils_NFkB,0.012
intMC_CREB,0.011
CD62LpImmatureNeutrophils_IkB,0.011
CD8Tem_CREB,0.01
Bcells_S6,0.009
Tregnaive_ERK,0.008
CD8Trm_CREB,0.008
CD61pCD41pPLT_STAT3,0.008
CD56dimCD16pNKcells_Frequency,0.008
mDC_MAPKAPK2,0.008
Bcells_CREB,0.008
CCR2pcMC_Frequency,0.008
CD4Tcm_Frequency,0.007
CD4Trm_Frequency,0.007
MDSC_CREB,0.007
Th1naive_MAPKAPK2,0.006
pDC_NFkB,0.006
CD61pCD41pPLT_IkB,0.006
CD61pCD41pPLT_NFkB,0.006
Th1mem_S6,0.005
CD62LnAgedNeutrophils_IkB,0.005
CD62LpImmatureNeutrophils_S6,0.005
CD62LnAgedNeutrophils_CREB,0.005
CD56brightCD16nNKcells_Frequency,0.005
CD62LnAgedNeutrophils_STAT3,0.004
CCR2nncMC_S6,0.004
Tregnaive_NFkB,0.004
Th1mem_STAT5,0.004
CD4Tnaive_Frequency,0.004
gdTcells_IkB,0.004
Th1naive_ERK,0.003
Bcells_p38,0.003
CD4Tcm_STAT3,0.003
Th1mem_STAT3,0.003
Th1naive_S6,0.002
CCR2pcMC_S6,0.002
Tregmem_MAPKAPK2,0.002
MDSC_NFkB,0.002
Tregnaive_STAT5,0.002
MDSC_MAPKAPK2,0.002
pDC_IkB,0.002
CD62LnAgedNeutrophils_MAPKAPK2,0.002
CCR2pcMC_MAPKAPK2,0.001
CCR2pcMC_NFkB,0.001
pDC_CREB,0.001
mDC_IkB,0.001
CD8Tnaive_MAPKAPK2,0.001
CCR2nncMC_CREB,0.001
Tregnaive_CREB,0.001
CD8Tnaive_STAT5,0.001
CD56brightCD16nNKcells_IkB,0.001
Tregnaive_p38,0.001
CD62LnAgedNeutrophils_p38,0.001
CD8Tem_IkB,0.001
CD4Trm_IkB,0.001
CD62LnAgedNeutrophils_S6,0.001
CD8Tcm_Frequency,0.001
CD8Tcm_MAPKAPK2,0.001
pDC_p38,0.0
Bcells_MAPKAPK2,0.0
NKT_Frequency,0.0
CD4Tcm_p38,0.0
NKT_MAPKAPK2,0.0
NKT_IkB,0.0
NKT_p38,0.0
CD4Tcm_IkB,0.0
Bcells_IkB,0.0
CD4Tcm_STAT5,0.0
CCR2pcMC_CREB,0.0
Tregnaive_IkB,0.0
pDC_MAPKAPK2,0.0
CD4Tcm_CREB,0.0
Tregmem_p38,0.0
Th1mem_p38,0.0
Th1mem_IkB,0.0
CCR2pcMC_ERK,0.0
Th1mem_MAPKAPK2,0.0
Tregmem_IkB,0.0
CCR2pcMC_IkB,0.0
Th1naive_p38,0.0
CCR2nncMC_IkB,0.0
CCR2pcMC_STAT3,0.0
CCR2pcMC_p38,0.0
CD4Tcm_MAPKAPK2,0.0
CD56dimCD16pNKcells_IkB,0.0
MDSC_ERK,0.0
MDSC_IkB,0.0
CD4Tnaive_STAT5,0.0
CD4Tnaive_p38,0.0
CD8Trm_IkB,0.0
CD8Trm_p38,0.0
CD4Tnaive_STAT3,0.0
CD8Tnaive_Frequency,0.0
CD8Tnaive_IkB,0.0
CD8Tnaive_STAT3,0.0
CD8Tnaive_p38,0.0
CD4Tnaive_IkB,0.0
CD8Tem_MAPKAPK2,0.0
CD8Tem_p38,0.0
CD4Tnaive_MAPKAPK2,0.0
CD8Tcm_IkB,0.0
CD8Tcm_p38,0.0
CD4Trm_CREB,0.0
CD4Trm_p38,0.0
CD4Trm_STAT3,0.0
CD62LnAgedNeutrophils_Frequency,0.0
CD56brightCD16nNKcells_p38,0.0
CD56brightCD16nNKcells_NFkB,0.0
gdTcells_p38,0.0
CD4Tem_MAPKAPK2,0.0
gdTcells_MAPKAPK2,0.0
mDC_p38,0.0
MDSC_S6,0.0
MDSC_STAT3,0.0
MDSC_p38,0.0
mDC_Frequency,0.0
mDC_ERK,0.0
mDC_NFkB,0.0
CD56dimCD16pNKcells_p38,0.0
mDC_S6,0.0
mDC_STAT3,0.0
mDC_CREB,0.0
CD4Tem_IkB,0.0
CD4Tem_CREB,0.0
intMC_MAPKAPK2,0.0
intMC_ERK,0.0
intMC_NFkB,0.0
intMC_IkB,0.0
CD4Tem_STAT5,0.0
intMC_STAT3,0.0
intMC_p38,0.0
CD4Tem_p38,0.0
Tregnaive_MAPKAPK2,0.0
