,C'=' 0.049,C'=' 0.586,C'=' 1.123,C'=' 1.660,C'=' 2.196,C'=' 2.733,C'=' 3.270,C'=' 3.807,C'=' 4.344,C'=' 4.881
Bcells_CREB,0.0,0.004,0.005,0.005,0.008,0.006,0.007,0.008,0.006,0.006
Bcells_p38,0.0,0.001,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002
Bcells_S6,0.0,0.001,0.001,0.001,0.002,0.005,0.004,0.006,0.005,0.009
Bcells_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_NFkB,0.0,0.003,0.008,0.007,0.008,0.008,0.009,0.009,0.009,0.012
Bcells_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_Frequency,0.0,0.018,0.02,0.024,0.025,0.023,0.025,0.025,0.026,0.027
CCR2nncMC_CREB,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CCR2nncMC_STAT3,0.0,0.009,0.011,0.014,0.012,0.012,0.011,0.012,0.012,0.012
CCR2nncMC_S6,0.0,0.001,0.0,0.0,0.001,0.0,0.002,0.003,0.004,0.003
CCR2nncMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_Frequency,0.0,0.016,0.02,0.021,0.022,0.021,0.024,0.024,0.023,0.023
CCR2pcMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_S6,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.001,0.002
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0
CCR2pcMC_ERK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_MAPKAPK2,0.0,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001,0.001
CCR2pcMC_Frequency,0.0,0.005,0.005,0.005,0.007,0.008,0.008,0.007,0.007,0.008
CD41hiCD61hiPLT_CREB,0.0,0.034,0.049,0.051,0.058,0.061,0.06,0.061,0.062,0.064
CD41hiCD61hiPLT_p38,0.0,0.055,0.07,0.072,0.075,0.075,0.08,0.081,0.088,0.085
CD41hiCD61hiPLT_S6,0.0,0.009,0.016,0.019,0.024,0.023,0.025,0.025,0.026,0.025
CD41hiCD61hiPLT_MAPKAPK2,0.0,0.114,0.122,0.127,0.128,0.133,0.133,0.137,0.138,0.138
CD4Tcm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT3,0.0,0.001,0.001,0.001,0.002,0.001,0.002,0.003,0.003,0.002
CD4Tcm_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
