,Max Proba
Th1naive_IkB,0.529
CD8Tem_Frequency,0.486
gdTcells_NFkB,0.481
CD41hiCD61hiPLT_MAPKAPK2,0.465
Tregnaive_STAT6,0.441
CD41hiCD61hiPLT_p38,0.436
CD8Trm_Frequency,0.431
Th1naive_STAT5,0.43
CD62LpImmatureNeutrophils_Frequency,0.313
CD4Tcm_Frequency,0.31
Th1naive_STAT6,0.303
Th1naive_NFkB,0.299
gdTcells_Frequency,0.28
Th1mem_ERK,0.273
CD8Tcm_STAT3,0.265
CCR2nncMC_Frequency,0.262
CD4Trm_STAT6,0.258
Tregmem_Frequency,0.256
CD4Tem_STAT3,0.255
CD4Tem_Frequency,0.254
CD61pCD41pPLT_S6,0.253
CD56dimCD16pNKcells_Frequency,0.253
intMC_Frequency,0.247
CD4Trm_NFkB,0.241
pDC_STAT3,0.239
CD56dimCD16pNKcells_NFkB,0.234
CCR2nncMC_S6,0.227
Th1mem_NFkB,0.214
Th1naive_CREB,0.213
Tregnaive_CREB,0.209
Th1mem_CREB,0.197
pDC_MAPKAPK2,0.197
NKT_NFkB,0.192
CD8Tnaive_Frequency,0.191
NKT_STAT3,0.187
CD62LnAgedNeutrophils_IkB,0.181
Th1naive_p38,0.179
Th1mem_S6,0.176
Tregnaive_ERK,0.172
CD61pCD41pPLT_STAT3,0.172
Tregnaive_NFkB,0.171
Tregnaive_STAT5,0.165
Tregmem_STAT3,0.164
CD41hiCD61hiPLT_CREB,0.164
Th1naive_ERK,0.156
CD41hiCD61hiPLT_S6,0.154
CD62LnAgedNeutrophils_Frequency,0.151
CCR2pcMC_Frequency,0.151
mDC_ERK,0.147
Th1mem_p38,0.145
mDC_Frequency,0.142
CD56brightCD16nNKcells_CREB,0.131
CD56brightCD16nNKcells_Frequency,0.128
Tregnaive_STAT3,0.12
CD4Tnaive_Frequency,0.119
CD56brightCD16nNKcells_NFkB,0.119
CD56brightCD16nNKcells_MAPKAPK2,0.119
CD62LpImmatureNeutrophils_STAT3,0.114
Th1naive_MAPKAPK2,0.113
CD62LnAgedNeutrophils_S6,0.112
MDSC_Frequency,0.112
Th1naive_S6,0.111
Th1mem_IkB,0.102
