,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_Frequency,0.0,0.699,0.814,0.851,0.868,0.878,0.887,0.897,0.897,0.902
CCR2nncMC_Frequency,0.0,0.537,0.633,0.671,0.686,0.7,0.708,0.715,0.728,0.736
CCR2pcMC_STAT3,0.0,0.061,0.077,0.095,0.103,0.105,0.109,0.112,0.113,0.115
CCR2pcMC_Frequency,0.0,0.976,0.987,0.991,0.992,0.992,0.993,0.993,0.994,0.995
CD4Tcm_STAT3,0.0,0.002,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.005
CD4Tcm_Frequency,0.0,0.306,0.396,0.441,0.499,0.54,0.578,0.603,0.628,0.656
CD4Tem_STAT3,0.0,0.0,0.0,0.006,0.01,0.015,0.019,0.022,0.025,0.029
CD4Tem_Frequency,0.0,0.023,0.079,0.146,0.187,0.215,0.239,0.25,0.268,0.277
CD4Tnaive_STAT3,0.0,0.014,0.019,0.02,0.022,0.026,0.03,0.035,0.038,0.041
CD4Tnaive_Frequency,0.0,0.84,0.841,0.853,0.862,0.868,0.876,0.879,0.883,0.886
CD4Trm_STAT3,0.0,0.036,0.081,0.104,0.131,0.146,0.161,0.181,0.194,0.215
CD4Trm_Frequency,0.0,0.01,0.027,0.039,0.054,0.061,0.063,0.074,0.082,0.086
CD56dimCD16pNKcells_Frequency,0.0,0.143,0.243,0.3,0.332,0.361,0.385,0.404,0.425,0.447
CD62LnAgedNeutrophils_p38,0.0,0.477,0.562,0.593,0.607,0.623,0.629,0.633,0.635,0.64
CD62LnAgedNeutrophils_S6,0.0,0.892,0.907,0.918,0.926,0.939,0.941,0.943,0.948,0.951
CD62LpImmatureNeutrophils_STAT3,0.0,0.007,0.038,0.072,0.096,0.114,0.126,0.141,0.153,0.168
CD62LpImmatureNeutrophils_S6,0.0,0.544,0.564,0.581,0.592,0.605,0.616,0.63,0.634,0.638
CD62LpImmatureNeutrophils_Frequency,0.0,0.408,0.493,0.529,0.548,0.562,0.579,0.586,0.598,0.605
CD8Tcm_STAT3,0.0,0.126,0.165,0.185,0.196,0.201,0.215,0.228,0.233,0.239
CD8Tcm_Frequency,0.0,0.274,0.366,0.399,0.428,0.459,0.479,0.49,0.498,0.506
CD8Tem_Frequency,0.0,0.23,0.472,0.573,0.626,0.666,0.685,0.701,0.708,0.713
CD8Tnaive_STAT3,0.0,0.003,0.011,0.017,0.021,0.026,0.035,0.038,0.042,0.047
CD8Tnaive_Frequency,0.0,0.527,0.579,0.593,0.608,0.614,0.623,0.628,0.631,0.634
CD8Trm_Frequency,0.0,0.165,0.387,0.465,0.503,0.527,0.544,0.555,0.567,0.574
gdTcells_Frequency,0.0,0.282,0.426,0.488,0.512,0.541,0.554,0.568,0.584,0.598
intMC_STAT3,0.0,0.068,0.077,0.084,0.085,0.086,0.089,0.09,0.095,0.097
intMC_Frequency,0.0,0.699,0.784,0.817,0.831,0.842,0.851,0.864,0.869,0.873
mDC_STAT3,0.0,0.1,0.124,0.144,0.159,0.174,0.181,0.189,0.197,0.205
mDC_Frequency,0.0,0.249,0.301,0.323,0.344,0.359,0.372,0.386,0.396,0.412
MDSC_STAT3,0.0,0.103,0.123,0.134,0.145,0.147,0.155,0.158,0.164,0.17
MDSC_Frequency,0.0,0.131,0.306,0.394,0.452,0.484,0.511,0.529,0.552,0.572
NKT_Frequency,0.0,0.004,0.025,0.058,0.077,0.099,0.12,0.129,0.147,0.164
pDC_STAT3,0.0,0.088,0.114,0.125,0.136,0.142,0.146,0.155,0.163,0.177
Th1mem_STAT3,0.0,0.001,0.006,0.018,0.022,0.024,0.031,0.036,0.041,0.043
Th1naive_STAT3,0.0,0.126,0.194,0.233,0.257,0.285,0.304,0.318,0.339,0.354
Th1naive_IkB,0.0,0.091,0.109,0.126,0.134,0.144,0.151,0.162,0.173,0.179
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
Tregmem_Frequency,0.0,0.202,0.263,0.301,0.315,0.328,0.343,0.356,0.365,0.385
Tregnaive_STAT3,0.0,0.008,0.028,0.045,0.067,0.082,0.097,0.113,0.128,0.136
