,Max Proba
CD62LnAgedNeutrophils_S6,0.891
CD62LpImmatureNeutrophils_S6,0.819
mDC_Frequency,0.718
CCR2pcMC_Frequency,0.697
CCR2nncMC_Frequency,0.611
MDSC_Frequency,0.54
CD4Tnaive_Frequency,0.528
Th1naive_IkB,0.505
CD56dimCD16pNKcells_Frequency,0.465
gdTcells_Frequency,0.419
Bcells_Frequency,0.369
CD62LpImmatureNeutrophils_Frequency,0.362
CD8Tnaive_Frequency,0.344
CD8Tnaive_STAT3,0.325
CD4Trm_Frequency,0.307
CD8Tcm_Frequency,0.29
Th1mem_IkB,0.237
MDSC_STAT3,0.235
CD56brightCD16nNKcells_IkB,0.231
CD4Tcm_Frequency,0.225
intMC_Frequency,0.22
mDC_STAT3,0.207
CD8Trm_Frequency,0.173
Th1mem_STAT3,0.172
Tregmem_Frequency,0.167
NKT_Frequency,0.164
CD4Tem_STAT3,0.155
Bcells_p38,0.146
Tregnaive_IkB,0.121
CCR2pcMC_STAT3,0.115
intMC_IkB,0.111
CD4Tem_Frequency,0.108
CD4Tnaive_IkB,0.104
CD8Tem_Frequency,0.102
Th1naive_STAT3,0.102
CD4Trm_STAT3,0.062
NKT_IkB,0.055
mDC_IkB,0.053
MDSC_IkB,0.035
MDSC_CREB,0.035
CD4Tnaive_STAT3,0.033
Tregnaive_STAT3,0.015
CD62LnAgedNeutrophils_MAPKAPK2,0.009
Tregmem_STAT3,0.003
CD8Tnaive_IkB,0.003
CD62LnAgedNeutrophils_p38,0.002
CD4Tcm_STAT3,0.001
CCR2pcMC_IkB,0.0
