,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.2,0.0,0.1,0.123,0.136,0.142,0.148,0.148,0.152,0.158,0.16
artificial.3,0.0,0.024,0.028,0.028,0.026,0.027,0.026,0.028,0.026,0.029
artificial.4,0.0,0.0,0.002,0.004,0.005,0.006,0.006,0.006,0.006,0.007
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.6,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.8,0.0,0.001,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.9,0.0,0.028,0.041,0.046,0.048,0.051,0.052,0.053,0.059,0.059
artificial.10,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002
artificial.11,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.12,0.0,0.05,0.082,0.094,0.101,0.105,0.11,0.11,0.111,0.112
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.0,0.003,0.004,0.006,0.007,0.007,0.008,0.008,0.01
artificial.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.16,0.0,0.012,0.018,0.018,0.021,0.022,0.026,0.024,0.027,0.026
artificial.17,0.0,0.033,0.045,0.048,0.051,0.054,0.056,0.056,0.059,0.062
artificial.18,0.0,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.19,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.003
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.22,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.001,0.001
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002
artificial.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.26,0.0,0.001,0.003,0.003,0.003,0.003,0.003,0.004,0.005,0.004
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.005,0.014,0.016,0.019,0.022,0.022,0.023,0.024,0.025
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.0,0.148,0.175,0.186,0.195,0.195,0.201,0.206,0.209,0.215
artificial.32,0.0,0.026,0.044,0.054,0.059,0.058,0.061,0.063,0.061,0.062
artificial.33,0.0,0.0,0.002,0.002,0.002,0.003,0.003,0.002,0.003,0.002
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.004,0.011,0.018,0.021,0.023,0.026,0.025,0.025,0.025
artificial.36,0.0,0.012,0.008,0.006,0.007,0.006,0.006,0.007,0.007,0.007
artificial.37,0.0,0.0,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.004
artificial.38,0.0,0.007,0.007,0.009,0.013,0.015,0.017,0.015,0.015,0.015
artificial.39,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.40,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.001
artificial.41,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.42,0.0,0.095,0.101,0.103,0.101,0.104,0.103,0.106,0.105,0.105
artificial.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.44,0.0,0.006,0.009,0.012,0.012,0.012,0.013,0.014,0.014,0.013
artificial.45,0.0,0.151,0.216,0.229,0.232,0.241,0.244,0.25,0.253,0.251
artificial.46,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.47,0.0,0.006,0.011,0.011,0.013,0.013,0.013,0.013,0.012,0.013
artificial.48,0.0,0.024,0.03,0.031,0.033,0.033,0.036,0.038,0.039,0.041
artificial.49,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002
artificial.50,0.0,0.09,0.107,0.114,0.117,0.128,0.127,0.129,0.132,0.137
artificial.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.55,0.0,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.004
artificial.56,0.0,0.007,0.011,0.015,0.017,0.019,0.019,0.022,0.024,0.025
artificial.57,0.0,0.005,0.008,0.007,0.007,0.006,0.006,0.005,0.006,0.007
artificial.58,0.0,0.003,0.004,0.007,0.008,0.009,0.01,0.012,0.012,0.018
artificial.59,0.0,0.004,0.007,0.009,0.009,0.008,0.009,0.011,0.011,0.011
artificial.60,0.0,0.101,0.13,0.134,0.137,0.143,0.148,0.148,0.15,0.151
artificial.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001
artificial.62,0.0,0.061,0.061,0.067,0.065,0.069,0.069,0.071,0.067,0.071
artificial.63,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
artificial.64,0.0,0.013,0.02,0.023,0.025,0.026,0.028,0.029,0.029,0.031
artificial.65,0.0,0.09,0.094,0.1,0.098,0.096,0.098,0.102,0.099,0.097
artificial.66,0.0,0.001,0.002,0.003,0.003,0.004,0.004,0.004,0.003,0.003
artificial.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.68,0.0,0.216,0.273,0.285,0.299,0.308,0.313,0.319,0.321,0.327
artificial.69,0.0,0.037,0.062,0.074,0.079,0.084,0.094,0.09,0.094,0.098
artificial.70,0.0,0.071,0.075,0.077,0.079,0.082,0.082,0.084,0.085,0.083
artificial.71,0.0,0.019,0.033,0.036,0.044,0.044,0.047,0.048,0.047,0.051
artificial.72,0.0,0.024,0.038,0.041,0.045,0.045,0.047,0.045,0.047,0.046
artificial.73,0.0,0.069,0.131,0.155,0.168,0.175,0.177,0.183,0.188,0.189
artificial.74,0.0,0.075,0.08,0.079,0.081,0.08,0.081,0.083,0.085,0.085
artificial.75,0.0,0.026,0.029,0.026,0.028,0.029,0.03,0.032,0.031,0.034
artificial.76,0.0,0.136,0.184,0.202,0.204,0.208,0.214,0.218,0.217,0.222
artificial.77,0.0,0.011,0.017,0.017,0.017,0.017,0.018,0.019,0.018,0.018
artificial.78,0.0,0.018,0.021,0.023,0.022,0.021,0.021,0.022,0.019,0.018
artificial.79,0.0,0.003,0.004,0.005,0.007,0.007,0.007,0.007,0.007,0.008
artificial.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.81,0.0,0.0,0.001,0.001,0.001,0.001,0.003,0.002,0.002,0.002
artificial.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.83,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001
artificial.84,0.0,0.061,0.069,0.07,0.076,0.077,0.079,0.085,0.085,0.084
artificial.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.86,0.0,0.001,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004
artificial.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.89,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.002,0.003
artificial.90,0.0,0.004,0.007,0.009,0.009,0.01,0.011,0.011,0.011,0.015
artificial.91,0.0,0.071,0.077,0.079,0.084,0.084,0.09,0.09,0.089,0.09
artificial.92,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001
artificial.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.94,0.0,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.003,0.003
artificial.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
