,Fold selected features,Fold nb of features
Fold 0,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 1,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 2,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 3,"['STAT3', 'Frequency']",2
Fold 4,"['STAT3', 'Frequency']",2
Fold 5,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 6,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 7,"['STAT3', 'Frequency']",2
Fold 8,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 9,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 10,"['STAT3', 'Frequency']",2
Fold 11,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 12,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 13,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 14,"['STAT3', 'Frequency']",2
Fold 15,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 16,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 17,"['STAT3', 'Frequency']",2
Fold 18,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 19,"['STAT3', 'Frequency']",2
Fold 20,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 21,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 22,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 23,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 24,"['STAT3', 'Frequency']",2
Fold 25,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 26,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 27,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 28,"['STAT3', 'Frequency']",2
Fold 29,"['STAT3', 'Frequency']",2
Fold 30,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 31,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 32,"['STAT3', 'Frequency']",2
Fold 33,"['STAT3', 'Frequency']",2
Fold 34,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 35,"['STAT3', 'Frequency']",2
Fold 36,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 37,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 38,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 39,"['STAT3', 'Frequency']",2
Fold 40,"['STAT3', 'Frequency']",2
Fold 41,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 42,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 43,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 44,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 45,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 46,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 47,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 48,"['STAT3', 'Frequency']",2
Fold 49,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 50,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 51,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 52,"['STAT3', 'Frequency']",2
Fold 53,"['STAT3', 'Frequency']",2
Fold 54,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 55,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 56,"['STAT3', 'Frequency']",2
Fold 57,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 58,"['STAT3', 'Frequency']",2
Fold 59,"['STAT3', 'Frequency']",2
Fold 60,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 61,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 62,"['STAT3', 'Frequency']",2
Fold 63,"['STAT3', 'Frequency']",2
Fold 64,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 65,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 66,"['STAT3', 'Frequency']",2
Fold 67,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 68,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
Fold 69,"['STAT3', 'Frequency']",2
Fold 70,"['p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",5
