,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.011,0.017,0.017,0.02,0.021,0.025,0.025,0.026,0.024
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.4,0.0,0.008,0.009,0.01,0.013,0.014,0.014,0.014,0.013,0.016
artificial.5,0.0,0.001,0.004,0.009,0.01,0.012,0.012,0.014,0.014,0.015
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.10,0.0,0.368,0.389,0.387,0.385,0.389,0.393,0.392,0.395,0.398
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.01,0.029,0.039,0.043,0.044,0.049,0.051,0.049,0.052
artificial.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
artificial.19,0.0,0.022,0.031,0.043,0.05,0.053,0.059,0.063,0.059,0.06
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.0,0.18,0.208,0.224,0.225,0.228,0.235,0.232,0.238,0.242
artificial.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.23,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.014,0.034,0.036,0.039,0.041,0.044,0.044,0.048,0.047
artificial.25,0.0,0.05,0.065,0.07,0.077,0.08,0.083,0.085,0.09,0.09
artificial.26,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003
artificial.27,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.30,0.0,0.064,0.105,0.12,0.13,0.132,0.135,0.14,0.144,0.148
artificial.31,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.006,0.01,0.014,0.015,0.016,0.016,0.016,0.017,0.016
artificial.34,0.0,0.004,0.004,0.004,0.004,0.007,0.005,0.007,0.006,0.006
artificial.35,0.0,0.002,0.003,0.003,0.003,0.003,0.004,0.005,0.005,0.006
artificial.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
