,Max Proba
artificial.109,1.0
artificial.85,1.0
artificial.123,1.0
artificial.68,1.0
artificial.67,1.0
artificial.117,1.0
artificial.187,1.0
artificial.126,1.0
artificial.41,0.995
artificial.46,0.994
artificial.65,0.979
artificial.153,0.977
artificial.79,0.972
artificial.190,0.971
artificial.103,0.97
artificial.33,0.97
artificial.110,0.955
artificial.148,0.955
artificial.89,0.916
artificial.70,0.905
artificial.17,0.88
artificial.192,0.863
artificial.20,0.849
artificial.121,0.836
artificial.156,0.784
artificial.166,0.783
artificial.167,0.776
artificial.92,0.774
artificial.74,0.771
artificial.78,0.753
artificial.42,0.749
artificial.188,0.723
artificial.75,0.701
artificial.181,0.694
artificial.19,0.657
artificial.71,0.645
artificial.119,0.623
artificial.93,0.618
artificial.48,0.607
artificial.125,0.595
artificial.124,0.584
artificial.36,0.572
artificial.98,0.555
artificial.63,0.52
artificial.122,0.502
artificial.171,0.484
artificial.128,0.473
artificial.25,0.457
artificial.59,0.449
artificial.94,0.447
artificial.140,0.422
artificial.183,0.397
artificial.115,0.383
artificial.45,0.374
artificial.170,0.361
artificial.69,0.358
artificial.32,0.354
artificial.112,0.351
artificial.30,0.343
artificial.90,0.325
artificial.57,0.289
artificial.31,0.285
artificial.111,0.279
artificial.162,0.271
artificial.96,0.25
artificial.134,0.245
artificial.159,0.243
artificial.155,0.24
artificial.82,0.23
artificial.18,0.207
artificial.168,0.201
artificial.40,0.195
artificial.91,0.184
artificial.136,0.181
artificial.114,0.165
artificial.99,0.159
artificial.13,0.141
artificial.43,0.138
artificial.172,0.134
artificial.9,0.12
artificial.11,0.11
artificial.24,0.105
artificial.84,0.097
artificial.77,0.09
artificial.12,0.087
artificial.141,0.079
artificial.4,0.076
artificial.10,0.069
artificial.154,0.068
artificial.151,0.067
artificial.100,0.066
artificial.157,0.059
artificial.189,0.059
artificial.44,0.056
artificial.145,0.055
artificial.50,0.054
artificial.178,0.053
artificial.180,0.052
artificial.66,0.046
artificial.169,0.039
artificial.135,0.038
artificial.102,0.037
artificial.101,0.036
artificial.14,0.036
artificial.56,0.031
artificial.39,0.028
artificial.76,0.026
artificial.26,0.026
artificial.3,0.026
artificial.185,0.025
artificial.21,0.024
artificial.177,0.024
artificial.55,0.023
artificial.165,0.023
artificial.107,0.023
artificial.80,0.023
artificial.116,0.022
artificial.106,0.022
artificial.35,0.021
artificial.164,0.02
artificial.163,0.02
artificial.1,0.017
artificial.83,0.016
artificial.195,0.015
artificial.5,0.015
artificial.72,0.015
artificial.29,0.012
artificial.86,0.011
artificial.108,0.01
artificial.130,0.01
artificial.28,0.008
artificial.160,0.007
artificial.6,0.007
artificial.179,0.006
artificial.52,0.005
artificial.133,0.005
artificial.54,0.004
artificial.132,0.004
artificial.191,0.004
artificial.182,0.002
artificial.139,0.002
artificial.88,0.001
artificial.174,0.0
artificial.194,0.0
artificial.51,0.0
artificial.49,0.0
artificial.193,0.0
artificial.47,0.0
artificial.38,0.0
artificial.37,0.0
artificial.34,0.0
artificial.173,0.0
artificial.16,0.0
artificial.175,0.0
artificial.176,0.0
artificial.7,0.0
artificial.8,0.0
artificial.15,0.0
artificial.186,0.0
artificial.27,0.0
artificial.53,0.0
artificial.22,0.0
artificial.184,0.0
artificial.23,0.0
artificial.120,0.0
artificial.58,0.0
artificial.60,0.0
artificial.113,0.0
artificial.127,0.0
artificial.105,0.0
artificial.129,0.0
artificial.131,0.0
artificial.104,0.0
artificial.2,0.0
artificial.97,0.0
artificial.137,0.0
artificial.138,0.0
artificial.95,0.0
artificial.142,0.0
artificial.143,0.0
artificial.144,0.0
artificial.87,0.0
artificial.146,0.0
artificial.147,0.0
artificial.149,0.0
artificial.150,0.0
artificial.152,0.0
artificial.81,0.0
artificial.73,0.0
artificial.64,0.0
artificial.62,0.0
artificial.158,0.0
artificial.118,0.0
artificial.161,0.0
artificial.61,0.0
