,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.2,0.0,0.0,0.002,0.002,0.005,0.022,0.06,0.084,0.103,0.14
artificial.3,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.013,0.022,0.03
artificial.4,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.014,0.035,0.053
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.6,0.0,0.059,0.147,0.237,0.334,0.425,0.499,0.575,0.628,0.697
artificial.7,0.0,0.0,0.003,0.019,0.04,0.073,0.093,0.132,0.158,0.197
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
artificial.9,0.0,0.238,0.472,0.612,0.734,0.816,0.871,0.888,0.915,0.926
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003
artificial.11,0.0,0.006,0.082,0.152,0.275,0.415,0.548,0.647,0.765,0.835
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.091,0.22,0.36,0.518,0.639,0.718,0.797,0.857,0.905
artificial.15,0.0,0.0,0.0,0.001,0.014,0.036,0.04,0.058,0.071,0.088
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.17,0.0,0.0,0.0,0.02,0.048,0.065,0.104,0.145,0.185,0.239
artificial.18,0.0,0.122,0.28,0.424,0.512,0.587,0.656,0.737,0.759,0.776
artificial.19,0.0,0.07,0.168,0.256,0.28,0.314,0.376,0.412,0.467,0.482
artificial.20,0.0,0.0,0.0,0.008,0.008,0.02,0.02,0.036,0.061,0.067
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.22,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.022,0.041
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.0,0.036,0.189,0.276,0.347,0.393,0.468,0.553,0.619,0.626
artificial.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.023,0.029
artificial.27,0.0,0.937,0.981,0.985,0.985,0.985,0.994,0.994,0.994,0.994
artificial.28,0.0,0.953,0.988,0.99,1.0,1.0,1.0,1.0,1.0,1.0
artificial.29,0.0,0.393,0.424,0.453,0.554,0.618,0.677,0.709,0.769,0.824
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.0,0.037,0.064,0.074,0.097,0.148,0.17,0.2,0.237,0.25
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.012,0.02,0.02
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.14,0.363,0.488,0.564,0.712,0.748,0.764,0.801,0.848
artificial.36,0.0,0.0,0.021,0.079,0.147,0.266,0.342,0.419,0.526,0.564
artificial.37,0.0,0.951,0.972,0.98,1.0,1.0,1.0,1.0,1.0,1.0
artificial.38,0.0,0.15,0.267,0.381,0.513,0.596,0.649,0.701,0.729,0.744
artificial.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.40,0.0,0.901,0.971,0.987,0.992,0.995,0.995,1.0,1.0,1.0
artificial.41,0.0,0.028,0.1,0.115,0.175,0.286,0.384,0.475,0.587,0.643
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.43,0.0,0.0,0.0,0.0,0.008,0.031,0.07,0.136,0.239,0.339
artificial.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.45,0.0,0.06,0.075,0.105,0.136,0.171,0.19,0.215,0.244,0.273
artificial.46,0.0,0.03,0.113,0.205,0.294,0.371,0.483,0.526,0.573,0.621
artificial.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.48,0.0,0.0,0.009,0.009,0.015,0.034,0.051,0.071,0.105,0.137
artificial.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.0,0.0,0.01,0.026,0.034,0.063,0.087,0.1,0.135,0.178
artificial.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.52,0.0,0.0,0.004,0.021,0.021,0.021,0.028,0.038,0.06,0.085
artificial.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.54,0.0,0.009,0.045,0.071,0.121,0.153,0.174,0.198,0.216,0.238
artificial.55,0.0,0.0,0.0,0.0,0.008,0.018,0.018,0.069,0.083,0.089
artificial.56,0.0,0.0,0.0,0.0,0.0,0.005,0.033,0.045,0.08,0.138
artificial.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.58,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.013,0.028,0.028
artificial.59,0.0,0.0,0.0,0.009,0.028,0.034,0.051,0.063,0.088,0.125
artificial.60,0.0,0.0,0.0,0.005,0.008,0.008,0.008,0.008,0.02,0.033
artificial.61,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.003
artificial.62,0.0,0.659,0.896,0.949,0.992,1.0,1.0,1.0,1.0,1.0
artificial.63,0.0,0.453,0.504,0.582,0.642,0.716,0.737,0.779,0.815,0.852
artificial.64,0.0,0.373,0.56,0.684,0.765,0.87,0.911,0.929,0.932,0.956
artificial.65,0.0,0.0,0.0,0.007,0.017,0.022,0.045,0.087,0.117,0.122
artificial.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.67,0.0,0.0,0.0,0.0,0.012,0.019,0.051,0.084,0.132,0.16
artificial.68,0.0,0.0,0.0,0.0,0.001,0.005,0.005,0.009,0.014,0.023
artificial.69,0.0,0.0,0.0,0.0,0.0,0.006,0.028,0.032,0.035,0.049
artificial.70,0.0,0.569,0.79,0.836,0.88,0.919,0.924,0.937,0.95,0.974
artificial.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.72,0.0,0.0,0.002,0.014,0.038,0.056,0.101,0.108,0.121,0.153
artificial.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009
artificial.74,0.0,0.011,0.101,0.199,0.251,0.33,0.368,0.409,0.457,0.495
artificial.75,0.0,0.003,0.049,0.113,0.181,0.309,0.4,0.552,0.627,0.693
artificial.76,0.0,0.029,0.171,0.247,0.348,0.435,0.503,0.605,0.642,0.691
artificial.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01
artificial.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009
artificial.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.86,0.0,0.0,0.0,0.0,0.009,0.009,0.009,0.012,0.016,0.028
artificial.87,0.0,0.0,0.01,0.026,0.027,0.036,0.047,0.059,0.059,0.067
artificial.88,0.0,0.0,0.0,0.0,0.011,0.025,0.063,0.159,0.24,0.298
artificial.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.90,0.0,0.643,0.82,0.89,0.929,0.953,0.953,0.967,0.98,0.983
artificial.91,0.0,0.171,0.264,0.327,0.392,0.45,0.494,0.53,0.585,0.623
artificial.92,0.0,0.887,0.96,0.969,0.979,0.983,0.992,0.996,0.997,0.997
artificial.93,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.024,0.024,0.024
artificial.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.007
artificial.97,0.0,0.15,0.272,0.378,0.455,0.558,0.624,0.683,0.716,0.745
artificial.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.99,0.0,0.434,0.508,0.615,0.652,0.714,0.764,0.794,0.803,0.823
artificial.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
