,Max Proba
Th1mem_S6,0.999
Th1naive_CREB,0.99
Th1naive_S6,0.986
CD62LnAgedNeutrophils_S6,0.978
CD62LpImmatureNeutrophils_S6,0.91
CCR2pcMC_Frequency,0.901
Bcells_S6,0.898
CCR2nncMC_MAPKAPK2,0.891
CCR2nncMC_Frequency,0.889
mDC_Frequency,0.857
CCR2nncMC_NFkB,0.832
CD61pCD41pPLT_CREB,0.765
Th1naive_MAPKAPK2,0.748
mDC_S6,0.742
CD62LpImmatureNeutrophils_Frequency,0.736
CD4Tnaive_Frequency,0.728
CD56dimCD16pNKcells_Frequency,0.725
CD56brightCD16nNKcells_Frequency,0.712
MDSC_S6,0.707
CCR2pcMC_S6,0.701
intMC_S6,0.698
CD61pCD41pPLT_STAT3,0.674
MDSC_Frequency,0.661
Th1naive_IkB,0.565
pDC_IkB,0.559
gdTcells_Frequency,0.542
Th1naive_STAT6,0.483
CCR2nncMC_S6,0.424
pDC_S6,0.421
CD61pCD41pPLT_S6,0.344
CCR2nncMC_CREB,0.301
Th1naive_ERK,0.298
CD4Trm_STAT6,0.269
Th1naive_STAT5,0.235
CD62LpImmatureNeutrophils_IkB,0.227
CD61pCD41pPLT_IkB,0.198
CD4Trm_MAPKAPK2,0.175
Tregnaive_STAT6,0.162
mDC_STAT3,0.16
gdTcells_MAPKAPK2,0.149
Bcells_Frequency,0.12
CD4Tem_Frequency,0.114
CD8Tnaive_STAT5,0.095
CD4Trm_NFkB,0.093
CD62LnAgedNeutrophils_CREB,0.087
intMC_Frequency,0.079
Tregnaive_ERK,0.072
MDSC_STAT3,0.061
Tregnaive_p38,0.056
NKT_Frequency,0.054
Th1mem_CREB,0.053
CD4Tem_STAT5,0.052
CD4Trm_STAT5,0.049
intMC_STAT3,0.042
Th1mem_IkB,0.042
CD62LpImmatureNeutrophils_CREB,0.039
CD8Tnaive_CREB,0.037
CD62LnAgedNeutrophils_STAT3,0.037
CD62LnAgedNeutrophils_Frequency,0.037
Th1naive_NFkB,0.035
CD4Tnaive_STAT5,0.031
CD41hiCD61hiPLT_p38,0.031
CD62LnAgedNeutrophils_IkB,0.03
CCR2pcMC_STAT3,0.029
CD4Tcm_Frequency,0.028
CD56brightCD16nNKcells_CREB,0.026
CD8Tnaive_Frequency,0.025
CD8Tnaive_STAT3,0.02
CD4Tnaive_STAT3,0.02
Th1naive_STAT3,0.018
NKT_STAT6,0.014
Th1naive_p38,0.014
gdTcells_NFkB,0.014
CD62LpImmatureNeutrophils_STAT3,0.014
CD8Tem_Frequency,0.013
CD4Tcm_STAT5,0.013
CD56brightCD16nNKcells_MAPKAPK2,0.013
