,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_Frequency,0.0,0.346,0.611,0.674,0.72,0.746,0.755,0.761,0.764,0.766
CCR2nncMC_Frequency,0.0,0.065,0.08,0.079,0.082,0.084,0.086,0.091,0.092,0.094
CCR2pcMC_STAT3,0.0,0.0,0.001,0.002,0.002,0.004,0.004,0.005,0.005,0.005
CCR2pcMC_Frequency,0.0,0.508,0.581,0.578,0.574,0.573,0.568,0.564,0.56,0.56
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.0,0.001,0.005,0.007,0.007,0.007,0.008,0.007,0.008
CD4Tem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_Frequency,0.0,0.0,0.0,0.002,0.003,0.003,0.004,0.006,0.006,0.006
CD4Tnaive_STAT3,0.0,0.001,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CD4Tnaive_Frequency,0.0,0.356,0.319,0.289,0.274,0.272,0.263,0.257,0.255,0.253
CD4Trm_STAT3,0.0,0.0,0.021,0.033,0.042,0.045,0.052,0.054,0.06,0.065
CD4Trm_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56dimCD16pNKcells_Frequency,0.0,0.016,0.038,0.046,0.049,0.053,0.06,0.059,0.063,0.065
CD62LnAgedNeutrophils_p38,0.0,0.002,0.008,0.014,0.018,0.022,0.025,0.026,0.028,0.029
CD62LnAgedNeutrophils_S6,0.0,0.669,0.725,0.725,0.721,0.72,0.718,0.716,0.717,0.718
CD62LpImmatureNeutrophils_STAT3,0.0,0.001,0.003,0.006,0.008,0.007,0.007,0.007,0.008,0.008
CD62LpImmatureNeutrophils_S6,0.0,0.094,0.11,0.113,0.129,0.135,0.141,0.147,0.146,0.152
CD62LpImmatureNeutrophils_Frequency,0.0,0.126,0.264,0.317,0.356,0.373,0.388,0.399,0.402,0.409
CD8Tcm_STAT3,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001
CD8Tcm_Frequency,0.0,0.04,0.102,0.118,0.124,0.132,0.134,0.137,0.138,0.142
CD8Tem_Frequency,0.0,0.001,0.038,0.1,0.138,0.167,0.188,0.198,0.204,0.209
CD8Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_Frequency,0.0,0.505,0.693,0.718,0.724,0.727,0.727,0.725,0.725,0.729
CD8Trm_Frequency,0.0,0.0,0.013,0.018,0.023,0.026,0.028,0.027,0.031,0.032
gdTcells_Frequency,0.0,0.01,0.092,0.15,0.181,0.2,0.214,0.226,0.235,0.244
intMC_STAT3,0.0,0.017,0.031,0.03,0.03,0.03,0.031,0.03,0.028,0.029
intMC_Frequency,0.0,0.347,0.523,0.56,0.581,0.589,0.602,0.605,0.612,0.62
mDC_STAT3,0.0,0.006,0.006,0.002,0.001,0.001,0.001,0.001,0.001,0.001
mDC_Frequency,0.0,0.04,0.057,0.068,0.077,0.089,0.096,0.099,0.102,0.107
MDSC_STAT3,0.0,0.012,0.024,0.023,0.026,0.027,0.023,0.026,0.027,0.026
MDSC_Frequency,0.0,0.004,0.015,0.03,0.038,0.043,0.054,0.058,0.062,0.062
NKT_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDC_STAT3,0.0,0.023,0.029,0.034,0.036,0.035,0.037,0.036,0.039,0.039
Th1mem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1naive_STAT3,0.0,0.008,0.012,0.018,0.019,0.021,0.022,0.023,0.025,0.026
Th1naive_IkB,0.0,0.077,0.101,0.098,0.097,0.099,0.098,0.099,0.099,0.099
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregmem_Frequency,0.0,0.003,0.008,0.008,0.008,0.008,0.009,0.009,0.008,0.008
Tregnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
