,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 2,"['STAT5', 'NFkB', 'Frequency']",3
Fold 3,['STAT5'],1
Fold 4,[],0
Fold 5,[],0
Fold 6,[],0
Fold 7,['STAT5'],1
Fold 8,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 9,"['STAT5', 'NFkB', 'Frequency']",3
Fold 10,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 11,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 12,[],0
Fold 13,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 14,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 15,[],0
Fold 16,[],0
Fold 17,[],0
Fold 18,"['STAT5', 'NFkB', 'Frequency']",3
Fold 19,['STAT5'],1
Fold 20,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 21,"['STAT5', 'NFkB', 'Frequency']",3
Fold 22,"['STAT5', 'NFkB', 'Frequency']",3
Fold 23,[],0
Fold 24,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 25,[],0
Fold 26,"['STAT5', 'NFkB', 'Frequency']",3
Fold 27,[],0
Fold 28,['STAT5'],1
Fold 29,['STAT5'],1
Fold 30,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 31,[],0
Fold 32,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 33,[],0
Fold 34,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 35,[],0
Fold 36,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 37,[],0
Fold 38,[],0
Fold 39,['STAT5'],1
Fold 40,[],0
Fold 41,[],0
Fold 42,[],0
Fold 43,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 44,[],0
Fold 45,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 46,"['STAT5', 'NFkB', 'Frequency']",3
Fold 47,[],0
Fold 48,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 49,"['STAT5', 'NFkB', 'Frequency']",3
Fold 50,"['STAT5', 'NFkB', 'Frequency']",3
Fold 51,[],0
Fold 52,['STAT5'],1
Fold 53,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
