,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,[],0
Fold 2,['STAT3'],1
Fold 3,[],0
Fold 4,"['STAT5', 'STAT3', 'Frequency']",3
Fold 5,"['STAT5', 'STAT3', 'Frequency']",3
Fold 6,"['STAT3', 'Frequency']",2
Fold 7,"['STAT3', 'Frequency']",2
Fold 8,"['STAT5', 'p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",6
Fold 9,['STAT3'],1
Fold 10,"['STAT3', 'Frequency']",2
Fold 11,"['STAT5', 'STAT3', 'Frequency']",3
Fold 12,"['STAT3', 'Frequency']",2
Fold 13,"['STAT3', 'Frequency']",2
Fold 14,"['STAT5', 'STAT3', 'Frequency']",3
Fold 15,"['STAT5', 'STAT3', 'Frequency']",3
Fold 16,"['STAT5', 'STAT3', 'Frequency']",3
Fold 17,"['STAT5', 'STAT3', 'Frequency']",3
Fold 18,"['STAT3', 'Frequency']",2
Fold 19,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 20,"['STAT3', 'Frequency']",2
Fold 21,['STAT3'],1
Fold 22,['STAT3'],1
Fold 23,"['STAT5', 'STAT3', 'Frequency']",3
Fold 24,"['STAT5', 'STAT3', 'Frequency']",3
Fold 25,"['STAT5', 'STAT3', 'Frequency']",3
Fold 26,"['STAT3', 'Frequency']",2
Fold 27,"['STAT5', 'STAT3', 'Frequency']",3
Fold 28,"['STAT3', 'Frequency']",2
Fold 29,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 30,"['STAT5', 'STAT3', 'Frequency']",3
Fold 31,"['STAT3', 'Frequency']",2
Fold 32,"['STAT3', 'Frequency']",2
Fold 33,"['STAT5', 'STAT3', 'Frequency']",3
Fold 34,"['STAT5', 'p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",6
Fold 35,"['STAT5', 'STAT3', 'Frequency']",3
Fold 36,[],0
Fold 37,"['STAT3', 'Frequency']",2
Fold 38,[],0
Fold 39,[],0
Fold 40,"['STAT5', 'STAT3', 'Frequency']",3
Fold 41,"['STAT5', 'STAT3', 'Frequency']",3
Fold 42,[],0
Fold 43,"['STAT5', 'STAT3', 'Frequency']",3
Fold 44,"['STAT5', 'STAT3', 'Frequency']",3
Fold 45,"['STAT5', 'p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",6
Fold 46,['STAT3'],1
Fold 47,"['STAT5', 'STAT3', 'Frequency']",3
Fold 48,"['STAT5', 'STAT3', 'Frequency']",3
Fold 49,"['STAT3', 'Frequency']",2
Fold 50,['STAT3'],1
Fold 51,"['STAT3', 'Frequency']",2
Fold 52,[],0
Fold 53,"['STAT3', 'Frequency']",2
Fold 54,"['STAT3', 'Frequency']",2
Fold 55,"['STAT3', 'Frequency']",2
Fold 56,"['STAT3', 'Frequency']",2
Fold 57,[],0
Fold 58,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 59,"['STAT5', 'STAT3', 'Frequency']",3
Fold 60,[],0
Fold 61,"['STAT5', 'p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",6
Fold 62,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 63,"['STAT5', 'STAT3', 'Frequency']",3
Fold 64,[],0
Fold 65,"['STAT3', 'Frequency']",2
Fold 66,"['STAT5', 'STAT3', 'Frequency']",3
Fold 67,"['STAT3', 'Frequency']",2
Fold 68,"['STAT5', 'STAT3', 'Frequency']",3
Fold 69,"['STAT5', 'STAT3', 'Frequency']",3
Fold 70,"['STAT5', 'STAT3', 'Frequency']",3
Fold 71,"['STAT3', 'Frequency']",2
Fold 72,['STAT3'],1
Fold 73,"['STAT5', 'STAT3', 'Frequency']",3
Fold 74,[],0
Fold 75,"['STAT3', 'Frequency']",2
Fold 76,['STAT3'],1
Fold 77,"['STAT3', 'Frequency']",2
Fold 78,"['STAT5', 'STAT3', 'Frequency']",3
Fold 79,"['STAT3', 'Frequency']",2
Fold 80,"['STAT5', 'STAT3', 'Frequency']",3
Fold 81,"['STAT5', 'STAT3', 'Frequency']",3
Fold 82,"['STAT5', 'STAT3', 'Frequency']",3
Fold 83,"['STAT3', 'Frequency']",2
Fold 84,[],0
Fold 85,"['STAT5', 'STAT3', 'Frequency']",3
Fold 86,"['STAT3', 'Frequency']",2
Fold 87,['STAT3'],1
Fold 88,[],0
Fold 89,"['STAT5', 'STAT3', 'Frequency']",3
Fold 90,[],0
Fold 91,"['STAT5', 'STAT3', 'Frequency']",3
Fold 92,"['STAT3', 'Frequency']",2
Fold 93,"['STAT5', 'STAT3', 'IkB', 'Frequency']",4
Fold 94,"['STAT5', 'p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",6
Fold 95,"['STAT5', 'STAT3', 'Frequency']",3
Fold 96,"['STAT3', 'Frequency']",2
Fold 97,['STAT3'],1
Fold 98,"['STAT3', 'Frequency']",2
Fold 99,"['STAT3', 'Frequency']",2
Fold 100,"['STAT3', 'Frequency']",2
Fold 101,[],0
Fold 102,"['STAT5', 'STAT3', 'Frequency']",3
Fold 103,"['STAT5', 'STAT3', 'Frequency']",3
Fold 104,['STAT3'],1
Fold 105,['STAT3'],1
Fold 106,"['STAT3', 'Frequency']",2
Fold 107,"['STAT5', 'STAT3', 'Frequency']",3
Fold 108,"['STAT3', 'Frequency']",2
Fold 109,"['STAT5', 'STAT3', 'Frequency']",3
Fold 110,"['STAT5', 'p38', 'STAT3', 'IkB', 'MAPKAPK2', 'Frequency']",6
Fold 111,"['STAT3', 'Frequency']",2
Fold 112,"['STAT3', 'Frequency']",2
Fold 113,[],0
