,Max Proba
artificial.47,1.0
artificial.54,0.996
artificial.109,0.965
artificial.141,0.948
artificial.158,0.943
artificial.110,0.935
artificial.52,0.929
artificial.169,0.915
artificial.103,0.904
artificial.165,0.904
artificial.63,0.904
artificial.144,0.894
artificial.3,0.894
artificial.20,0.893
artificial.115,0.892
artificial.140,0.891
artificial.187,0.882
artificial.24,0.882
artificial.87,0.882
artificial.106,0.88
artificial.114,0.878
artificial.79,0.877
artificial.117,0.874
artificial.43,0.857
artificial.6,0.853
artificial.171,0.836
artificial.136,0.833
artificial.27,0.824
artificial.128,0.815
artificial.172,0.802
artificial.179,0.795
artificial.65,0.792
artificial.120,0.785
artificial.50,0.783
artificial.45,0.781
artificial.152,0.735
artificial.44,0.723
artificial.48,0.717
artificial.97,0.707
artificial.14,0.669
artificial.72,0.619
artificial.150,0.617
artificial.154,0.556
artificial.167,0.553
artificial.190,0.549
artificial.92,0.545
artificial.41,0.498
artificial.188,0.493
artificial.159,0.481
artificial.40,0.455
artificial.2,0.427
artificial.31,0.415
artificial.84,0.408
artificial.143,0.355
artificial.185,0.322
artificial.170,0.245
artificial.91,0.23
artificial.94,0.227
artificial.166,0.225
artificial.21,0.221
artificial.85,0.206
artificial.191,0.202
artificial.64,0.201
artificial.194,0.199
artificial.186,0.186
artificial.174,0.172
artificial.86,0.168
artificial.69,0.163
artificial.62,0.14
artificial.102,0.131
artificial.67,0.124
artificial.55,0.119
artificial.93,0.116
artificial.32,0.111
artificial.119,0.108
artificial.173,0.093
artificial.129,0.092
artificial.100,0.086
artificial.123,0.076
artificial.132,0.072
artificial.28,0.072
artificial.46,0.066
artificial.184,0.063
artificial.153,0.059
artificial.139,0.048
artificial.11,0.047
artificial.1,0.045
artificial.122,0.04
artificial.26,0.037
artificial.71,0.036
artificial.83,0.035
artificial.5,0.031
artificial.112,0.03
artificial.35,0.028
artificial.107,0.028
artificial.96,0.028
artificial.16,0.026
artificial.192,0.021
artificial.81,0.02
artificial.78,0.02
artificial.137,0.02
artificial.88,0.018
artificial.161,0.018
artificial.13,0.017
artificial.77,0.017
artificial.162,0.015
artificial.75,0.011
artificial.124,0.01
artificial.56,0.009
artificial.182,0.007
artificial.145,0.007
artificial.98,0.007
artificial.177,0.006
artificial.9,0.005
artificial.39,0.004
artificial.68,0.004
artificial.127,0.003
artificial.135,0.003
artificial.118,0.003
artificial.189,0.002
artificial.25,0.0
artificial.29,0.0
artificial.30,0.0
artificial.33,0.0
artificial.34,0.0
artificial.168,0.0
artificial.37,0.0
artificial.36,0.0
artificial.175,0.0
artificial.38,0.0
artificial.164,0.0
artificial.163,0.0
artificial.42,0.0
artificial.160,0.0
artificial.49,0.0
artificial.23,0.0
artificial.113,0.0
artificial.176,0.0
artificial.157,0.0
artificial.4,0.0
artificial.193,0.0
artificial.7,0.0
artificial.8,0.0
artificial.10,0.0
artificial.12,0.0
artificial.15,0.0
artificial.17,0.0
artificial.18,0.0
artificial.183,0.0
artificial.19,0.0
artificial.181,0.0
artificial.180,0.0
artificial.22,0.0
artificial.178,0.0
artificial.51,0.0
artificial.53,0.0
artificial.156,0.0
artificial.90,0.0
artificial.80,0.0
artificial.131,0.0
artificial.130,0.0
artificial.82,0.0
artificial.89,0.0
artificial.126,0.0
artificial.125,0.0
artificial.95,0.0
artificial.134,0.0
artificial.99,0.0
artificial.121,0.0
artificial.101,0.0
artificial.104,0.0
artificial.105,0.0
artificial.116,0.0
artificial.108,0.0
artificial.133,0.0
artificial.76,0.0
artificial.155,0.0
artificial.147,0.0
artificial.111,0.0
artificial.57,0.0
artificial.58,0.0
artificial.151,0.0
artificial.59,0.0
artificial.149,0.0
artificial.148,0.0
artificial.146,0.0
artificial.74,0.0
artificial.60,0.0
artificial.61,0.0
artificial.66,0.0
artificial.142,0.0
artificial.70,0.0
artificial.73,0.0
artificial.138,0.0
artificial.195,0.0
