,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.006,0.054,0.084,0.149,0.232,0.287,0.348,0.424,0.474
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.885,0.93,0.957,0.976,0.976,0.983,0.983,0.993,0.993
artificial.4,0.0,0.006,0.036,0.098,0.163,0.201,0.233,0.289,0.325,0.384
artificial.5,0.0,0.0,0.033,0.071,0.17,0.256,0.322,0.454,0.528,0.559
artificial.6,0.0,0.0,0.009,0.014,0.021,0.021,0.033,0.086,0.093,0.093
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.439,0.76,0.816,0.846,0.886,0.893,0.898,0.898,0.898
artificial.12,0.0,0.063,0.111,0.163,0.211,0.227,0.256,0.29,0.312,0.343
artificial.13,0.0,0.019,0.041,0.065,0.072,0.087,0.132,0.165,0.196,0.252
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.17,0.0,0.0,0.005,0.005,0.036,0.047,0.061,0.097,0.128,0.195
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.523,0.756,0.786,0.837,0.881,0.882,0.897,0.905,0.91
artificial.20,0.0,0.286,0.408,0.488,0.509,0.552,0.587,0.635,0.657,0.687
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.22,0.0,0.0,0.018,0.033,0.059,0.073,0.083,0.093,0.101,0.113
artificial.23,0.0,0.399,0.526,0.642,0.708,0.771,0.803,0.836,0.862,0.881
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.0,0.0,0.016,0.016,0.032,0.035,0.055,0.075,0.075,0.083
artificial.26,0.0,0.013,0.038,0.063,0.085,0.089,0.117,0.121,0.134,0.17
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.0,0.0,0.0,0.005,0.011,0.039,0.098,0.113,0.17,0.242
artificial.29,0.0,0.053,0.151,0.265,0.383,0.463,0.592,0.677,0.747,0.791
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007
artificial.31,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.008,0.008,0.024
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.824,0.883,0.908,0.946,0.959,0.969,0.977,0.984,0.984
artificial.34,0.0,0.0,0.0,0.0,0.0,0.013,0.013,0.013,0.026,0.026
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.38,0.0,0.0,0.0,0.0,0.005,0.014,0.014,0.051,0.062,0.078
artificial.39,0.0,0.0,0.003,0.02,0.039,0.053,0.098,0.139,0.174,0.189
artificial.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.41,0.0,0.0,0.013,0.023,0.028,0.061,0.081,0.087,0.098,0.1
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.43,0.0,0.528,0.695,0.762,0.834,0.851,0.882,0.887,0.895,0.898
artificial.44,0.0,0.0,0.031,0.039,0.07,0.077,0.08,0.105,0.125,0.165
artificial.45,0.0,0.0,0.0,0.0,0.009,0.021,0.027,0.027,0.032,0.033
artificial.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
artificial.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.48,0.0,0.097,0.277,0.432,0.563,0.613,0.669,0.715,0.762,0.817
artificial.49,0.0,0.01,0.019,0.035,0.051,0.063,0.068,0.079,0.099,0.12
artificial.50,0.0,0.021,0.082,0.129,0.146,0.179,0.198,0.245,0.29,0.3
artificial.51,0.0,0.0,0.0,0.01,0.016,0.028,0.062,0.071,0.101,0.141
artificial.52,0.0,0.0,0.028,0.043,0.057,0.091,0.109,0.181,0.226,0.26
artificial.53,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.004
artificial.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.56,0.0,0.0,0.011,0.035,0.081,0.098,0.103,0.127,0.137,0.146
artificial.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.013
artificial.58,0.0,0.31,0.424,0.588,0.701,0.779,0.852,0.901,0.926,0.946
artificial.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.60,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.005,0.005
artificial.61,0.0,0.706,0.798,0.837,0.853,0.876,0.89,0.898,0.898,0.908
artificial.62,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.011,0.022,0.046
artificial.63,0.0,0.157,0.277,0.356,0.448,0.517,0.585,0.663,0.719,0.798
artificial.64,0.0,0.264,0.474,0.558,0.662,0.755,0.806,0.831,0.864,0.879
artificial.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.67,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.013,0.039,0.057
artificial.68,0.0,0.0,0.0,0.0,0.013,0.013,0.013,0.017,0.025,0.037
artificial.69,0.0,0.005,0.016,0.025,0.025,0.029,0.054,0.073,0.091,0.115
artificial.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.72,0.0,0.571,0.652,0.708,0.744,0.774,0.792,0.805,0.837,0.842
artificial.73,0.0,0.0,0.0,0.024,0.055,0.116,0.247,0.362,0.424,0.525
artificial.74,0.0,0.452,0.509,0.56,0.595,0.634,0.675,0.72,0.762,0.78
artificial.75,0.0,0.0,0.0,0.012,0.012,0.03,0.046,0.051,0.056,0.086
artificial.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.77,0.0,0.0,0.0,0.0,0.0,0.005,0.013,0.024,0.047,0.071
artificial.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.80,0.0,0.0,0.0,0.0,0.0,0.005,0.018,0.018,0.028,0.073
artificial.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.82,0.0,0.0,0.02,0.043,0.069,0.155,0.244,0.319,0.398,0.466
artificial.83,0.0,0.278,0.375,0.421,0.502,0.564,0.623,0.659,0.702,0.739
artificial.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.019
artificial.85,0.0,0.0,0.001,0.024,0.059,0.09,0.17,0.205,0.286,0.362
artificial.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.87,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.011,0.018,0.037
artificial.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.89,0.0,0.024,0.048,0.058,0.074,0.088,0.113,0.127,0.128,0.148
artificial.90,0.0,0.185,0.32,0.416,0.479,0.542,0.568,0.594,0.617,0.649
artificial.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.93,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.019
artificial.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003
artificial.97,0.0,0.007,0.052,0.1,0.207,0.26,0.333,0.407,0.459,0.519
artificial.98,0.0,0.336,0.409,0.448,0.497,0.549,0.585,0.621,0.653,0.697
artificial.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.101,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.015,0.037,0.054
artificial.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.104,0.0,0.15,0.444,0.648,0.752,0.845,0.869,0.888,0.895,0.895
artificial.105,0.0,0.175,0.412,0.558,0.612,0.653,0.692,0.711,0.731,0.793
artificial.106,0.0,0.398,0.755,0.806,0.841,0.875,0.893,0.898,0.898,0.898
artificial.107,0.0,0.156,0.332,0.448,0.516,0.598,0.66,0.7,0.75,0.788
artificial.108,0.0,0.991,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
artificial.109,0.0,0.047,0.067,0.099,0.158,0.217,0.299,0.358,0.425,0.509
artificial.110,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.011,0.021
artificial.111,0.0,0.034,0.087,0.134,0.203,0.285,0.333,0.395,0.438,0.515
artificial.112,0.0,0.07,0.122,0.206,0.27,0.312,0.359,0.397,0.457,0.543
artificial.113,0.0,0.092,0.282,0.489,0.66,0.747,0.809,0.86,0.885,0.896
artificial.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.115,0.0,0.032,0.101,0.12,0.188,0.246,0.336,0.412,0.436,0.494
artificial.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.119,0.0,0.0,0.0,0.008,0.02,0.037,0.05,0.091,0.123,0.149
artificial.120,0.0,0.401,0.612,0.696,0.808,0.833,0.856,0.868,0.886,0.891
artificial.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.122,0.0,0.272,0.463,0.591,0.658,0.703,0.734,0.76,0.779,0.82
artificial.123,0.0,0.039,0.069,0.087,0.087,0.1,0.1,0.116,0.143,0.176
artificial.124,0.0,0.636,0.712,0.759,0.808,0.817,0.821,0.833,0.839,0.84
artificial.125,0.0,0.013,0.032,0.058,0.064,0.077,0.09,0.107,0.127,0.16
artificial.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.127,0.0,0.013,0.069,0.15,0.23,0.328,0.412,0.485,0.564,0.618
artificial.128,0.0,0.0,0.004,0.023,0.031,0.061,0.112,0.17,0.234,0.354
artificial.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
artificial.130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007
artificial.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.132,0.0,0.033,0.06,0.074,0.081,0.081,0.096,0.096,0.127,0.154
artificial.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.134,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.022,0.037,0.038
artificial.135,0.0,0.0,0.004,0.01,0.011,0.034,0.063,0.084,0.086,0.105
artificial.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015
artificial.137,0.0,0.862,0.907,0.918,0.926,0.931,0.939,0.939,0.939,0.94
artificial.138,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.031,0.059,0.087
artificial.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.140,0.0,0.722,0.799,0.81,0.826,0.833,0.866,0.869,0.869,0.879
artificial.141,0.0,0.084,0.224,0.454,0.629,0.752,0.819,0.857,0.895,0.906
artificial.142,0.0,0.24,0.455,0.628,0.665,0.739,0.779,0.796,0.834,0.839
artificial.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.012
artificial.145,0.0,0.707,0.79,0.804,0.812,0.822,0.851,0.868,0.882,0.886
artificial.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.045,0.078
artificial.147,0.0,0.0,0.0,0.003,0.026,0.053,0.074,0.103,0.146,0.203
artificial.148,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.027,0.036,0.036
artificial.149,0.0,0.0,0.0,0.007,0.027,0.04,0.049,0.054,0.062,0.104
artificial.150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007
artificial.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.153,0.0,0.012,0.026,0.055,0.076,0.111,0.147,0.181,0.199,0.231
artificial.154,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.007,0.013,0.021
artificial.155,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.005
artificial.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.157,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.038,0.11,0.126
artificial.158,0.0,0.0,0.0,0.0,0.0,0.007,0.009,0.009,0.017,0.023
artificial.159,0.0,0.159,0.298,0.438,0.545,0.633,0.726,0.779,0.815,0.851
artificial.160,0.0,0.043,0.094,0.128,0.169,0.238,0.293,0.348,0.386,0.413
artificial.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.162,0.0,0.506,0.661,0.741,0.801,0.82,0.847,0.874,0.883,0.894
artificial.163,0.0,0.422,0.594,0.657,0.712,0.753,0.769,0.801,0.801,0.806
artificial.164,0.0,0.824,0.877,0.881,0.903,0.903,0.903,0.903,0.903,0.903
artificial.165,0.0,0.49,0.591,0.647,0.747,0.789,0.838,0.879,0.917,0.953
artificial.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
artificial.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.170,0.0,0.0,0.0,0.0,0.01,0.015,0.028,0.028,0.075,0.098
artificial.171,0.0,0.0,0.007,0.018,0.025,0.051,0.076,0.085,0.106,0.148
artificial.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.173,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.014,0.029,0.029
artificial.174,0.0,0.611,0.729,0.785,0.812,0.864,0.882,0.906,0.917,0.93
artificial.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.177,0.0,0.0,0.0,0.0,0.0,0.011,0.023,0.037,0.072,0.09
artificial.178,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.023,0.048,0.062
artificial.179,0.0,0.027,0.17,0.258,0.314,0.453,0.53,0.586,0.64,0.685
artificial.180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.181,0.0,0.189,0.324,0.425,0.481,0.544,0.636,0.647,0.672,0.685
artificial.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.183,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.013,0.017
artificial.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011
artificial.186,0.0,0.045,0.117,0.189,0.271,0.364,0.45,0.526,0.582,0.645
artificial.187,0.0,0.982,0.994,0.994,1.0,1.0,1.0,1.0,1.0,1.0
artificial.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.190,0.0,0.0,0.0,0.0,0.0,0.01,0.015,0.028,0.034,0.073
artificial.191,0.0,0.0,0.0,0.005,0.005,0.013,0.013,0.032,0.032,0.039
artificial.192,0.0,0.0,0.008,0.026,0.026,0.034,0.042,0.042,0.07,0.079
artificial.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.194,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.006,0.006,0.02
artificial.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
