,C'=' 0.053,C'=' 0.633,C'=' 1.213,C'=' 1.793,C'=' 2.373,C'=' 2.953,C'=' 3.533,C'=' 4.113,C'=' 4.693,C'=' 5.273
Bcells_CREB,0.0,0.011,0.011,0.015,0.024,0.031,0.038,0.056,0.085,0.101
Bcells_p38,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.014,0.014,0.022
Bcells_S6,0.0,0.005,0.016,0.025,0.031,0.091,0.155,0.169,0.233,0.281
Bcells_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_NFkB,0.0,0.406,0.577,0.676,0.748,0.785,0.826,0.84,0.874,0.876
Bcells_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_Frequency,0.0,0.018,0.026,0.037,0.055,0.061,0.061,0.061,0.089,0.096
CCR2nncMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_STAT3,0.0,0.078,0.091,0.109,0.126,0.174,0.214,0.27,0.344,0.389
CCR2nncMC_S6,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.005
CCR2nncMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_Frequency,0.0,0.093,0.172,0.197,0.237,0.292,0.345,0.381,0.434,0.526
CCR2pcMC_CREB,0.0,0.034,0.042,0.071,0.083,0.094,0.114,0.136,0.157,0.198
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.012,0.018
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_S6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.006,0.017,0.035,0.089,0.137,0.175,0.223,0.312,0.364
CCR2pcMC_ERK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.022,0.028
CCR2pcMC_Frequency,0.0,0.0,0.0,0.009,0.012,0.012,0.012,0.015,0.021,0.043
CD41hiCD61hiPLT_CREB,0.0,0.352,0.489,0.575,0.644,0.693,0.735,0.777,0.815,0.815
CD41hiCD61hiPLT_p38,0.0,0.786,0.868,0.876,0.909,0.928,0.941,0.948,0.964,0.969
CD41hiCD61hiPLT_S6,0.0,0.05,0.111,0.229,0.307,0.401,0.508,0.601,0.66,0.706
CD41hiCD61hiPLT_MAPKAPK2,0.0,0.921,0.939,0.945,0.959,0.973,0.976,0.983,0.993,0.993
CD4Tcm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005
CD4Tcm_STAT3,0.0,0.004,0.019,0.043,0.052,0.063,0.094,0.138,0.157,0.214
CD4Tcm_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.0,0.0,0.0,0.0,0.011,0.011,0.011,0.011,0.013
CD4Tem_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005
CD4Tem_STAT3,0.0,0.473,0.574,0.637,0.664,0.716,0.751,0.796,0.827,0.851
CD4Tem_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_Frequency,0.0,0.27,0.384,0.48,0.518,0.579,0.647,0.7,0.747,0.785
CD4Tnaive_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
