,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.0,0.015,0.054,0.093,0.163,0.21,0.289,0.362,0.403
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.003
artificial.3,0.0,0.268,0.347,0.498,0.579,0.604,0.721,0.73,0.765,0.804
artificial.4,0.0,0.365,0.473,0.544,0.611,0.653,0.682,0.735,0.793,0.846
artificial.5,0.0,0.005,0.005,0.007,0.014,0.016,0.037,0.049,0.057,0.057
artificial.6,0.0,0.0,0.014,0.014,0.014,0.014,0.032,0.041,0.052,0.062
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.8,0.0,0.024,0.028,0.049,0.078,0.109,0.142,0.178,0.203,0.219
artificial.9,0.0,0.051,0.244,0.36,0.468,0.572,0.637,0.743,0.775,0.79
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.005,0.005
artificial.15,0.0,0.011,0.055,0.07,0.085,0.089,0.089,0.097,0.097,0.123
artificial.16,0.0,0.003,0.088,0.199,0.274,0.341,0.4,0.45,0.545,0.646
artificial.17,0.0,0.0,0.0,0.0,0.007,0.021,0.037,0.046,0.059,0.095
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.025,0.051,0.068,0.097,0.163,0.234,0.302,0.426,0.525
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.007
artificial.21,0.0,0.006,0.076,0.128,0.163,0.184,0.209,0.236,0.282,0.364
artificial.22,0.0,0.155,0.191,0.205,0.221,0.236,0.263,0.277,0.281,0.316
artificial.23,0.0,0.011,0.03,0.065,0.08,0.128,0.157,0.194,0.267,0.311
artificial.24,0.0,0.952,0.994,1.0,1.0,1.0,1.0,1.0,1.0,1.0
artificial.25,0.0,0.0,0.0,0.0,0.0,0.02,0.075,0.142,0.219,0.305
artificial.26,0.0,0.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
artificial.27,0.0,0.082,0.095,0.105,0.134,0.155,0.19,0.204,0.252,0.28
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007
artificial.31,0.0,0.034,0.094,0.159,0.208,0.262,0.332,0.36,0.407,0.468
artificial.32,0.0,0.293,0.511,0.646,0.728,0.809,0.854,0.876,0.919,0.936
artificial.33,0.0,0.983,0.996,0.996,1.0,1.0,1.0,1.0,1.0,1.0
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.945,0.987,0.989,0.991,1.0,1.0,1.0,1.0,1.0
artificial.36,0.0,0.105,0.158,0.243,0.334,0.409,0.494,0.601,0.665,0.704
artificial.37,0.0,0.008,0.008,0.012,0.028,0.028,0.045,0.065,0.082,0.102
artificial.38,0.0,0.866,0.922,0.955,0.976,0.988,0.995,0.995,0.995,1.0
artificial.39,0.0,0.0,0.008,0.038,0.092,0.122,0.165,0.222,0.286,0.339
artificial.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.41,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.006,0.019,0.029
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.016
artificial.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.011
artificial.44,0.0,0.0,0.008,0.044,0.065,0.104,0.126,0.153,0.189,0.222
artificial.45,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.008,0.015
artificial.46,0.0,0.112,0.129,0.155,0.167,0.18,0.212,0.263,0.327,0.349
artificial.47,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.018,0.042,0.068
artificial.48,0.0,0.725,0.867,0.903,0.92,0.946,0.977,0.979,0.981,0.981
artificial.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.0,0.0,0.004,0.015,0.024,0.032,0.032,0.032,0.045,0.053
artificial.51,0.0,0.0,0.008,0.012,0.101,0.157,0.239,0.302,0.345,0.414
artificial.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.005
artificial.53,0.0,0.244,0.416,0.567,0.65,0.734,0.761,0.81,0.858,0.903
artificial.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.009,0.015
artificial.55,0.0,0.0,0.0,0.0,0.0,0.017,0.024,0.046,0.068,0.11
artificial.56,0.0,0.285,0.362,0.452,0.546,0.612,0.669,0.725,0.767,0.812
artificial.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.62,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.019,0.035
artificial.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.64,0.0,0.0,0.0,0.0,0.0,0.006,0.017,0.027,0.029,0.037
artificial.65,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.017,0.056,0.1
artificial.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005
artificial.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.69,0.0,0.002,0.012,0.02,0.036,0.06,0.073,0.098,0.126,0.175
artificial.70,0.0,0.209,0.479,0.679,0.748,0.814,0.837,0.883,0.888,0.899
artificial.71,0.0,0.036,0.091,0.138,0.206,0.283,0.349,0.439,0.513,0.613
artificial.72,0.0,0.648,0.754,0.78,0.804,0.834,0.876,0.881,0.889,0.891
artificial.73,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.006,0.029
artificial.74,0.0,0.016,0.019,0.028,0.04,0.076,0.085,0.094,0.116,0.127
artificial.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.77,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004
artificial.78,0.0,0.0,0.018,0.077,0.142,0.239,0.309,0.35,0.43,0.482
artificial.79,0.0,0.558,0.715,0.847,0.883,0.909,0.918,0.922,0.928,0.941
artificial.80,0.0,0.309,0.368,0.398,0.457,0.496,0.515,0.559,0.577,0.62
artificial.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.83,0.0,0.004,0.017,0.029,0.054,0.079,0.094,0.107,0.131,0.137
artificial.84,0.0,0.113,0.22,0.39,0.525,0.618,0.633,0.646,0.697,0.708
artificial.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.86,0.0,0.004,0.032,0.062,0.117,0.177,0.229,0.295,0.323,0.39
artificial.87,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.025,0.031,0.069
artificial.88,0.0,0.096,0.194,0.256,0.327,0.438,0.542,0.595,0.703,0.762
artificial.89,0.0,0.042,0.081,0.134,0.175,0.229,0.299,0.366,0.438,0.475
artificial.90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.022
artificial.94,0.0,0.996,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
artificial.95,0.0,0.0,0.011,0.047,0.115,0.186,0.246,0.322,0.391,0.445
artificial.96,0.0,0.024,0.187,0.356,0.525,0.613,0.687,0.768,0.82,0.886
artificial.97,0.0,0.002,0.011,0.04,0.101,0.145,0.177,0.251,0.307,0.35
artificial.98,0.0,0.271,0.452,0.668,0.758,0.817,0.852,0.881,0.881,0.898
artificial.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.101,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.025
artificial.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.103,0.0,0.026,0.088,0.164,0.215,0.319,0.374,0.44,0.483,0.549
artificial.104,0.0,0.289,0.516,0.678,0.743,0.796,0.851,0.879,0.901,0.934
artificial.105,0.0,0.003,0.027,0.039,0.054,0.055,0.1,0.121,0.148,0.168
artificial.106,0.0,0.407,0.522,0.661,0.759,0.794,0.83,0.842,0.861,0.868
artificial.107,0.0,0.0,0.0,0.0,0.002,0.035,0.067,0.087,0.133,0.176
artificial.108,0.0,0.044,0.072,0.096,0.125,0.144,0.154,0.191,0.199,0.217
artificial.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
