,Max Proba
CD4Tnaive_Frequency,0.552
CD62LnAgedNeutrophils_S6,0.425
pDC_STAT5,0.223
CCR2pcMC_Frequency,0.221
mDC_S6,0.197
CD61pCD41pPLT_STAT3,0.17
Th1naive_ERK,0.16
Bcells_Frequency,0.147
CD4Trm_STAT6,0.147
CCR2nncMC_S6,0.142
CCR2nncMC_Frequency,0.14
Tregnaive_STAT5,0.132
CD4Trm_S6,0.118
Tregmem_STAT5,0.112
intMC_Frequency,0.094
CD4Trm_NFkB,0.094
Th1mem_STAT6,0.085
gdTcells_IkB,0.084
CD62LpImmatureNeutrophils_S6,0.083
Th1naive_NFkB,0.082
CD62LnAgedNeutrophils_Frequency,0.08
CD4Trm_STAT5,0.076
mDC_IkB,0.07
mDC_Frequency,0.069
gdTcells_Frequency,0.064
intMC_S6,0.061
CD8Tnaive_IkB,0.06
CCR2nncMC_MAPKAPK2,0.056
pDC_S6,0.054
CD61pCD41pPLT_CREB,0.053
CD8Tnaive_Frequency,0.052
CD62LpImmatureNeutrophils_Frequency,0.052
MDSC_S6,0.051
Th1naive_S6,0.05
Tregnaive_S6,0.05
CCR2nncMC_CREB,0.049
CD56brightCD16nNKcells_Frequency,0.041
CCR2pcMC_S6,0.04
CD41hiCD61hiPLT_p38,0.038
Tregnaive_IkB,0.038
CD8Tcm_STAT3,0.034
Th1mem_ERK,0.03
CD62LnAgedNeutrophils_MAPKAPK2,0.03
pDC_STAT3,0.028
Tregnaive_STAT6,0.024
mDC_STAT3,0.019
CD8Tnaive_STAT5,0.019
pDC_IkB,0.018
Tregmem_Frequency,0.018
pDC_MAPKAPK2,0.014
CD61pCD41pPLT_S6,0.012
CD62LnAgedNeutrophils_p38,0.012
Tregnaive_NFkB,0.011
intMC_STAT3,0.011
CCR2nncMC_NFkB,0.009
Tregnaive_ERK,0.007
CD62LpImmatureNeutrophils_IkB,0.007
MDSC_STAT3,0.006
Th1mem_S6,0.005
Th1naive_IkB,0.005
CD62LpImmatureNeutrophils_CREB,0.004
CD62LnAgedNeutrophils_STAT3,0.004
CD4Tcm_IkB,0.004
CD4Tem_STAT6,0.004
NKT_STAT6,0.004
CD4Tnaive_STAT3,0.003
CD56brightCD16nNKcells_IkB,0.003
Th1naive_STAT3,0.003
CD4Trm_Frequency,0.002
CD4Tcm_Frequency,0.002
Th1naive_MAPKAPK2,0.002
CD62LnAgedNeutrophils_IkB,0.002
CCR2pcMC_NFkB,0.002
CD56dimCD16pNKcells_Frequency,0.001
pDC_NFkB,0.001
Th1mem_STAT5,0.001
NKT_IkB,0.001
CD8Tnaive_NFkB,0.001
Th1naive_STAT5,0.001
CCR2pcMC_STAT3,0.001
CCR2pcMC_IkB,0.0
NKT_Frequency,0.0
pDC_CREB,0.0
Tregmem_NFkB,0.0
CD4Tcm_NFkB,0.0
Tregmem_STAT3,0.0
CCR2pcMC_CREB,0.0
Th1naive_STAT6,0.0
CD4Tcm_STAT5,0.0
CD4Tcm_STAT3,0.0
Th1mem_CREB,0.0
Th1mem_STAT3,0.0
CCR2nncMC_STAT3,0.0
Th1mem_IkB,0.0
CCR2nncMC_IkB,0.0
Th1mem_NFkB,0.0
Th1naive_CREB,0.0
Tregnaive_STAT3,0.0
MDSC_CREB,0.0
NKT_NFkB,0.0
CD8Trm_Frequency,0.0
CD4Tnaive_NFkB,0.0
CD4Trm_STAT3,0.0
CD8Tnaive_STAT3,0.0
CD4Trm_IkB,0.0
CD8Tem_Frequency,0.0
CD8Tem_NFkB,0.0
CD8Tcm_Frequency,0.0
CD8Tcm_NFkB,0.0
CD8Tcm_STAT5,0.0
CD56brightCD16nNKcells_NFkB,0.0
CD62LpImmatureNeutrophils_STAT3,0.0
CD56dimCD16pNKcells_CREB,0.0
CD56dimCD16pNKcells_NFkB,0.0
CD62LnAgedNeutrophils_CREB,0.0
CD61pCD41pPLT_NFkB,0.0
CD8Trm_NFkB,0.0
gdTcells_CREB,0.0
NKT_STAT5,0.0
CD4Tnaive_IkB,0.0
MDSC_Frequency,0.0
MDSC_IkB,0.0
CD4Tem_STAT5,0.0
CD61pCD41pPLT_IkB,0.0
CD4Tem_STAT3,0.0
CD4Tem_IkB,0.0
CD4Tem_NFkB,0.0
mDC_CREB,0.0
CD4Tem_Frequency,0.0
intMC_NFkB,0.0
intMC_IkB,0.0
CD4Tnaive_STAT5,0.0
intMC_CREB,0.0
gdTcells_STAT6,0.0
gdTcells_NFkB,0.0
Bcells_NFkB,0.0
