,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
artificial.1,0.0,0.008,0.01,0.012,0.012,0.013,0.012,0.013,0.013,0.013
artificial.2,0.0,0.005,0.013,0.016,0.016,0.019,0.018,0.021,0.02,0.02
artificial.3,0.0,0.015,0.017,0.022,0.026,0.025,0.028,0.027,0.028,0.03
artificial.4,0.0,0.031,0.044,0.047,0.059,0.061,0.064,0.068,0.068,0.072
artificial.5,0.0,0.0,0.006,0.007,0.009,0.009,0.009,0.009,0.008,0.008
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.001,0.003,0.003,0.003,0.003,0.005,0.006,0.007,0.007
artificial.8,0.0,0.101,0.118,0.125,0.125,0.126,0.129,0.13,0.13,0.129
artificial.9,0.0,0.131,0.2,0.23,0.239,0.246,0.251,0.257,0.263,0.267
artificial.10,0.0,0.298,0.344,0.361,0.371,0.373,0.378,0.383,0.384,0.386
artificial.11,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002
artificial.12,0.0,0.04,0.048,0.051,0.051,0.05,0.053,0.052,0.053,0.051
artificial.13,0.0,0.01,0.015,0.015,0.017,0.019,0.019,0.02,0.02,0.021
artificial.14,0.0,0.01,0.014,0.016,0.018,0.019,0.02,0.022,0.021,0.023
artificial.15,0.0,0.001,0.003,0.003,0.005,0.005,0.005,0.006,0.005,0.005
artificial.16,0.0,0.144,0.174,0.191,0.205,0.213,0.219,0.223,0.235,0.23
artificial.17,0.0,0.01,0.016,0.016,0.018,0.018,0.019,0.021,0.022,0.025
artificial.18,0.0,0.353,0.424,0.445,0.443,0.461,0.471,0.471,0.478,0.48
artificial.19,0.0,0.609,0.664,0.683,0.686,0.692,0.692,0.693,0.702,0.704
artificial.20,0.0,0.069,0.075,0.079,0.076,0.079,0.081,0.08,0.075,0.077
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.22,0.0,0.005,0.009,0.011,0.012,0.012,0.013,0.016,0.015,0.016
artificial.23,0.0,0.017,0.021,0.021,0.022,0.022,0.023,0.025,0.027,0.026
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.0,0.12,0.197,0.224,0.248,0.253,0.259,0.269,0.273,0.277
artificial.26,0.0,0.225,0.269,0.281,0.288,0.297,0.299,0.303,0.305,0.308
artificial.27,0.0,0.017,0.03,0.033,0.037,0.041,0.044,0.043,0.044,0.045
artificial.28,0.0,0.046,0.065,0.081,0.085,0.084,0.09,0.096,0.099,0.096
artificial.29,0.0,0.058,0.068,0.067,0.067,0.069,0.072,0.071,0.073,0.074
artificial.30,0.0,0.045,0.077,0.089,0.1,0.101,0.103,0.107,0.111,0.109
artificial.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.32,0.0,0.532,0.582,0.595,0.6,0.61,0.617,0.62,0.617,0.628
artificial.33,0.0,0.001,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.0,0.072,0.084,0.091,0.091,0.094,0.096,0.096,0.097,0.097
artificial.37,0.0,0.003,0.007,0.008,0.012,0.012,0.012,0.012,0.012,0.013
artificial.38,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.39,0.0,0.022,0.022,0.023,0.025,0.025,0.03,0.029,0.03,0.031
artificial.40,0.0,0.076,0.107,0.122,0.127,0.13,0.136,0.136,0.139,0.138
artificial.41,0.0,0.021,0.025,0.028,0.025,0.026,0.028,0.028,0.031,0.034
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.43,0.0,0.004,0.004,0.004,0.005,0.005,0.006,0.006,0.006,0.006
artificial.44,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
artificial.45,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.46,0.0,0.005,0.007,0.01,0.011,0.013,0.014,0.013,0.014,0.015
artificial.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.48,0.0,0.003,0.005,0.006,0.007,0.007,0.007,0.007,0.007,0.007
artificial.49,0.0,0.065,0.085,0.092,0.1,0.103,0.106,0.105,0.105,0.111
artificial.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.0,0.028,0.046,0.053,0.058,0.06,0.061,0.063,0.063,0.064
artificial.52,0.0,0.081,0.091,0.093,0.096,0.096,0.099,0.098,0.098,0.097
artificial.53,0.0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003
artificial.54,0.0,0.019,0.021,0.023,0.024,0.024,0.025,0.026,0.027,0.027
artificial.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
artificial.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.60,0.0,0.366,0.43,0.448,0.456,0.456,0.462,0.469,0.468,0.473
artificial.61,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.62,0.0,0.004,0.011,0.011,0.012,0.014,0.012,0.014,0.014,0.017
artificial.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
