,Fold selected features,Fold nb of features
Fold 0,"['pDCs_MAPKAPK2_GMCSF', 'Granulocytes_STAT1_IFNa', 'Bcells_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD8Tef_STAT5_IFNa', 'Granulocytes_STAT5_IL246', 'DCs_STAT6_IL246', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'Bcells', 'CCR5posCCR2posCD4Tem', 'CD69posCD4Tmem', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'PAI.1', 'Antithrombin.III', 'sTie.2', 'IL.1.R4', 'SLPI', 'VEGF121', 'BID', 'S100A12', 'PLXB2', 'X193.0618_5.3', 'X307.1296_7.9', 'X315.1951_9.7', 'X331.2264_8.1', 'X349.2371_7.5', 'X367.1495_0.8', 'X371.1895_10.6', 'X441.264_9.5', 'X443.208_8.4', 'X461.2387_8.7']",35
Fold 1,"['CD62LposCD4Tnaive_STAT3_unstim', 'Granulocytes_CREB_GMCSF', 'pDCs_MAPKAPK2_GMCSF', 'Granulocytes_STAT1_IFNa', 'pDCs_STAT1_IFNa', 'NK_STAT1_IFNa', 'NKT_STAT1_IFNa', 'DCs_STAT6_IL246', 'CD69posCD56loCD16negNK_STAT5_IL246', 'CCR5posCCR2posCD8Tem_STAT3_IL246', 'Bcells', 'mDCs', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'PAI.1', 'sTie.2', 'discoidin.domain.receptor.1', 'uPA', 'IL.1.R4', 'MIC.1', 'SLPI', 'MMP.12', 'Glypican.3', 'VEGF121', 'Angiogenin', 'PLXB2', 'X148.0605_0.5', 'X239.0492_5.9', 'X318.2273_8.9', 'X331.2264_8.4', 'X363.2163_7.1', 'X443.208_8.4', 'X505.244_8.1']",36
Fold 2,"['CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'CD62LposCD4Tnaive_STAT5_unstim', 'Granulocytes_CREB_GMCSF', 'pDCs_MAPKAPK2_GMCSF', 'Granulocytes_STAT1_IFNa', 'Bcells_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'mDCs_S6_LPS', 'Bcells', 'CCR5posCCR2posCD4Tem', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'RET', 'discoidin.domain.receptor.1', 'IL.1.R4', 'SLPI', 'MMP.12', 'Glypican.3', 'VEGF121', 'Notch.1', 'IL.1Ra', 'PLXB2', 'X193.0618_5.3', 'X299.2368_9.5', 'X307.1296_7.9', 'X313.2383_11.4', 'X315.1951_9.7', 'X331.2264_8.1', 'X331.2264_8.4', 'X335.2226_9.3', 'X349.2371_7.5', 'X505.244_8.1']",38
Fold 3,"['Bcells_S6_unstim', 'TCRgdposT_STAT6_unstim', 'Granulocytes_STAT1_IFNa', 'Bcells_STAT1_IFNa', 'DCs_STAT6_IFNa', 'NK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD56hiCD16negNK_NFkB_IL246', 'DCs_CREB_LPS', 'Bcells', 'CCR5posCCR2posCD4Tem', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'Antithrombin.III', 'sTie.2', 'IL.1.R4', 'SLPI', 'MMP.12', 'VEGF121', 'PLXB2', 'X193.0618_5.3', 'X331.2264_8.1', 'X349.2371_7.5', 'X367.1495_0.8', 'X441.264_9.5', 'X443.208_8.4', 'X461.2387_8.7']",30
Fold 4,"['TCRgdposT_STAT6_unstim', 'Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'CCR5posCCR2posCD4Tem_STAT6_IFNa', 'CCR5posCCR2posCD8Tcm_STAT6_IFNa', 'Granulocytes_STAT5_IL246', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'CD69posCD56loCD16negNK_STAT5_IL246', 'Granulocytes_IkB_LPS', 'Bcells', 'mDCs', 'CCR5posCCR2posCD4Tem', 'CD8Tef', 'CD62LposCD8Tnaive', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'Antithrombin.III', 'IL.1.R4', 'SLPI', 'MMP.12', 'VEGF121', 'GRN', 'MP2K4', 'PLXB2', 'X315.1951_9.7', 'X331.2264_8.1', 'X349.2371_7.5', 'X443.208_8.4']",34
Fold 5,"['Granulocytes_S6_unstim', 'Bcells_S6_unstim', 'TCRgdposT_STAT6_unstim', 'Granulocytes_STAT1_IFNa', 'DCs_STAT6_IFNa', 'NK_STAT1_IFNa', 'CD56hiCD16negNK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'Granulocytes_p38_LPS', 'Bcells', 'CCR5posCCR2posCD4Tem', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'uPA', 'IL.1.R4', 'SLPI', 'MMP.12', 'SLIK5', 'GRN', 'PLXB2', 'X193.0618_5.3', 'X307.1296_7.9', 'X331.2264_8.1', 'X335.2226_9.3', 'X349.2371_7.5', 'X361.2017_7.1', 'X367.1495_0.8', 'X371.1895_10.6', 'X443.208_8.4']",33
Fold 6,"['Granulocytes_ERK_GMCSF', 'pDCs_MAPKAPK2_GMCSF', 'ncMCs_MAPKAPK2_GMCSF', 'Granulocytes_STAT1_IFNa', 'DCs_STAT6_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'DCs_STAT6_IL246', 'CD56hiCD16negNK_MAPKAPK2_IL246', 'Granulocytes_IkB_LPS', 'CCR2posintMCs_S6_LPS', 'Bcells', 'mDCs', 'CD62LposCD8Tnaive', 'NKT', 'Granulocytes', 'NEGR1', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'IL.1.R4', 'SLPI', 'MMP.12', 'VEGF121', 'MCP.3', 'FABP', 'PLXB2', 'X193.0618_5.3', 'X315.1951_9.7', 'X331.2264_8.1', 'X349.2371_7.5', 'X371.1895_10.6', 'X441.264_9.5', 'X443.208_8.4']",34
Fold 7,"['CD8Tnaive_NFkB_unstim', 'Granulocytes_CREB_GMCSF', 'Granulocytes_STAT1_IFNa', 'CD56hiCD16negNK_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'DCs_STAT6_IL246', 'DCs_CREB_LPS', 'mDCs_S6_LPS', 'Bcells', 'CCR5posCCR2posCD4Tem', 'Tregs', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'DLC8', 'IL.1.R4', 'SLPI', 'MMP.12', 'VEGF121', 'Angiogenin', 'OX2G', 'PLXB2', 'X193.0618_5.3', 'X331.2264_8.1', 'X335.2226_9.3', 'X349.2371_7.5', 'X367.1495_0.8', 'X371.1895_10.6', 'X443.208_8.4', 'X461.2387_8.7']",32
Fold 8,"['Granulocytes_S6_unstim', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'TCRgdposT_STAT6_unstim', 'CD62LposCD4Tnaive_STAT5_unstim', 'CD62LposCD4Tnaive_STAT3_unstim', 'CD4Tcm_STAT5_unstim', 'Granulocytes_CREB_GMCSF', 'Granulocytes_ERK_GMCSF', 'pDCs_MAPKAPK2_GMCSF', 'Granulocytes_STAT1_IFNa', 'pDCs_STAT1_IFNa', 'CD69negCD56loCD16negNK_STAT1_IFNa', 'TCRgdposT_STAT5_IFNa', 'CD8Tef_STAT5_IFNa', 'CD69posCD56loCD16negNK_STAT5_IL246', 'Granulocytes', 'Angiopoietin.2', 'Cystatin.C', 'Siglec.6', 'Activin.A', 'sTie.2', 'IL.1.R4', 'MIC.1', 'MMP.12', 'Angiogenin', 'GDF2', 'GRN', 'Notch.1', 'RELT', 'BID', 'PLXB2', 'X193.0618_5.3', 'X315.1951_9.7', 'X331.2264_8.1', 'X331.2264_8.4', 'X331.2265_9', 'X335.2226_9.3', 'X363.2163_7.1', 'X443.208_8.4', 'X505.244_8.1']",40
Fold 9,"['Bcells_S6_unstim', 'CD69posCD56loCD16negNK_MAPKAPK2_unstim', 'pDCs_MAPKAPK2_GMCSF', 'Granulocytes_STAT1_IFNa', 'NK_STAT1_IFNa', 'CD69posCD56loCD16negNK_STAT1_IFNa', 'DCs_CREB_LPS', 'Bcells', 'CCR5posCCR2posCD4Tem', 'Tregs', 'NKT', 'Granulocytes', 'Angiopoietin.2', 'Siglec.6', 'Activin.A', 'SPINT2', 'PAI.1', 'Antithrombin.III', 'sTie.2', 'IL.1.R4', 'SLPI', 'MMP.12', 'VEGF121', 'PLXB2', 'X193.0618_5.3', 'X265.1054_8', 'X307.1296_7.9', 'X331.2264_8.1', 'X349.2371_7.5', 'X441.264_9.5', 'X443.208_8.4', 'X461.2387_8.7']",32
