,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.805,0.906,0.956,0.964,0.97,0.976,0.989,0.989,0.989
artificial.2,0.0,0.0,0.047,0.068,0.081,0.11,0.193,0.244,0.275,0.368
artificial.3,0.0,0.0,0.0,0.0,0.003,0.006,0.034,0.034,0.051,0.056
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.003
artificial.6,0.0,0.063,0.086,0.129,0.197,0.268,0.312,0.381,0.443,0.542
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.017,0.039,0.073
artificial.8,0.0,0.069,0.1,0.12,0.149,0.197,0.246,0.304,0.361,0.452
artificial.9,0.0,0.149,0.311,0.409,0.509,0.603,0.644,0.698,0.733,0.782
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.12,0.0,0.0,0.0,0.006,0.02,0.02,0.02,0.02,0.027,0.042
artificial.13,0.0,0.109,0.214,0.347,0.483,0.558,0.623,0.649,0.682,0.736
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.0,0.013,0.055,0.145,0.281,0.38,0.529,0.603,0.689,0.769
artificial.16,0.0,0.995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
artificial.17,0.0,0.0,0.0,0.0,0.0,0.008,0.021,0.036,0.043,0.092
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.0,0.004,0.008,0.008,0.012,0.025,0.046,0.074,0.106
artificial.20,0.0,0.0,0.0,0.0,0.012,0.022,0.03,0.067,0.107,0.15
artificial.21,0.0,0.0,0.0,0.005,0.021,0.035,0.066,0.1,0.152,0.217
artificial.22,0.0,0.002,0.018,0.054,0.111,0.162,0.213,0.259,0.317,0.344
artificial.23,0.0,0.0,0.0,0.0,0.024,0.034,0.054,0.064,0.098,0.123
artificial.24,0.0,0.029,0.141,0.206,0.267,0.352,0.442,0.509,0.556,0.603
artificial.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.26,0.0,0.0,0.004,0.004,0.004,0.024,0.027,0.065,0.081,0.104
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.0,0.483,0.77,0.866,0.921,0.965,0.989,0.99,0.995,1.0
artificial.29,0.0,0.035,0.063,0.103,0.136,0.173,0.203,0.264,0.314,0.371
artificial.30,0.0,0.0,0.015,0.106,0.17,0.255,0.321,0.4,0.463,0.509
artificial.31,0.0,0.0,0.005,0.014,0.032,0.035,0.066,0.076,0.114,0.124
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.617,0.782,0.865,0.908,0.928,0.938,0.942,0.96,0.976
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.015,0.019
artificial.35,0.0,0.013,0.023,0.036,0.073,0.15,0.231,0.308,0.362,0.448
artificial.36,0.0,0.0,0.0,0.0,0.004,0.027,0.034,0.05,0.055,0.074
artificial.37,0.0,0.258,0.32,0.363,0.432,0.524,0.587,0.644,0.678,0.69
artificial.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.011
artificial.39,0.0,0.0,0.003,0.003,0.011,0.02,0.033,0.033,0.06,0.075
artificial.40,0.0,0.0,0.0,0.0,0.0,0.008,0.008,0.02,0.031,0.037
artificial.41,0.0,0.045,0.2,0.368,0.584,0.781,0.875,0.93,0.965,0.982
artificial.42,0.0,0.894,0.91,0.935,0.96,0.978,0.981,0.991,0.995,1.0
artificial.43,0.0,0.0,0.004,0.037,0.07,0.153,0.224,0.315,0.39,0.466
artificial.44,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.032,0.044,0.053
artificial.45,0.0,0.695,0.838,0.921,0.94,0.963,0.982,0.987,0.987,0.987
artificial.46,0.0,0.903,0.966,0.987,0.993,1.0,1.0,1.0,1.0,1.0
artificial.47,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.025,0.033,0.052
artificial.48,0.0,0.9,0.965,0.984,0.995,0.995,0.995,0.995,0.995,0.995
artificial.49,0.0,0.0,0.0,0.0,0.006,0.053,0.119,0.221,0.349,0.537
artificial.50,0.0,0.0,0.0,0.0,0.0,0.008,0.062,0.101,0.148,0.254
artificial.51,0.0,0.0,0.003,0.007,0.012,0.012,0.028,0.041,0.041,0.045
artificial.52,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
artificial.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
artificial.55,0.0,0.0,0.0,0.0,0.0,0.008,0.018,0.024,0.033,0.033
artificial.56,0.0,0.0,0.026,0.052,0.073,0.088,0.095,0.148,0.171,0.201
artificial.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.58,0.0,0.149,0.242,0.336,0.456,0.592,0.675,0.756,0.82,0.881
artificial.59,0.0,0.007,0.039,0.082,0.108,0.197,0.266,0.359,0.401,0.468
artificial.60,0.0,0.0,0.0,0.016,0.051,0.066,0.119,0.159,0.246,0.342
artificial.61,0.0,0.302,0.471,0.525,0.581,0.647,0.706,0.751,0.805,0.83
artificial.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.63,0.0,0.0,0.0,0.003,0.003,0.003,0.003,0.003,0.003,0.008
