,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
Bcells_Frequency,0.0,0.004,0.012,0.017,0.017,0.028,0.041,0.043,0.043,0.059
CCR2nncMC_Frequency,0.0,0.791,0.835,0.867,0.892,0.907,0.93,0.938,0.938,0.945
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.022,0.022,0.022,0.022,0.028,0.03,0.039,0.039,0.04
CCR2pcMC_MAPKAPK2,0.0,0.016,0.023,0.037,0.044,0.045,0.045,0.045,0.054,0.054
CCR2pcMC_Frequency,0.0,0.804,0.91,0.951,0.961,0.976,0.985,0.989,0.989,0.991
CD41hiCD61hiPLT_S6,0.0,0.101,0.152,0.224,0.251,0.298,0.341,0.375,0.435,0.484
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.0,0.011,0.022,0.029,0.035,0.04,0.063,0.109,0.111
CD4Tem_STAT3,0.0,0.408,0.546,0.603,0.635,0.647,0.66,0.675,0.704,0.714
CD4Tem_Frequency,0.0,0.468,0.626,0.662,0.725,0.751,0.783,0.804,0.84,0.845
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.733,0.799,0.845,0.856,0.887,0.897,0.923,0.941,0.946
CD4Trm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.012
CD4Trm_Frequency,0.0,0.239,0.32,0.417,0.445,0.483,0.523,0.546,0.563,0.586
CD56dimCD16pNKcells_Frequency,0.0,0.431,0.457,0.492,0.521,0.536,0.545,0.554,0.572,0.584
CD62LnAgedNeutrophils_CREB,0.0,0.0,0.0,0.006,0.014,0.014,0.017,0.023,0.03,0.03
CD62LnAgedNeutrophils_S6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CD62LpImmatureNeutrophils_CREB,0.0,0.266,0.362,0.405,0.47,0.503,0.518,0.531,0.569,0.593
CD62LpImmatureNeutrophils_S6,0.0,0.99,0.996,0.998,0.998,0.998,0.998,0.998,0.998,1.0
CD62LpImmatureNeutrophils_Frequency,0.0,0.077,0.179,0.19,0.239,0.275,0.295,0.339,0.38,0.431
CD8Tcm_STAT3,0.0,0.396,0.519,0.56,0.605,0.617,0.63,0.672,0.685,0.707
CD8Tcm_Frequency,0.0,0.0,0.0,0.015,0.021,0.03,0.043,0.046,0.054,0.063
CD8Tem_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_STAT3,0.0,0.233,0.351,0.388,0.433,0.47,0.515,0.527,0.557,0.57
CD8Tnaive_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.021,0.021,0.028
CD8Trm_Frequency,0.0,0.012,0.019,0.031,0.031,0.046,0.052,0.063,0.082,0.082
gdTcells_Frequency,0.0,0.686,0.831,0.868,0.884,0.894,0.9,0.902,0.902,0.902
intMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.008,0.008
intMC_Frequency,0.0,0.041,0.055,0.068,0.082,0.082,0.086,0.086,0.086,0.087
mDC_CREB,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
mDC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_STAT3,0.0,0.085,0.121,0.138,0.148,0.158,0.172,0.193,0.217,0.241
mDC_Frequency,0.0,0.117,0.172,0.215,0.261,0.323,0.364,0.407,0.452,0.502
MDSC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_STAT3,0.0,0.013,0.013,0.013,0.013,0.013,0.019,0.023,0.023,0.031
MDSC_Frequency,0.0,0.395,0.571,0.637,0.68,0.737,0.753,0.769,0.774,0.782
NKT_Frequency,0.0,0.0,0.01,0.021,0.027,0.027,0.027,0.032,0.032,0.034
pDC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005
Th1mem_STAT3,0.0,0.0,0.0,0.011,0.021,0.035,0.051,0.071,0.074,0.084
Th1naive_CREB,0.0,0.624,0.715,0.806,0.832,0.851,0.873,0.873,0.891,0.896
Th1naive_STAT3,0.0,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.008
Th1naive_S6,0.0,0.982,0.982,0.987,0.991,0.991,0.991,0.991,1.0,1.0
Tregmem_STAT3,0.0,0.002,0.013,0.021,0.026,0.038,0.04,0.046,0.055,0.082
Tregmem_Frequency,0.0,0.006,0.02,0.037,0.056,0.077,0.1,0.11,0.126,0.149
Tregnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
