,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.008,0.026,0.029,0.033,0.032,0.032,0.032,0.032,0.032
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.005,0.004,0.005
artificial.4,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.001,0.002,0.002
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.9,0.0,0.057,0.091,0.101,0.115,0.126,0.128,0.139,0.143,0.152
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.005,0.017,0.02,0.026,0.032,0.033,0.033,0.033,0.035
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.502,0.553,0.565,0.573,0.582,0.584,0.586,0.592,0.6
artificial.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.16,0.0,0.001,0.002,0.002,0.003,0.002,0.002,0.003,0.004,0.004
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.0,0.115,0.18,0.198,0.22,0.227,0.243,0.253,0.255,0.261
artificial.19,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.002,0.002
artificial.20,0.0,0.041,0.056,0.062,0.057,0.058,0.06,0.063,0.067,0.067
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.22,0.0,0.0,0.001,0.006,0.005,0.007,0.01,0.008,0.009,0.011
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.0,0.021,0.058,0.073,0.083,0.093,0.091,0.1,0.099,0.099
artificial.26,0.0,0.06,0.094,0.11,0.119,0.123,0.133,0.137,0.137,0.144
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.30,0.0,0.048,0.089,0.106,0.117,0.119,0.122,0.13,0.134,0.133
artificial.31,0.0,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001
artificial.37,0.0,0.003,0.008,0.006,0.006,0.006,0.007,0.008,0.008,0.009
artificial.38,0.0,0.0,0.0,0.0,0.003,0.003,0.004,0.004,0.005,0.004
artificial.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.40,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.003,0.002,0.002
artificial.41,0.0,0.008,0.015,0.018,0.019,0.021,0.022,0.022,0.02,0.022
artificial.42,0.0,0.126,0.165,0.177,0.18,0.182,0.184,0.188,0.189,0.193
artificial.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
artificial.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.45,0.0,0.03,0.043,0.047,0.049,0.05,0.054,0.058,0.06,0.057
artificial.46,0.0,0.092,0.132,0.15,0.16,0.157,0.165,0.17,0.17,0.181
artificial.47,0.0,0.028,0.053,0.058,0.061,0.062,0.064,0.065,0.066,0.065
artificial.48,0.0,0.037,0.059,0.07,0.075,0.083,0.092,0.09,0.095,0.102
artificial.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.52,0.0,0.022,0.032,0.037,0.039,0.039,0.041,0.043,0.044,0.048
artificial.53,0.0,0.055,0.082,0.089,0.093,0.095,0.096,0.101,0.102,0.107
artificial.54,0.0,0.018,0.038,0.045,0.047,0.051,0.055,0.061,0.065,0.068
artificial.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.57,0.0,0.004,0.009,0.016,0.016,0.02,0.02,0.024,0.023,0.024
artificial.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.68,0.0,0.002,0.009,0.012,0.012,0.014,0.013,0.015,0.015,0.014
artificial.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.73,0.0,0.0,0.0,0.002,0.003,0.002,0.002,0.003,0.003,0.003
