,Fold selected features,Fold nb of features
Fold 0,"['NFkB', 'Frequency']",2
Fold 1,"['STAT5', 'STAT3', 'NFkB']",3
Fold 2,[],0
Fold 3,"['STAT5', 'NFkB', 'Frequency']",3
Fold 4,[],0
Fold 5,"['STAT3', 'Frequency']",2
Fold 6,[],0
Fold 7,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 8,"['STAT5', 'STAT3', 'NFkB']",3
Fold 9,"['STAT5', 'NFkB', 'Frequency']",3
Fold 10,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 11,"['STAT5', 'Frequency']",2
Fold 12,[],0
Fold 13,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 14,[],0
Fold 15,"['STAT5', 'CREB', 'STAT3', 'NFkB', 'Frequency']",5
Fold 16,"['STAT5', 'Frequency']",2
Fold 17,[],0
Fold 18,[],0
Fold 19,"['STAT5', 'STAT3']",2
Fold 20,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 21,"['STAT5', 'NFkB', 'Frequency']",3
Fold 22,[],0
Fold 23,"['STAT3', 'Frequency']",2
Fold 24,[],0
Fold 25,"['STAT5', 'CREB', 'STAT3', 'NFkB', 'Frequency']",5
Fold 26,[],0
Fold 27,"['STAT5', 'Frequency']",2
Fold 28,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 29,"['STAT5', 'STAT3']",2
Fold 30,"['STAT5', 'Frequency']",2
Fold 31,[],0
Fold 32,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 33,[],0
Fold 34,"['STAT5', 'STAT3', 'NFkB']",3
Fold 35,[],0
Fold 36,"['STAT5', 'STAT3', 'NFkB']",3
Fold 37,[],0
Fold 38,"['NFkB', 'Frequency']",2
Fold 39,"['STAT5', 'NFkB', 'Frequency']",3
Fold 40,[],0
Fold 41,"['STAT5', 'Frequency']",2
Fold 42,"['NFkB', 'Frequency']",2
Fold 43,"['STAT5', 'Frequency']",2
Fold 44,"['STAT3', 'Frequency']",2
Fold 45,"['STAT5', 'STAT3', 'NFkB']",3
Fold 46,"['STAT5', 'NFkB', 'Frequency']",3
Fold 47,"['STAT5', 'CREB', 'STAT3', 'NFkB', 'Frequency']",5
Fold 48,[],0
Fold 49,[],0
Fold 50,[],0
Fold 51,[],0
Fold 52,"['STAT5', 'NFkB', 'Frequency']",3
Fold 53,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 54,[],0
Fold 55,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 56,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 57,"['STAT5', 'STAT3', 'NFkB']",3
Fold 58,"['STAT5', 'STAT3']",2
Fold 59,[],0
Fold 60,"['NFkB', 'Frequency']",2
Fold 61,"['STAT5', 'STAT3', 'NFkB']",3
Fold 62,"['STAT5', 'STAT3']",2
Fold 63,[],0
Fold 64,"['STAT5', 'STAT3', 'NFkB']",3
Fold 65,[],0
Fold 66,[],0
Fold 67,[],0
Fold 68,"['STAT5', 'CREB', 'STAT3', 'NFkB', 'Frequency']",5
Fold 69,[],0
Fold 70,"['STAT3', 'Frequency']",2
Fold 71,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 72,[],0
Fold 73,"['STAT5', 'Frequency']",2
Fold 74,"['STAT5', 'NFkB', 'Frequency']",3
Fold 75,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 76,"['STAT5', 'NFkB', 'Frequency']",3
Fold 77,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 78,"['STAT5', 'Frequency']",2
Fold 79,[],0
Fold 80,"['STAT3', 'Frequency']",2
Fold 81,"['STAT5', 'Frequency']",2
Fold 82,[],0
Fold 83,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 84,"['NFkB', 'Frequency']",2
Fold 85,"['STAT5', 'CREB', 'STAT3', 'NFkB', 'Frequency']",5
Fold 86,[],0
Fold 87,"['STAT5', 'NFkB', 'Frequency']",3
Fold 88,"['STAT5', 'NFkB', 'Frequency']",3
Fold 89,[],0
Fold 90,"['STAT5', 'STAT3', 'NFkB']",3
Fold 91,[],0
Fold 92,[],0
Fold 93,"['STAT5', 'STAT3']",2
Fold 94,"['STAT5', 'STAT3', 'NFkB']",3
Fold 95,"['STAT5', 'Frequency']",2
Fold 96,[],0
Fold 97,[],0
Fold 98,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 99,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 100,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 101,"['STAT5', 'NFkB', 'Frequency']",3
Fold 102,[],0
Fold 103,"['STAT3', 'Frequency']",2
Fold 104,[],0
Fold 105,"['STAT5', 'NFkB', 'Frequency']",3
Fold 106,[],0
Fold 107,[],0
Fold 108,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 109,"['STAT5', 'Frequency']",2
Fold 110,"['STAT5', 'STAT3', 'NFkB']",3
Fold 111,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 112,[],0
Fold 113,"['STAT5', 'STAT3', 'NFkB']",3
Fold 114,"['STAT5', 'Frequency']",2
Fold 115,[],0
Fold 116,"['STAT5', 'STAT3']",2
Fold 117,"['NFkB', 'Frequency']",2
Fold 118,"['STAT5', 'CREB', 'STAT3', 'NFkB', 'Frequency']",5
Fold 119,[],0
Fold 120,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 121,[],0
Fold 122,"['STAT5', 'CREB', 'STAT3', 'NFkB', 'Frequency']",5
Fold 123,"['STAT5', 'NFkB', 'Frequency']",3
Fold 124,[],0
Fold 125,"['STAT3', 'Frequency']",2
Fold 126,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 127,"['STAT5', 'Frequency']",2
Fold 128,[],0
Fold 129,[],0
Fold 130,[],0
Fold 131,"['STAT5', 'STAT3', 'NFkB']",3
Fold 132,"['NFkB', 'Frequency']",2
Fold 133,"['STAT5', 'NFkB', 'Frequency']",3
Fold 134,[],0
Fold 135,"['STAT5', 'Frequency']",2
Fold 136,"['STAT5', 'STAT3', 'NFkB']",3
Fold 137,"['STAT5', 'STAT3', 'NFkB', 'Frequency']",4
Fold 138,[],0
Fold 139,"['STAT5', 'STAT3']",2
