,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'NFkB']",2
Fold 1,[],0
Fold 2,"['CREB', 'NFkB', 'Frequency']",3
Fold 3,"['CREB', 'NFkB', 'Frequency']",3
Fold 4,"['CREB', 'NFkB', 'Frequency']",3
Fold 5,"['NFkB', 'Frequency']",2
Fold 6,"['CREB', 'NFkB', 'Frequency']",3
Fold 7,['CREB'],1
Fold 8,[],0
Fold 9,"['CREB', 'NFkB', 'Frequency']",3
Fold 10,"['CREB', 'NFkB', 'Frequency']",3
Fold 11,"['CREB', 'NFkB', 'Frequency']",3
Fold 12,"['CREB', 'NFkB', 'Frequency']",3
Fold 13,[],0
Fold 14,['CREB'],1
Fold 15,"['CREB', 'NFkB', 'Frequency']",3
Fold 16,"['NFkB', 'Frequency']",2
Fold 17,"['CREB', 'NFkB', 'Frequency']",3
Fold 18,"['CREB', 'NFkB', 'Frequency']",3
Fold 19,"['CREB', 'Frequency']",2
Fold 20,[],0
Fold 21,"['CREB', 'NFkB', 'Frequency']",3
Fold 22,"['CREB', 'NFkB', 'Frequency']",3
Fold 23,"['NFkB', 'Frequency']",2
Fold 24,['CREB'],1
Fold 25,"['CREB', 'NFkB', 'Frequency']",3
Fold 26,"['CREB', 'NFkB', 'Frequency']",3
Fold 27,"['NFkB', 'Frequency']",2
Fold 28,['CREB'],1
Fold 29,['Frequency'],1
Fold 30,"['CREB', 'NFkB', 'Frequency']",3
Fold 31,"['CREB', 'NFkB', 'Frequency']",3
Fold 32,"['CREB', 'NFkB', 'Frequency']",3
Fold 33,"['CREB', 'NFkB', 'Frequency']",3
Fold 34,[],0
Fold 35,"['CREB', 'NFkB', 'Frequency']",3
Fold 36,[],0
Fold 37,"['CREB', 'NFkB', 'Frequency']",3
Fold 38,"['CREB', 'NFkB']",2
Fold 39,"['CREB', 'NFkB', 'Frequency']",3
Fold 40,"['CREB', 'NFkB', 'Frequency']",3
Fold 41,"['NFkB', 'Frequency']",2
Fold 42,"['CREB', 'NFkB']",2
Fold 43,"['CREB', 'NFkB', 'Frequency']",3
Fold 44,"['NFkB', 'Frequency']",2
Fold 45,[],0
Fold 46,"['CREB', 'NFkB', 'Frequency']",3
Fold 47,"['CREB', 'NFkB', 'Frequency']",3
Fold 48,['CREB'],1
Fold 49,"['CREB', 'NFkB', 'Frequency']",3
Fold 50,"['CREB', 'NFkB', 'Frequency']",3
Fold 51,"['CREB', 'NFkB', 'Frequency']",3
Fold 52,"['CREB', 'NFkB', 'Frequency']",3
Fold 53,"['CREB', 'NFkB', 'Frequency']",3
Fold 54,"['CREB', 'NFkB', 'Frequency']",3
Fold 55,[],0
Fold 56,['CREB'],1
Fold 57,[],0
Fold 58,"['CREB', 'Frequency']",2
Fold 59,"['CREB', 'NFkB', 'Frequency']",3
Fold 60,"['CREB', 'NFkB']",2
Fold 61,[],0
Fold 62,"['CREB', 'Frequency']",2
Fold 63,"['CREB', 'NFkB', 'Frequency']",3
Fold 64,[],0
Fold 65,"['CREB', 'NFkB', 'Frequency']",3
Fold 66,['CREB'],1
Fold 67,"['CREB', 'NFkB', 'Frequency']",3
Fold 68,"['CREB', 'NFkB', 'Frequency']",3
Fold 69,"['CREB', 'NFkB', 'Frequency']",3
Fold 70,"['NFkB', 'Frequency']",2
Fold 71,[],0
Fold 72,"['CREB', 'NFkB', 'Frequency']",3
Fold 73,"['NFkB', 'Frequency']",2
Fold 74,"['CREB', 'NFkB', 'Frequency']",3
Fold 75,['CREB'],1
Fold 76,"['CREB', 'NFkB', 'Frequency']",3
Fold 77,"['CREB', 'NFkB', 'Frequency']",3
Fold 78,"['CREB', 'NFkB', 'Frequency']",3
Fold 79,"['CREB', 'NFkB', 'Frequency']",3
Fold 80,"['NFkB', 'Frequency']",2
Fold 81,"['CREB', 'NFkB', 'Frequency']",3
Fold 82,"['CREB', 'NFkB', 'Frequency']",3
Fold 83,[],0
Fold 84,"['CREB', 'NFkB']",2
Fold 85,"['CREB', 'NFkB', 'Frequency']",3
Fold 86,"['CREB', 'NFkB', 'Frequency']",3
Fold 87,"['CREB', 'NFkB', 'Frequency']",3
Fold 88,"['CREB', 'NFkB', 'Frequency']",3
Fold 89,['CREB'],1
Fold 90,[],0
Fold 91,"['CREB', 'NFkB', 'Frequency']",3
Fold 92,"['CREB', 'NFkB', 'Frequency']",3
Fold 93,"['CREB', 'Frequency']",2
