,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'Frequency']",2
Fold 1,"['CREB', 'Frequency']",2
Fold 2,"['CREB', 'Frequency']",2
Fold 3,"['CREB', 'Frequency']",2
Fold 4,"['CREB', 'NFkB', 'Frequency']",3
Fold 5,"['CREB', 'NFkB', 'Frequency']",3
Fold 6,"['NFkB', 'Frequency']",2
Fold 7,"['CREB', 'NFkB', 'Frequency']",3
Fold 8,"['CREB', 'Frequency']",2
Fold 9,"['CREB', 'Frequency']",2
Fold 10,"['CREB', 'Frequency']",2
Fold 11,"['CREB', 'Frequency']",2
Fold 12,"['CREB', 'Frequency']",2
Fold 13,"['CREB', 'Frequency']",2
Fold 14,"['CREB', 'Frequency']",2
Fold 15,"['CREB', 'Frequency']",2
Fold 16,"['CREB', 'NFkB', 'Frequency']",3
Fold 17,['Frequency'],1
Fold 18,"['CREB', 'Frequency']",2
Fold 19,"['CREB', 'Frequency']",2
Fold 20,"['CREB', 'Frequency']",2
Fold 21,"['CREB', 'Frequency']",2
Fold 22,"['CREB', 'Frequency']",2
Fold 23,"['CREB', 'NFkB', 'Frequency']",3
Fold 24,"['CREB', 'Frequency']",2
Fold 25,"['CREB', 'Frequency']",2
Fold 26,"['CREB', 'Frequency']",2
Fold 27,"['CREB', 'NFkB', 'Frequency']",3
Fold 28,"['CREB', 'NFkB', 'Frequency']",3
Fold 29,"['CREB', 'Frequency']",2
Fold 30,"['CREB', 'Frequency']",2
Fold 31,"['CREB', 'Frequency']",2
Fold 32,"['CREB', 'Frequency']",2
Fold 33,['Frequency'],1
Fold 34,"['CREB', 'Frequency']",2
Fold 35,"['CREB', 'NFkB', 'Frequency']",3
Fold 36,"['CREB', 'Frequency']",2
Fold 37,"['NFkB', 'Frequency']",2
Fold 38,"['CREB', 'Frequency']",2
Fold 39,"['CREB', 'Frequency']",2
Fold 40,['Frequency'],1
Fold 41,"['CREB', 'NFkB', 'Frequency']",3
