,Max Proba
artificial.114,1.0
artificial.126,1.0
artificial.173,1.0
artificial.145,0.995
artificial.143,0.994
artificial.113,0.99
artificial.49,0.975
artificial.97,0.97
artificial.164,0.943
artificial.44,0.938
artificial.71,0.935
artificial.100,0.93
artificial.79,0.927
artificial.26,0.925
artificial.90,0.923
artificial.67,0.916
artificial.56,0.91
artificial.92,0.908
artificial.45,0.907
artificial.122,0.897
artificial.147,0.89
artificial.1,0.886
artificial.86,0.881
artificial.119,0.865
artificial.22,0.86
artificial.171,0.86
artificial.109,0.855
artificial.46,0.839
artificial.96,0.82
artificial.62,0.818
artificial.128,0.817
artificial.127,0.794
artificial.160,0.787
artificial.110,0.774
artificial.93,0.736
artificial.82,0.716
artificial.180,0.709
artificial.73,0.703
artificial.35,0.7
artificial.102,0.689
artificial.150,0.687
artificial.85,0.682
artificial.4,0.666
artificial.162,0.65
artificial.36,0.611
artificial.192,0.592
artificial.40,0.571
artificial.108,0.57
artificial.131,0.565
artificial.33,0.553
artificial.189,0.548
artificial.6,0.526
artificial.81,0.522
artificial.106,0.506
artificial.103,0.478
artificial.191,0.458
artificial.194,0.449
artificial.139,0.43
artificial.31,0.413
artificial.52,0.397
artificial.130,0.378
artificial.154,0.372
artificial.142,0.37
artificial.77,0.333
artificial.80,0.317
artificial.20,0.292
artificial.178,0.27
artificial.123,0.265
artificial.175,0.258
artificial.9,0.2
artificial.112,0.194
artificial.83,0.189
artificial.43,0.18
artificial.42,0.165
artificial.39,0.155
artificial.104,0.154
artificial.186,0.15
artificial.98,0.15
artificial.153,0.148
artificial.183,0.137
artificial.32,0.131
artificial.51,0.126
artificial.19,0.126
artificial.133,0.125
artificial.66,0.124
artificial.23,0.115
artificial.15,0.112
artificial.63,0.108
artificial.57,0.108
artificial.168,0.107
artificial.149,0.105
artificial.116,0.075
artificial.111,0.071
artificial.94,0.067
artificial.68,0.066
artificial.167,0.066
artificial.37,0.062
artificial.87,0.062
artificial.78,0.057
artificial.137,0.056
artificial.140,0.055
artificial.13,0.055
artificial.129,0.054
artificial.165,0.052
artificial.34,0.052
artificial.151,0.049
artificial.195,0.044
artificial.14,0.044
artificial.138,0.041
artificial.21,0.04
artificial.157,0.038
artificial.99,0.037
artificial.152,0.033
artificial.17,0.033
artificial.72,0.028
artificial.55,0.027
artificial.24,0.027
artificial.28,0.027
artificial.121,0.026
artificial.3,0.024
artificial.169,0.023
artificial.124,0.022
artificial.58,0.02
artificial.65,0.02
artificial.174,0.019
artificial.163,0.019
artificial.16,0.019
artificial.59,0.018
artificial.38,0.018
artificial.193,0.018
artificial.60,0.016
artificial.50,0.015
artificial.61,0.014
artificial.161,0.014
artificial.170,0.013
artificial.187,0.012
artificial.95,0.008
artificial.54,0.008
artificial.172,0.008
artificial.89,0.008
artificial.11,0.007
artificial.141,0.005
artificial.7,0.005
artificial.144,0.005
artificial.146,0.004
artificial.41,0.003
artificial.53,0.003
artificial.188,0.002
artificial.184,0.0
artificial.12,0.0
artificial.75,0.0
artificial.182,0.0
artificial.181,0.0
artificial.166,0.0
artificial.84,0.0
artificial.179,0.0
artificial.177,0.0
artificial.10,0.0
artificial.74,0.0
artificial.5,0.0
artificial.8,0.0
artificial.190,0.0
artificial.185,0.0
artificial.176,0.0
artificial.101,0.0
artificial.18,0.0
artificial.159,0.0
artificial.105,0.0
artificial.107,0.0
artificial.2,0.0
artificial.48,0.0
artificial.115,0.0
artificial.64,0.0
artificial.117,0.0
artificial.118,0.0
artificial.47,0.0
artificial.120,0.0
artificial.125,0.0
artificial.30,0.0
artificial.29,0.0
artificial.132,0.0
artificial.91,0.0
artificial.134,0.0
artificial.135,0.0
artificial.136,0.0
artificial.76,0.0
artificial.27,0.0
artificial.25,0.0
artificial.88,0.0
artificial.69,0.0
artificial.70,0.0
artificial.155,0.0
artificial.156,0.0
artificial.158,0.0
artificial.148,0.0
