,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.038,0.085,0.107,0.125,0.125,0.146,0.154,0.175,0.209
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.0,0.013,0.037,0.057,0.083,0.119,0.13,0.168,0.208
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.5,0.0,0.015,0.043,0.061,0.069,0.08,0.084,0.084,0.093,0.099
artificial.6,0.0,0.006,0.008,0.019,0.025,0.058,0.093,0.14,0.196,0.319
artificial.7,0.0,0.188,0.322,0.393,0.46,0.555,0.585,0.636,0.667,0.721
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.048,0.125
artificial.10,0.0,0.271,0.533,0.693,0.788,0.863,0.872,0.894,0.894,0.894
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.025,0.103,0.205
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.0,0.45,0.603,0.685,0.758,0.791,0.798,0.839,0.859,0.878
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.0,0.03,0.077,0.149,0.212,0.274,0.31,0.352,0.416,0.444
artificial.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.0,0.062,0.109,0.174,0.206,0.247,0.261,0.319,0.359,0.399
artificial.22,0.0,0.0,0.005,0.005,0.005,0.011,0.011,0.021,0.021,0.025
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.0,0.004,0.039,0.051,0.087,0.144,0.228,0.28,0.328,0.407
artificial.26,0.0,0.012,0.075,0.126,0.17,0.253,0.448,0.607,0.706,0.795
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.012,0.017,0.028
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.084,0.229,0.34,0.423,0.539,0.651,0.708,0.784,0.81
artificial.30,0.0,0.001,0.006,0.013,0.03,0.076,0.137,0.211,0.294,0.354
artificial.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.041,0.058,0.082,0.13,0.182,0.21,0.246,0.296,0.342
artificial.34,0.0,0.0,0.0,0.0,0.003,0.003,0.003,0.012,0.018,0.03
artificial.35,0.0,0.0,0.011,0.031,0.037,0.082,0.109,0.182,0.228,0.283
artificial.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0
artificial.37,0.0,0.517,0.644,0.731,0.746,0.797,0.804,0.822,0.84,0.846
artificial.38,0.0,0.0,0.0,0.005,0.005,0.005,0.005,0.005,0.012,0.025
artificial.39,0.0,0.0,0.004,0.004,0.009,0.009,0.017,0.042,0.046,0.046
artificial.40,0.0,0.008,0.026,0.068,0.132,0.209,0.285,0.374,0.449,0.529
artificial.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.43,0.0,0.155,0.259,0.299,0.362,0.462,0.515,0.56,0.613,0.67
artificial.44,0.0,0.428,0.591,0.709,0.763,0.819,0.833,0.864,0.876,0.9
artificial.45,0.0,0.625,0.785,0.823,0.859,0.916,0.922,0.936,0.959,0.959
artificial.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.0,0.005,0.007,0.013,0.019,0.044,0.058,0.071,0.094,0.113
artificial.51,0.0,0.151,0.368,0.503,0.634,0.71,0.739,0.789,0.818,0.827
artificial.52,0.0,0.022,0.038,0.057,0.075,0.128,0.153,0.175,0.21,0.273
artificial.53,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.034,0.055,0.096
artificial.54,0.0,0.0,0.003,0.01,0.013,0.027,0.027,0.027,0.047,0.047
artificial.55,0.0,0.0,0.008,0.021,0.119,0.225,0.34,0.444,0.579,0.652
artificial.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.57,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.019,0.043,0.065
artificial.58,0.0,0.49,0.594,0.631,0.67,0.687,0.751,0.779,0.824,0.844
artificial.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.60,0.0,0.008,0.021,0.055,0.087,0.167,0.23,0.326,0.424,0.531
