,Max Proba
artificial.8,0.995
artificial.25,0.938
artificial.39,0.84
artificial.40,0.825
artificial.30,0.688
artificial.11,0.522
artificial.3,0.446
artificial.47,0.425
artificial.23,0.288
artificial.36,0.229
artificial.2,0.135
artificial.17,0.121
artificial.15,0.101
artificial.7,0.1
artificial.41,0.063
artificial.14,0.061
artificial.46,0.06
artificial.6,0.057
artificial.44,0.051
artificial.21,0.049
artificial.22,0.046
artificial.28,0.032
artificial.31,0.026
artificial.48,0.02
artificial.16,0.02
artificial.27,0.018
artificial.43,0.016
artificial.35,0.008
artificial.24,0.004
artificial.20,0.004
artificial.13,0.001
artificial.4,0.0
artificial.5,0.0
artificial.45,0.0
artificial.9,0.0
artificial.42,0.0
artificial.10,0.0
artificial.12,0.0
artificial.37,0.0
artificial.38,0.0
artificial.26,0.0
artificial.34,0.0
artificial.33,0.0
artificial.32,0.0
artificial.18,0.0
artificial.19,0.0
artificial.29,0.0
artificial.1,0.0
