,Max Proba
CD62LnAgedNeutrophils_S6,0.782
CD4Tnaive_Frequency,0.741
CCR2pcMC_Frequency,0.668
CD8Tnaive_Frequency,0.452
Bcells_Frequency,0.416
gdTcells_Frequency,0.338
CCR2nncMC_Frequency,0.305
intMC_Frequency,0.303
CD62LnAgedNeutrophils_p38,0.246
CD4Trm_Frequency,0.128
CD62LpImmatureNeutrophils_S6,0.11
CD62LpImmatureNeutrophils_Frequency,0.105
CD56dimCD16pNKcells_Frequency,0.093
Th1naive_IkB,0.059
CD8Tcm_STAT3,0.051
CD4Tcm_Frequency,0.039
CD8Tcm_Frequency,0.036
MDSC_STAT3,0.033
Tregmem_Frequency,0.027
mDC_Frequency,0.023
Th1naive_STAT3,0.018
pDC_STAT3,0.017
intMC_STAT3,0.015
MDSC_Frequency,0.011
CD8Tem_Frequency,0.008
CD8Tnaive_STAT3,0.006
mDC_STAT3,0.006
CD4Tem_Frequency,0.004
Th1mem_STAT3,0.003
NKT_Frequency,0.003
CD62LpImmatureNeutrophils_STAT3,0.003
CD8Trm_Frequency,0.002
CD4Tnaive_STAT3,0.002
CCR2pcMC_STAT3,0.001
CD4Trm_STAT3,0.0
CD4Tcm_STAT3,0.0
CD4Tem_STAT3,0.0
Tregmem_STAT3,0.0
Tregnaive_STAT3,0.0
