,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
Bcells_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002
Bcells_S6,0.0,0.008,0.015,0.018,0.027,0.031,0.034,0.039,0.043,0.046
Bcells_NFkB,0.0,0.013,0.019,0.021,0.025,0.029,0.031,0.033,0.035,0.036
Bcells_Frequency,0.0,0.027,0.043,0.054,0.064,0.078,0.087,0.095,0.106,0.109
CCR2nncMC_CREB,0.0,0.06,0.08,0.095,0.106,0.117,0.122,0.126,0.132,0.138
CCR2nncMC_STAT3,0.0,0.068,0.093,0.114,0.136,0.142,0.153,0.159,0.165,0.171
CCR2nncMC_S6,0.0,0.372,0.41,0.423,0.437,0.451,0.467,0.484,0.499,0.51
CCR2nncMC_NFkB,0.0,0.265,0.341,0.392,0.422,0.453,0.471,0.491,0.506,0.523
CCR2nncMC_Frequency,0.0,0.137,0.169,0.193,0.205,0.216,0.223,0.235,0.246,0.26
CCR2pcMC_CREB,0.0,0.017,0.025,0.025,0.028,0.029,0.032,0.033,0.038,0.041
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.003,0.004
CCR2pcMC_STAT3,0.0,0.019,0.031,0.037,0.044,0.05,0.052,0.055,0.058,0.061
CCR2pcMC_S6,0.0,0.2,0.25,0.282,0.314,0.333,0.353,0.369,0.38,0.394
CCR2pcMC_IkB,0.0,0.001,0.002,0.002,0.003,0.003,0.005,0.005,0.007,0.007
CCR2pcMC_NFkB,0.0,0.145,0.189,0.203,0.218,0.23,0.238,0.248,0.263,0.273
CCR2pcMC_ERK,0.0,0.03,0.042,0.053,0.061,0.069,0.077,0.082,0.091,0.095
CCR2pcMC_MAPKAPK2,0.0,0.037,0.05,0.06,0.071,0.081,0.085,0.085,0.088,0.094
CCR2pcMC_Frequency,0.0,0.104,0.161,0.187,0.212,0.237,0.256,0.274,0.296,0.308
CD41hiCD61hiPLT_p38,0.0,0.259,0.313,0.334,0.359,0.38,0.396,0.411,0.426,0.441
CD41hiCD61hiPLT_S6,0.0,0.068,0.092,0.108,0.118,0.124,0.133,0.14,0.149,0.155
CD41hiCD61hiPLT_MAPKAPK2,0.0,0.405,0.474,0.506,0.531,0.555,0.571,0.589,0.6,0.614
CD4Tcm_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
CD4Tcm_STAT5,0.0,0.018,0.036,0.045,0.055,0.062,0.072,0.08,0.089,0.091
CD4Tcm_STAT3,0.0,0.001,0.003,0.004,0.004,0.004,0.006,0.007,0.008,0.008
CD4Tcm_IkB,0.0,0.045,0.067,0.083,0.093,0.098,0.103,0.107,0.115,0.122
CD4Tcm_NFkB,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.002,0.002
CD4Tcm_Frequency,0.0,0.03,0.049,0.064,0.074,0.088,0.099,0.107,0.113,0.119
CD4Tem_CREB,0.0,0.001,0.001,0.002,0.002,0.004,0.006,0.007,0.007,0.01
CD4Tem_STAT5,0.0,0.017,0.024,0.032,0.04,0.043,0.046,0.051,0.054,0.057
CD4Tem_STAT3,0.0,0.072,0.1,0.125,0.136,0.154,0.166,0.179,0.19,0.198
CD4Tem_IkB,0.0,0.002,0.005,0.009,0.009,0.01,0.011,0.013,0.014,0.017
CD4Tem_NFkB,0.0,0.001,0.001,0.003,0.004,0.005,0.007,0.009,0.01,0.011
CD4Tem_Frequency,0.0,0.107,0.132,0.154,0.17,0.183,0.198,0.204,0.217,0.223
CD4Tnaive_STAT5,0.0,0.054,0.074,0.083,0.098,0.101,0.108,0.118,0.123,0.127
CD4Tnaive_STAT3,0.0,0.005,0.008,0.01,0.011,0.011,0.012,0.013,0.014,0.015
CD4Tnaive_IkB,0.0,0.003,0.005,0.006,0.006,0.007,0.011,0.012,0.013,0.016
CD4Tnaive_NFkB,0.0,0.0,0.0,0.0,0.001,0.003,0.004,0.005,0.005,0.006
CD4Tnaive_Frequency,0.0,0.196,0.26,0.283,0.301,0.319,0.332,0.341,0.348,0.356
CD4Trm_CREB,0.0,0.015,0.023,0.031,0.041,0.05,0.055,0.059,0.063,0.069
CD4Trm_STAT5,0.0,0.06,0.103,0.125,0.142,0.164,0.175,0.183,0.196,0.208
CD4Trm_STAT3,0.0,0.024,0.035,0.041,0.045,0.054,0.054,0.056,0.059,0.065
CD4Trm_IkB,0.0,0.054,0.086,0.091,0.107,0.117,0.127,0.142,0.153,0.168
CD4Trm_NFkB,0.0,0.025,0.04,0.056,0.07,0.074,0.084,0.09,0.097,0.107
CD4Trm_STAT6,0.0,0.304,0.371,0.394,0.421,0.44,0.456,0.474,0.496,0.514
CD4Trm_Frequency,0.001,0.188,0.251,0.273,0.285,0.299,0.306,0.311,0.315,0.318
CD56brightCD16nNKcells_CREB,0.0,0.011,0.029,0.041,0.056,0.067,0.077,0.084,0.094,0.097
CD56brightCD16nNKcells_IkB,0.0,0.015,0.024,0.032,0.039,0.045,0.051,0.056,0.057,0.059
CD56brightCD16nNKcells_NFkB,0.0,0.031,0.055,0.073,0.087,0.099,0.114,0.12,0.129,0.137
CD56brightCD16nNKcells_Frequency,0.0,0.159,0.212,0.235,0.258,0.28,0.291,0.304,0.319,0.328
CD56dimCD16pNKcells_CREB,0.0,0.034,0.049,0.06,0.067,0.073,0.074,0.083,0.09,0.093
CD56dimCD16pNKcells_NFkB,0.0,0.001,0.003,0.006,0.009,0.011,0.011,0.011,0.015,0.016
CD56dimCD16pNKcells_Frequency,0.0,0.109,0.136,0.152,0.166,0.18,0.19,0.199,0.217,0.23
CD61pCD41pPLT_CREB,0.0,0.152,0.189,0.218,0.239,0.257,0.281,0.3,0.313,0.331
CD61pCD41pPLT_STAT3,0.0,0.204,0.282,0.32,0.343,0.371,0.392,0.406,0.428,0.445
CD61pCD41pPLT_S6,0.0,0.081,0.127,0.154,0.174,0.189,0.204,0.22,0.223,0.228
CD61pCD41pPLT_IkB,0.0,0.03,0.044,0.056,0.068,0.076,0.084,0.088,0.099,0.105
CD61pCD41pPLT_NFkB,0.0,0.019,0.033,0.041,0.05,0.055,0.059,0.067,0.072,0.074
CD62LnAgedNeutrophils_CREB,0.0,0.01,0.014,0.02,0.02,0.021,0.025,0.027,0.029,0.031
CD62LnAgedNeutrophils_p38,0.0,0.143,0.189,0.212,0.226,0.237,0.242,0.249,0.25,0.257
CD62LnAgedNeutrophils_STAT3,0.0,0.128,0.174,0.208,0.226,0.242,0.258,0.267,0.278,0.287
CD62LnAgedNeutrophils_S6,0.0,0.188,0.23,0.254,0.277,0.293,0.314,0.325,0.334,0.348
CD62LnAgedNeutrophils_IkB,0.0,0.117,0.171,0.196,0.211,0.225,0.231,0.238,0.246,0.251
CD62LnAgedNeutrophils_MAPKAPK2,0.0,0.056,0.064,0.074,0.094,0.114,0.132,0.143,0.159,0.17
CD62LnAgedNeutrophils_Frequency,0.0,0.033,0.06,0.07,0.078,0.09,0.099,0.106,0.113,0.117
CD62LpImmatureNeutrophils_CREB,0.0,0.073,0.089,0.118,0.131,0.139,0.146,0.157,0.167,0.179
CD62LpImmatureNeutrophils_STAT3,0.0,0.041,0.061,0.077,0.09,0.106,0.118,0.128,0.141,0.153
CD62LpImmatureNeutrophils_S6,0.0,0.203,0.239,0.26,0.272,0.283,0.292,0.3,0.313,0.321
CD62LpImmatureNeutrophils_IkB,0.0,0.403,0.484,0.518,0.547,0.575,0.596,0.605,0.62,0.641
CD62LpImmatureNeutrophils_Frequency,0.0,0.04,0.049,0.053,0.056,0.056,0.057,0.059,0.062,0.065
CD8Tcm_CREB,0.0,0.069,0.099,0.106,0.118,0.121,0.127,0.132,0.136,0.138
CD8Tcm_STAT5,0.0,0.015,0.032,0.041,0.054,0.06,0.071,0.076,0.087,0.097
CD8Tcm_STAT3,0.0,0.052,0.076,0.093,0.104,0.113,0.117,0.123,0.133,0.141
CD8Tcm_IkB,0.0,0.006,0.01,0.011,0.014,0.018,0.022,0.024,0.026,0.028
CD8Tcm_NFkB,0.0,0.003,0.005,0.006,0.009,0.011,0.011,0.013,0.015,0.019
CD8Tcm_Frequency,0.0,0.036,0.065,0.096,0.117,0.128,0.149,0.157,0.177,0.191
CD8Tem_CREB,0.0,0.015,0.023,0.029,0.038,0.042,0.046,0.05,0.055,0.063
CD8Tem_IkB,0.0,0.001,0.002,0.002,0.004,0.004,0.004,0.005,0.006,0.007
CD8Tem_NFkB,0.0,0.001,0.002,0.003,0.005,0.005,0.009,0.009,0.013,0.017
CD8Tem_Frequency,0.0,0.004,0.009,0.01,0.012,0.015,0.017,0.02,0.022,0.024
CD8Tnaive_CREB,0.0,0.006,0.011,0.017,0.02,0.021,0.022,0.029,0.031,0.032
CD8Tnaive_STAT5,0.0,0.04,0.06,0.069,0.071,0.076,0.082,0.089,0.094,0.099
CD8Tnaive_STAT3,0.0,0.033,0.045,0.056,0.062,0.068,0.071,0.079,0.085,0.086
CD8Tnaive_IkB,0.0,0.002,0.005,0.005,0.007,0.01,0.012,0.014,0.015,0.018
CD8Tnaive_NFkB,0.0,0.069,0.075,0.083,0.087,0.09,0.092,0.097,0.102,0.107
CD8Tnaive_Frequency,0.0,0.021,0.026,0.03,0.039,0.041,0.044,0.047,0.053,0.056
CD8Trm_CREB,0.0,0.018,0.029,0.04,0.045,0.05,0.056,0.064,0.072,0.079
